instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-10,Laporte3,8,15,5,0.2167,LSS,LSS,,,,MIP_optimal,15.0,15,3.3945,,,,,,,,,,,
L1-9,Laporte3,8,15,5,0.2583,LSS,LSS,,,,MIP_optimal,17.0,17,1.5062,,,,,,,,,,,
L3-8,Laporte3,8,15,10,0.4083,LSS,LSS,,,,MIP_optimal,16.000000000000036,16,6.6676,,,,,,,,,,,
L4-7,Laporte3,8,15,10,0.5167,LSS,LSS,,,,MIP_optimal,18.0,18,1.0075,,,,,,,,,,,
L33-10,Laporte3,8,20,10,0.1812,LSS,LSS,,,,MIP_optimal,20.0,20,26.8503,,,,,,,,,,,
L32-2,Laporte3,8,20,5,0.2,LSS,LSS,,,,MIP_optimal,22.0,22,1.8866,,,,,,,,,,,
L33-6,Laporte3,8,20,10,0.2125,LSS,LSS,,,,MIP_optimal,20.0,20,17.48,,,,,,,,,,,
L8-1,Laporte3,8,20,15,0.2938,LSS,LSS,,,,MIP_optimal,20.0,20,14.7164,,,,,,,,,,,
L5-3,Laporte3,8,20,10,0.3438,LSS,LSS,,,,MIP_optimal,23.0,23,5.4748,,,,,,,,,,,
L5-10,Laporte3,8,20,10,0.3688,LSS,LSS,,,,MIP_optimal,25.0,25,4.0285,,,,,,,,,,,
L9-6,Laporte3,8,20,15,0.3937,LSS,LSS,,,,MIP_optimal,20.0,20,15.3041,,,,,,,,,,,
L8-7,Laporte3,8,20,15,0.45,LSS,LSS,,,,MIP_optimal,22.0,22,13.4333,,,,,,,,,,,
L10-3,Laporte3,8,20,15,0.5312,LSS,LSS,,,,MIP_optimal,24.0,24,4.8309,,,,,,,,,,,
L11-6,Laporte3,8,20,15,0.6188,LSS,LSS,,,,MIP_optimal,27.0,27,0.7715,,,,,,,,,,,
