instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-2,Laporte3,8,15,10,0.2333,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-4,Laporte3,8,15,5,0.2667,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,18.0,18,1360.194,0.0,34610,195565,7568,669,7236,0,42959,15.0,18.0,
L3-4,Laporte3,8,15,10,0.4333,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,2699.832,0.0,59513,227010,17922,823,17513,0,47694,15.0,16.0,
L4-5,Laporte3,8,15,10,0.525,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,2945.488,0.0,25257,280464,3370,492,3128,0,65347,15.0,22.0,
L34-4,Laporte3,8,20,15,0.1875,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L34-9,Laporte3,8,20,15,0.2062,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L32-6,Laporte3,8,20,5,0.2125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,107.198,0.0,11934,39584,3887,561,3607,0,7667,20.0,22.0,
L7-5,Laporte3,8,20,15,0.3,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-4,Laporte3,8,20,10,0.35,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,23.0,23,3600.057,13.043478260869565,37934,323650,6645,731,6281,0,79673,20.0,20.0,
L9-4,Laporte3,8,20,15,0.375,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-9,Laporte3,8,20,10,0.3937,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,28.0,28,2698.515,0.0,20514,303893,1854,434,1642,0,67760,20.0,28.0,
L9-7,Laporte3,8,20,15,0.4562,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L10-5,Laporte3,8,20,15,0.5437,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,24.0,24,3600.087,15.922619047619039,28441,341415,2714,588,2426,0,75507,20.0,20.17857142857143,
L11-3,Laporte3,8,20,15,0.65,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,30.0,30,1408.554,0.0,20620,160160,3602,501,3354,0,37374,24.0,30.0,
L29-3,Laporte3,8,25,10,0.13,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
