instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-2,Laporte3,8,15,10,0.2333,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0588,,,,,,,,,,,
L1-4,Laporte3,8,15,5,0.2667,SSPMF,SSPMF,,,,MIP_optimal,13.0,18,1.8032,,,,,,,,,,,
L3-4,Laporte3,8,15,10,0.4333,SSPMF,SSPMF,,,,MIP_optimal,6.0,16,0.4227,,,,,,,,,,,
L4-5,Laporte3,8,15,10,0.525,SSPMF,SSPMF,,,,MIP_optimal,12.0,22,9.6596,,,,,,,,,,,
L34-4,Laporte3,8,20,15,0.1875,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0679,,,,,,,,,,,
L34-9,Laporte3,8,20,15,0.2062,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.05,,,,,,,,,,,
L32-6,Laporte3,8,20,5,0.2125,SSPMF,SSPMF,,,,MIP_optimal,17.0,22,5.2474,,,,,,,,,,,
L7-5,Laporte3,8,20,15,0.3,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0543,,,,,,,,,,,
L5-4,Laporte3,8,20,10,0.35,SSPMF,SSPMF,,,,MIP_optimal,13.0,23,5.4257,,,,,,,,,,,
L9-4,Laporte3,8,20,15,0.375,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.6824,,,,,,,,,,,
L5-9,Laporte3,8,20,10,0.3937,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,10.3627,,,,,,,,,,,
L9-7,Laporte3,8,20,15,0.4562,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.5295,,,,,,,,,,,
L10-5,Laporte3,8,20,15,0.5437,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,6.9845,,,,,,,,,,,
L11-3,Laporte3,8,20,15,0.65,SSPMF,SSPMF,,,,MIP_optimal,15.0,30,23.6063,,,,,,,,,,,
L29-3,Laporte3,8,25,10,0.13,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.0659,,,,,,,,,,,
L28-1,Laporte3,8,25,5,0.155,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.2735,,,,,,,,,,,
L28-6,Laporte3,8,25,5,0.16,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.2827,,,,,,,,,,,
L31-4,Laporte3,8,25,20,0.17,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0501,,,,,,,,,,,
L12-9,Laporte3,8,25,10,0.26,SSPMF,SSPMF,,,,MIP_optimal,19.0,29,15.7791,,,,,,,,,,,
L22-5,Laporte3,8,25,20,0.275,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0444,,,,,,,,,,,
L12-2,Laporte3,8,25,10,0.285,SSPMF,SSPMF,,,,MIP_optimal,19.0,29,7.35,,,,,,,,,,,
L22-3,Laporte3,8,25,20,0.295,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0766,,,,,,,,,,,
L16-5,Laporte3,8,25,15,0.31,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1477,,,,,,,,,,,
L16-9,Laporte3,8,25,15,0.32,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.2903,,,,,,,,,,,
L20-4,Laporte3,8,25,20,0.335,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1048,,,,,,,,,,,
L15-9,Laporte3,8,25,15,0.36,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,6.6809,,,,,,,,,,,
L15-7,Laporte3,8,25,15,0.39,SSPMF,SSPMF,,,,MIP_optimal,15.0,30,12.0238,,,,,,,,,,,
L24-6,Laporte3,8,25,20,0.42,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1127,,,,,,,,,,,
L25-9,Laporte3,8,25,20,0.465,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1053,,,,,,,,,,,
L25-3,Laporte3,8,25,20,0.495,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,2.6216,,,,,,,,,,,
L18-9,Laporte3,8,25,15,0.505,SSPMF,SSPMF,,,,MIP_optimal,21.0,36,9.5158,,,,,,,,,,,
L25-10,Laporte3,8,25,20,0.53,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,12.3219,,,,,,,,,,,
L26-5,Laporte3,8,25,20,0.595,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,5.0231,,,,,,,,,,,
L27-2,Laporte3,8,25,20,0.705,SSPMF,SSPMF,,,,MIP_optimal,15.0,35,1.2266,,,,,,,,,,,
