instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,0.06,0.0,8,59,18,16,8,0,5,15.0,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-LP+F,False,True,False,MIP_optimal,16.0,16,748.594,0.0,42130,159537,13877,786,13486,0,33372,15.0,16.0,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-LP+F,False,True,False,MIP_optimal,16.000000000000004,16,1283.848,0.0,55874,206936,16115,857,15687,0,42757,15.0,16.000000000000004,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-LP+F,False,True,False,MIP_optimal,18.0,18,2303.843,0.0,36923,360739,4282,712,3927,0,87230,15.0,18.0,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-LP+F,False,True,False,MIP_optimal,21.0,21,928.535,0.0,56516,158533,22329,867,21896,0,24667,20.0,21.0,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.999999999999996,21,1748.856,0.0,73554,173651,35011,870,34577,0,23598,20.0,20.999999999999996,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.211,0.0,58,203,43,50,16,0,29,20.0,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-LP+F,False,True,False,MIP_optimal,24.0,24,3586.64,0.0,48733,370319,7403,753,7027,0,97537,20.0,24.0,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-LP+F,False,True,False,MIP_optimal,24.0,24,1228.276,0.0,27963,201777,4771,650,4443,0,53988,20.0,24.0,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-LP+F,False,True,False,MIP_optimal,31.0,31,37.848,0.0,6308,28737,1642,408,1437,0,6983,27.0,31.0,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,23.999999999999996,24,3600.032,9.583333333333337,34009,429697,3811,699,3463,0,104419,20.0,21.699999999999996,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-LP+F,False,True,False,MIP_optimal,28.000000000000007,28,823.959,0.0,19842,153773,4035,524,3774,0,42925,22.02619047619048,28.000000000000007,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-9,Laporte3,8,25,15,0.165,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L19-7,Laporte3,8,25,20,0.225,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.015,0.0,0,1,1,0,0,0,0,,25.0,
L12-1,Laporte3,8,25,10,0.27,BBC,BBC-LP+F,False,True,False,MIP_optimal,29.0,29,3050.092,0.0,55839,337397,11482,715,11124,0,89915,25.0,29.0,
L13-10,Laporte3,8,25,10,0.275,BBC,BBC-LP+F,False,True,False,MIP_optimal,27.999999999999996,28,2909.76,0.0,52230,315851,11640,760,11262,0,85973,25.0,27.999999999999996,
L14-9,Laporte3,8,25,15,0.29,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.051,0.0,6,48,13,22,3,0,2,25.0,25.0,
L15-3,Laporte3,8,25,15,0.3,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,1.214,0.0,310,796,179,114,119,0,150,25.0,25.0,
L13-5,Laporte3,8,25,10,0.315,BBC,BBC-LP+F,False,True,False,MIP_optimal,30.999999999999996,31,1455.628,0.0,28861,211323,5757,641,5438,0,59895,25.0,30.999999999999996,
L13-2,Laporte3,8,25,10,0.325,BBC,BBC-LP+F,False,True,False,MIP_optimal,34.0,34,281.106,0.0,15995,81073,4302,562,4022,0,21237,28.0,34.0,
L15-2,Laporte3,8,25,15,0.35,BBC,BBC-LP+F,False,True,False,MIP_optimal,26.0,26,1955.54,0.0,69978,187957,29434,835,29017,0,33844,25.0,26.0,
L20-1,Laporte3,8,25,20,0.375,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L17-3,Laporte3,8,25,15,0.405,BBC,BBC-LP+F,False,True,False,MIP_optimal,28.0,28,3063.39,0.0,64965,280942,20975,776,20590,0,69107,25.0,28.0,
L24-4,Laporte3,8,25,20,0.45,BBC,BBC-LP+F,False,True,False,MIP_optimal,26.000000000000007,26,1814.692,0.0,62397,208732,20659,856,20230,0,43248,25.0,26.000000000000007,
L21-6,Laporte3,8,25,20,0.49,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.694,0.0,188,471,118,104,64,0,85,25.0,25.0,
L15-8,Laporte3,8,25,15,0.5,BBC,BBC-LP+F,False,True,False,MIP_optimal,38.0,38,999.406,0.0,16420,172241,2986,585,2694,0,52500,28.0,38.0,
L25-7,Laporte3,8,25,20,0.52,BBC,BBC-LP+F,False,True,False,MIP_optimal,27.000000000000007,27,2225.047,0.0,71295,200338,30216,810,29810,0,35047,25.0,27.000000000000007,
L21-7,Laporte3,8,25,20,0.565,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,30.000000000000007,30,3600.012,9.11111111111111,32440,409059,2786,691,2443,0,103601,25.0,27.266666666666673,
L27-4,Laporte3,8,25,20,0.68,BBC,BBC-LP+F,False,True,False,MIP_optimal,31.0,31,744.549,0.0,13738,164140,1470,420,1262,0,45080,25.0,31.0,
L2-10,Laporte4,9,15,10,0.1926,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,0.019,0.0,0,50,8,26,0,0,0,15.0,15.0,
L2-1,Laporte4,9,15,10,0.2519,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,0.019,0.0,0,50,8,26,0,0,0,15.0,15.0,
L3-1,Laporte4,9,15,10,0.3185,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,4.897,0.0,1470,3824,784,375,602,0,735,15.0,15.0,
L3-2,Laporte4,9,15,10,0.4963,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,21.000000000000007,21,3600.048,28.571428571428598,15939,520505,1113,644,801,0,112101,15.0,15.0,
L29-8,Laporte4,9,20,15,0.1667,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.022,0.0,0,50,8,26,0,0,0,20.0,20.0,
L29-7,Laporte4,9,20,15,0.1889,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L28-8,Laporte4,9,20,10,0.2,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.055,0.0,8,76,12,28,2,0,1,20.0,20.0,
L7-10,Laporte4,9,20,15,0.2722,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L9-1,Laporte4,9,20,15,0.3389,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.069,0.0,13,78,21,36,6,0,3,20.0,20.0,
L7-5,Laporte4,9,20,15,0.3722,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,1.416,0.0,371,876,196,189,107,0,156,20.0,20.0,
L6-9,Laporte4,9,20,10,0.3833,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,26.000000000000004,26,3600.048,23.076923076923087,16099,381796,1297,626,990,0,104843,20.0,20.0,
L8-9,Laporte4,9,20,15,0.4333,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,22.0,22,3600.012,9.090909090909092,85203,278136,32572,1369,31889,0,53474,20.0,20.0,
L8-4,Laporte4,9,20,15,0.5111,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,23.0,23,3600.042,13.043478260869565,36143,426469,5929,1240,5316,0,107446,20.0,20.0,
L11-5,Laporte4,9,20,15,0.6056,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,24.000000000000007,24,3600.015,16.66666666666669,15978,547982,777,481,547,0,111013,20.0,20.0,
L30-1,Laporte4,9,25,5,0.1333,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,1.368,0.0,367,773,221,153,144,0,78,25.0,25.0,
L32-4,Laporte4,9,25,15,0.1467,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.027,0.0,0,50,8,26,0,0,0,25.0,25.0,
L33-10,Laporte4,9,25,20,0.1556,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.027,0.0,0,50,8,26,0,0,0,25.0,25.0,
L31-7,Laporte4,9,25,10,0.16,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.026,0.0,0,50,8,26,0,0,0,25.0,25.0,
L12-7,Laporte4,9,25,10,0.2089,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.038,0.0,0,40,9,19,0,0,2,25.0,25.0,
L18-6,Laporte4,9,25,20,0.2667,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.026,0.0,0,50,8,26,0,0,0,25.0,25.0,
L18-2,Laporte4,9,25,20,0.28,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.026,0.0,0,50,8,26,0,0,0,25.0,25.0,
L12-6,Laporte4,9,25,10,0.2889,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,32.0,32,3600.038,21.875,20491,373093,1806,783,1417,0,108671,25.0,25.0,
L13-9,Laporte4,9,25,10,0.3067,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,34.0,34,3600.052,23.427991886409743,20737,321373,2431,843,2017,0,102674,25.0,26.034482758620687,
L14-1,Laporte4,9,25,15,0.32,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,26.000000000000004,26,3600.044,3.8461538461538596,101608,227011,50206,1446,49486,0,29094,25.0,25.0,
L15-7,Laporte4,9,25,15,0.3556,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,30.999999999999996,31,3600.039,19.35483870967741,37601,342584,7362,1236,6753,0,100738,25.0,25.0,
L19-1,Laporte4,9,25,20,0.3733,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,12.176,0.0,2573,6592,1275,556,1004,0,1162,25.0,25.0,
L20-7,Laporte4,9,25,20,0.3956,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,2.647,0.0,533,1559,289,219,180,0,320,25.0,25.0,
L23-4,Laporte4,9,25,20,0.4222,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,241.923,0.0,23433,56972,10984,803,10583,0,7922,25.0,25.0,
L23-6,Laporte4,9,25,20,0.4711,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,6.124,0.0,1236,3371,638,385,448,0,715,25.0,25.0,
L17-8,Laporte4,9,25,15,0.4933,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,39.0,39,3600.051,10.350757056988504,19445,298575,3167,864,2740,0,96191,30.999999999999996,34.96320474777448,
L17-4,Laporte4,9,25,15,0.5156,BBC,BBC-LP+F,False,True,False,optimal_tolerance,36.99999999999999,37,811.25,0.006198859409855196,13198,154193,1559,451,1333,0,42046,31.0,36.99770642201835,
L25-10,Laporte4,9,25,20,0.6044,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,32.0,32,3600.021,21.875,9835,670030,632,502,392,0,92192,25.0,25.0,
L26-3,Laporte4,9,25,20,0.6844,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,32.0,32,3600.065,5.625000000000025,17132,378012,1322,549,1059,0,100610,25.0,30.199999999999992,
L2-5,Laporte7,10,10,5,0.24,BBC,BBC-LP+F,False,True,False,MIP_optimal,10.0,10,5.552,0.0,1996,4667,1071,498,822,0,701,10.0,10.0,
