instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-4,Laporte3,8,15,10,0.2083,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,60.643,,,,,,,,,,,
L2-3,Laporte3,8,15,10,0.2583,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,53.5086,,,,,,,,,,,
L3-9,Laporte3,8,15,10,0.3667,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,16.2248,,,,,,,,,,,
L4-6,Laporte3,8,15,10,0.5,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,1.0412,,,,,,,,,,,
L32-1,Laporte3,8,20,5,0.1688,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,11.4497,,,,,,,,,,,
L34-2,Laporte3,8,20,15,0.2,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,74.5338,,,,,,,,,,,
L34-6,Laporte3,8,20,15,0.2125,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,59.1093,,,,,,,,,,,
L7-6,Laporte3,8,20,15,0.2812,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,65.8182,,,,,,,,,,,
L9-8,Laporte3,8,20,15,0.3312,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,63.9204,,,,,,,,,,,
L9-10,Laporte3,8,20,15,0.3625,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,47.2051,,,,,,,,,,,
L9-2,Laporte3,8,20,15,0.3937,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,48.8693,,,,,,,,,,,
L10-4,Laporte3,8,20,15,0.4375,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,30.9349,,,,,,,,,,,
L10-6,Laporte3,8,20,15,0.525,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,3.5743,,,,,,,,,,,
L11-10,Laporte3,8,20,15,0.6188,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,0.4499,,,,,,,,,,,
L29-2,Laporte3,8,25,10,0.125,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,101.6036,,,,,,,,,,,
L30-5,Laporte3,8,25,15,0.155,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,111.5638,,,,,,,,,,,
L29-10,Laporte3,8,25,10,0.16,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,86.1643,,,,,,,,,,,
L29-8,Laporte3,8,25,10,0.165,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,104.4688,,,,,,,,,,,
L14-6,Laporte3,8,25,15,0.225,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,98.5661,,,,,,,,,,,
L12-10,Laporte3,8,25,10,0.27,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,2.9629,,,,,,,,,,,
L13-6,Laporte3,8,25,10,0.275,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,12.5104,,,,,,,,,,,
L15-6,Laporte3,8,25,15,0.29,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,71.2897,,,,,,,,,,,
L22-10,Laporte3,8,25,20,0.305,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,74.4901,,,,,,,,,,,
L19-10,Laporte3,8,25,20,0.32,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,78.9727,,,,,,,,,,,
