instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.01,0.0,0,1,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,17.000000000000004,17,1322.492,0.0,34906,186967,8047,706,7693,0,42487,15.0,17.000000000000004,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,16.000000000000004,16,2068.931,0.0,55352,220669,13451,737,13081,0,43378,15.0,16.000000000000004,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,18.0,18,3600.045,11.111111111111152,25804,364334,2058,568,1777,0,78503,15.0,15.999999999999993,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,21.0,21,2510.123,0.0,68189,201048,26641,828,26225,0,36284,20.0,21.0,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.479,0.0,109,321,71,68,35,0,47,20.0,20.0,
