instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
A0-0,Catanzaro,8,5,3,0.45,SSPMF,SSPMF,,,,MIP_optimal,3.0,6,0.1308,,,,,,,,,,,
L2-6,Laporte3,8,15,10,0.2417,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0375,,,,,,,,,,,
L3-5,Laporte3,8,15,10,0.2833,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0686,,,,,,,,,,,
L4-10,Laporte3,8,15,10,0.4667,SSPMF,SSPMF,,,,MIP_optimal,8.0,18,5.391,,,,,,,,,,,
L4-8,Laporte3,8,15,10,0.5583,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,1.7902,,,,,,,,,,,
L34-5,Laporte3,8,20,15,0.1938,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0528,,,,,,,,,,,
L32-8,Laporte3,8,20,5,0.2062,SSPMF,SSPMF,,,,MIP_optimal,18.0,23,5.1407,,,,,,,,,,,
L32-7,Laporte3,8,20,5,0.2188,SSPMF,SSPMF,,,,MIP_optimal,19.0,24,6.3193,,,,,,,,,,,
L7-3,Laporte3,8,20,15,0.325,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0768,,,,,,,,,,,
L6-7,Laporte3,8,20,10,0.35,SSPMF,SSPMF,,,,MIP_optimal,13.0,23,10.439,,,,,,,,,,,
L8-4,Laporte3,8,20,15,0.3875,SSPMF,SSPMF,,,,MIP_optimal,6.0,21,0.7652,,,,,,,,,,,
L8-2,Laporte3,8,20,15,0.4125,SSPMF,SSPMF,,,,MIP_optimal,7.0,22,11.2934,,,,,,,,,,,
L8-9,Laporte3,8,20,15,0.4813,SSPMF,SSPMF,,,,MIP_optimal,6.0,21,0.5539,,,,,,,,,,,
L11-2,Laporte3,8,20,15,0.5938,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,7.8638,,,,,,,,,,,
L11-5,Laporte3,8,20,15,0.6687,SSPMF,SSPMF,,,,MIP_optimal,16.0,31,14.1569,,,,,,,,,,,
L31-5,Laporte3,8,25,20,0.155,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0524,,,,,,,,,,,
L31-6,Laporte3,8,25,20,0.16,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0689,,,,,,,,,,,
L31-9,Laporte3,8,25,20,0.165,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0183,,,,,,,,,,,
L28-4,Laporte3,8,25,5,0.17,SSPMF,SSPMF,,,,MIP_optimal,22.0,27,3.3319,,,,,,,,,,,
L19-8,Laporte3,8,25,20,0.27,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0768,,,,,,,,,,,
L16-10,Laporte3,8,25,15,0.275,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1215,,,,,,,,,,,
L22-6,Laporte3,8,25,20,0.29,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0779,,,,,,,,,,,
L14-8,Laporte3,8,25,15,0.295,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.306,,,,,,,,,,,
L14-4,Laporte3,8,25,15,0.315,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.7,,,,,,,,,,,
L16-1,Laporte3,8,25,15,0.325,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,6.486,,,,,,,,,,,
L13-4,Laporte3,8,25,10,0.34,SSPMF,SSPMF,,,,MIP_optimal,25.0,35,10.7453,,,,,,,,,,,
L15-5,Laporte3,8,25,15,0.365,SSPMF,SSPMF,,,,MIP_optimal,14.0,29,8.7545,,,,,,,,,,,
L20-8,Laporte3,8,25,20,0.405,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0793,,,,,,,,,,,
L23-6,Laporte3,8,25,20,0.435,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.2052,,,,,,,,,,,
L24-8,Laporte3,8,25,20,0.485,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,3.1453,,,,,,,,,,,
L18-2,Laporte3,8,25,15,0.495,SSPMF,SSPMF,,,,MIP_optimal,21.0,36,14.3936,,,,,,,,,,,
L18-7,Laporte3,8,25,15,0.515,SSPMF,SSPMF,,,,MIP_optimal,21.0,36,13.7979,,,,,,,,,,,
L24-3,Laporte3,8,25,20,0.56,SSPMF,SSPMF,,,,MIP_optimal,10.0,30,11.6616,,,,,,,,,,,
L27-9,Laporte3,8,25,20,0.66,SSPMF,SSPMF,,,,MIP_optimal,11.0,31,15.5759,,,,,,,,,,,
L27-10,Laporte3,8,25,20,0.725,SSPMF,SSPMF,,,,MIP_optimal,13.0,33,2.1335,,,,,,,,,,,
L2-6,Laporte4,9,15,10,0.2444,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0697,,,,,,,,,,,
L1-6,Laporte4,9,15,5,0.2667,SSPMF,SSPMF,,,,MIP_optimal,14.0,19,9.8198,,,,,,,,,,,
L4-4,Laporte4,9,15,10,0.4889,SSPMF,SSPMF,,,,MIP_optimal,8.0,18,4.6366,,,,,,,,,,,
L4-9,Laporte4,9,15,10,0.5481,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,8.9847,,,,,,,,,,,
L27-2,Laporte4,9,20,5,0.1833,SSPMF,SSPMF,,,,MIP_optimal,16.0,21,1.7955,,,,,,,,,,,
L28-3,Laporte4,9,20,10,0.2,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0971,,,,,,,,,,,
L27-4,Laporte4,9,20,5,0.25,SSPMF,SSPMF,,,,MIP_optimal,22.0,27,6.2279,,,,,,,,,,,
L7-1,Laporte4,9,20,15,0.3333,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1185,,,,,,,,,,,
L9-3,Laporte4,9,20,15,0.3611,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1476,,,,,,,,,,,
L10-3,Laporte4,9,20,15,0.3833,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,1.3145,,,,,,,,,,,
L9-2,Laporte4,9,20,15,0.4278,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1405,,,,,,,,,,,
L10-1,Laporte4,9,20,15,0.5,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,18.8226,,,,,,,,,,,
L10-2,Laporte4,9,20,15,0.5833,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,16.7129,,,,,,,,,,,
L11-7,Laporte4,9,20,15,0.6556,SSPMF,SSPMF,,,,MIP_optimal,15.0,30,16.1328,,,,,,,,,,,
L33-9,Laporte4,9,25,20,0.1467,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0557,,,,,,,,,,,
L30-3,Laporte4,9,25,5,0.1511,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.4212,,,,,,,,,,,
L31-10,Laporte4,9,25,10,0.16,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.1426,,,,,,,,,,,
L31-5,Laporte4,9,25,10,0.1689,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.1178,,,,,,,,,,,
L12-5,Laporte4,9,25,10,0.2622,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,12.5897,,,,,,,,,,,
L12-1,Laporte4,9,25,10,0.2756,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,24.5005,,,,,,,,,,,
L21-4,Laporte4,9,25,20,0.2889,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0704,,,,,,,,,,,
L15-3,Laporte4,9,25,15,0.3067,SSPMF,SSPMF,,,,MIP_optimal,12.0,27,28.0657,,,,,,,,,,,
L19-7,Laporte4,9,25,20,0.32,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0769,,,,,,,,,,,
L13-3,Laporte4,9,25,10,0.3289,SSPMF,SSPMF,,,,MIP_optimal,23.0,33,21.1965,,,,,,,,,,,
L20-4,Laporte4,9,25,20,0.3689,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.289,,,,,,,,,,,
L19-10,Laporte4,9,25,20,0.3911,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.5995,,,,,,,,,,,
L16-10,Laporte4,9,25,15,0.4133,SSPMF,SSPMF,,,,MIP_optimal,16.0,31,24.773,,,,,,,,,,,
L16-9,Laporte4,9,25,15,0.4667,SSPMF,SSPMF,,,,MIP_optimal,20.0,35,31.6416,,,,,,,,,,,
L24-3,Laporte4,9,25,20,0.4933,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,22.2729,,,,,,,,,,,
L24-2,Laporte4,9,25,20,0.5156,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,20.4563,,,,,,,,,,,
L23-3,Laporte4,9,25,20,0.5822,SSPMF,SSPMF,,,,MIP_optimal,11.0,31,12.5006,,,,,,,,,,,
L26-9,Laporte4,9,25,20,0.6711,SSPMF,SSPMF,,,,MIP_optimal,12.0,32,30.7391,,,,,,,,,,,
L26-10,Laporte4,9,25,20,0.7289,SSPMF,SSPMF,,,,MIP_optimal,16.0,36,19.1387,,,,,,,,,,,
A1-2,Catanzaro,10,10,4,0.26,SSPMF,SSPMF,,,,MIP_optimal,7.0,11,1.1349,,,,,,,,,,,
A1-7,Catanzaro,10,10,4,0.27,SSPMF,SSPMF,,,,MIP_optimal,8.0,12,4.4854,,,,,,,,,,,
A4-4,Catanzaro,10,10,7,0.29,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.1153,,,,,,,,,,,
A4-10,Catanzaro,10,10,7,0.3,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.0946,,,,,,,,,,,
A4-6,Catanzaro,10,10,7,0.31,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.0806,,,,,,,,,,,
A4-5,Catanzaro,10,10,7,0.32,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.0703,,,,,,,,,,,
A2-1,Catanzaro,10,10,5,0.32,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,0.3365,,,,,,,,,,,
