instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-10,Laporte3,8,15,5,0.2167,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,147.166,0.0,19721,61849,7722,844,7299,0,13005,15.0,15.0,
L1-9,Laporte3,8,15,5,0.2583,BBC,BBC-LP+F,False,True,False,MIP_optimal,17.0,17,736.691,0.0,35792,163066,9529,763,9146,0,38110,15.0,17.0,
L3-8,Laporte3,8,15,10,0.4083,BBC,BBC-LP+F,False,True,False,MIP_optimal,16.0,16,1427.299,0.0,46005,221166,13177,761,12796,0,52934,15.0,16.0,
L4-7,Laporte3,8,15,10,0.5167,BBC,BBC-LP+F,False,True,False,MIP_optimal,18.0,18,2357.451,0.0,25030,343426,2035,641,1716,0,80819,15.0,18.0,
L33-10,Laporte3,8,20,10,0.1812,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L32-2,Laporte3,8,20,5,0.2,BBC,BBC-LP+F,False,True,False,MIP_optimal,22.0,22,1420.095,0.0,65374,183624,28085,734,27721,0,28308,20.0,22.0,
L33-6,Laporte3,8,20,10,0.2125,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L8-1,Laporte3,8,20,15,0.2938,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L5-3,Laporte3,8,20,10,0.3438,BBC,BBC-LP+F,False,True,False,MIP_optimal,23.0,23,2987.3,0.0,45687,351818,8263,765,7881,0,92046,20.0,23.0,
L5-10,Laporte3,8,20,10,0.3688,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,25.0,25,3600.048,8.571428571428655,44120,382248,6124,618,5818,0,103086,20.0,22.857142857142836,
L9-6,Laporte3,8,20,15,0.3937,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.029,0.0,0,42,8,8,3,0,2,20.0,20.0,
L8-7,Laporte3,8,20,15,0.45,BBC,BBC-LP+F,False,True,False,MIP_optimal,22.0,22,2167.763,0.0,70752,212859,28370,817,27961,0,39586,20.0,22.0,
L10-3,Laporte3,8,20,15,0.5312,BBC,BBC-LP+F,False,True,False,MIP_time_limit_feasible,24.0,24,3600.03,2.9166666666666634,28691,447895,1769,544,1503,0,104010,20.0,23.3,
L11-6,Laporte3,8,20,15,0.6188,BBC,BBC-LP+F,False,True,False,MIP_optimal,27.0,27,975.595,0.0,19800,173281,3798,652,3474,0,47795,22.0,27.0,
L31-3,Laporte3,8,25,20,0.13,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L29-1,Laporte3,8,25,10,0.155,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L29-7,Laporte3,8,25,10,0.16,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L28-8,Laporte3,8,25,5,0.165,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,9.808,0.0,2822,6680,1321,576,1030,0,970,25.0,25.0,
