instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-6,Laporte3,8,15,5,0.2667,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,19.0,19,646.123,0.0,26101,146370,5661,565,5381,0,38270,15.0,19.0,
L4-1,Laporte3,8,15,10,0.45,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,17.0,17,2066.5,0.0,46372,297693,9575,747,9205,0,73730,15.0,17.0,
L4-4,Laporte3,8,15,10,0.5333,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,19.0,19,1120.593,0.0,17643,242371,1620,506,1371,0,57432,15.0,19.0,
L33-4,Laporte3,8,20,10,0.1875,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-8,Laporte3,8,20,10,0.2062,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L34-7,Laporte3,8,20,15,0.2188,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L7-9,Laporte3,8,20,15,0.3,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L6-10,Laporte3,8,20,10,0.35,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,23.0,23,2896.766,0.0,46875,346278,8853,774,8467,0,91959,20.0,23.0,
L6-6,Laporte3,8,20,10,0.375,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,2166.669,0.0,37940,255569,8439,712,8087,0,71575,20.0,25.0,
L9-5,Laporte3,8,20,15,0.4062,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L8-6,Laporte3,8,20,15,0.4625,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,21.0,21,1788.983,0.0,61550,231402,16458,821,16051,0,50886,20.0,21.0,
L10-10,Laporte3,8,20,15,0.55,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,24.0,24,2463.262,0.0,18416,407962,1013,455,792,0,82346,20.0,24.0,
L11-9,Laporte3,8,20,15,0.6562,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,28.0,28,193.806,0.0,7359,112668,751,360,571,0,30903,22.0,28.0,
L28-3,Laporte3,8,25,5,0.13,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L28-5,Laporte3,8,25,5,0.155,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L28-7,Laporte3,8,25,5,0.16,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,24.0,24,0.004,0.0,0,1,1,0,0,0,0,,24.0,
L30-4,Laporte3,8,25,15,0.17,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L14-10,Laporte3,8,25,15,0.265,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L22-9,Laporte3,8,25,20,0.275,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L12-8,Laporte3,8,25,10,0.285,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,29.0,29,3173.613,0.0,62010,318240,17288,782,16899,0,79380,25.0,29.0,
L22-4,Laporte3,8,25,20,0.295,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L16-8,Laporte3,8,25,15,0.31,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L17-5,Laporte3,8,25,15,0.32,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,1904.944,0.0,77430,167629,37958,847,37536,0,21041,25.0,26.0,
L20-9,Laporte3,8,25,20,0.335,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L20-10,Laporte3,8,25,20,0.365,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L15-4,Laporte3,8,25,15,0.4,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,29.0,29,3600.052,13.793103448275861,42037,364419,7598,732,7235,0,103263,25.0,25.0,
L17-1,Laporte3,8,25,15,0.43,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,31.0,31,3600.014,19.35483870967742,25517,411716,2569,606,2273,0,112979,25.0,25.0,
L23-1,Laporte3,8,25,20,0.47,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,1934.661,0.0,69597,186343,28826,805,28426,0,31998,25.0,26.0,
L25-8,Laporte3,8,25,20,0.495,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,1840.134,0.0,65516,189555,25042,811,24637,0,34720,25.0,26.0,
L21-2,Laporte3,8,25,20,0.51,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,27.0,27,2351.974,0.0,60201,249977,18417,796,18022,0,58100,25.0,27.0,
L21-8,Laporte3,8,25,20,0.545,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,28.0,28,3373.358,0.0,39973,387195,4360,688,4021,0,96731,25.0,28.0,
L26-9,Laporte3,8,25,20,0.62,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,30.0,30,3600.043,11.170542635658904,27361,439844,2144,600,1851,0,108791,25.0,26.64883720930233,
L27-6,Laporte3,8,25,20,0.705,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,32.0,32,390.142,0.0,9714,151908,1083,365,904,0,42065,25.0,32.0,
L1-7,Laporte4,9,15,5,0.237,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,17.0,17,3600.032,11.76470588235294,50818,359501,12506,1164,11931,0,94969,15.0,15.0,
L1-2,Laporte4,9,15,5,0.2667,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,18.0,18,3600.04,16.666666666666664,42464,365725,6577,869,6147,0,102046,15.0,15.0,
