instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-LP,False,False,False,MIP_optimal,16.0,16,817.694,0.0,78183,148156,36818,758,36438,0,0,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-LP,False,False,False,MIP_optimal,18.0,18,26.245,0.0,16903,38610,5834,581,5543,0,0,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-LP,False,False,False,MIP_optimal,19.0,19,514.913,0.0,68912,189696,27152,782,26759,0,0,15.0,19.0,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,58.546,0.0,23265,49367,8556,611,8250,0,0,15.0,20.0,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.51,0.0,482,818,277,177,186,0,0,20.0,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.045,0.0,18,76,23,22,11,0,0,20.0,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.022,0.0,0,40,7,10,3,0,0,20.0,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-LP,False,False,False,MIP_optimal,24.000000000000004,24,841.635,0.0,77978,192016,35927,818,35516,0,0,20.0,24.000000000000004,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.064,0.0,48,110,36,34,19,0,0,20.0,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-LP,False,False,False,MIP_optimal,21.0,21,894.923,0.0,78819,144428,37610,805,37209,0,0,20.0,21.0,
L10-8,Laporte3,8,20,15,0.4688,BBC,BBC-LP,False,False,False,MIP_optimal,22.0,22,924.794,0.0,80025,161052,35929,746,35557,0,0,20.0,22.0,
L10-9,Laporte3,8,20,15,0.5687,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,202.409,0.0,52649,162343,13703,783,13312,0,0,20.0,25.0,
L11-8,Laporte3,8,20,15,0.6625,BBC,BBC-LP,False,False,False,MIP_optimal,30.000000000000004,30,17.509,0.0,12664,26694,4056,617,3749,0,0,25.0,30.000000000000004,
L31-1,Laporte3,8,25,20,0.155,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L31-10,Laporte3,8,25,20,0.16,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L31-8,Laporte3,8,25,20,0.165,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L29-4,Laporte3,8,25,10,0.17,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
