instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
A0-0,Catanzaro,8,5,3,0.45,CATZ,CATZ-F4,,,,MIP_optimal,6.0,6,0.0996,,,,,,,,,,,
L2-6,Laporte3,8,15,10,0.2417,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,40.5633,,,,,,,,,,,
L3-5,Laporte3,8,15,10,0.2833,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,42.9638,,,,,,,,,,,
L4-10,Laporte3,8,15,10,0.4667,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,1.6438,,,,,,,,,,,
L4-8,Laporte3,8,15,10,0.5583,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,0.2611,,,,,,,,,,,
L34-5,Laporte3,8,20,15,0.1938,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,73.9993,,,,,,,,,,,
L32-8,Laporte3,8,20,5,0.2062,CATZ,CATZ-F4,,,,MIP_optimal,23.0,23,0.073,,,,,,,,,,,
L32-7,Laporte3,8,20,5,0.2188,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,0.1399,,,,,,,,,,,
L7-3,Laporte3,8,20,15,0.325,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,66.5865,,,,,,,,,,,
L6-7,Laporte3,8,20,10,0.35,CATZ,CATZ-F4,,,,MIP_optimal,23.0,23,2.073,,,,,,,,,,,
L8-4,Laporte3,8,20,15,0.3875,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,33.2338,,,,,,,,,,,
L8-2,Laporte3,8,20,15,0.4125,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,40.994,,,,,,,,,,,
L8-9,Laporte3,8,20,15,0.4813,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,12.6171,,,,,,,,,,,
L11-2,Laporte3,8,20,15,0.5938,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,1.1432,,,,,,,,,,,
L11-5,Laporte3,8,20,15,0.6687,CATZ,CATZ-F4,,,,MIP_optimal,31.0,31,0.3143,,,,,,,,,,,
L31-5,Laporte3,8,25,20,0.155,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,89.2852,,,,,,,,,,,
L31-6,Laporte3,8,25,20,0.16,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,125.9749,,,,,,,,,,,
L31-9,Laporte3,8,25,20,0.165,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,87.8885,,,,,,,,,,,
