instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-1,Laporte3,8,15,10,0.2333,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.02,0.0,0,1,1,0,0,0,0,,15.0,
L2-7,Laporte3,8,15,10,0.2667,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.002,0.0,0,1,1,0,0,0,0,,15.0,
L3-10,Laporte3,8,15,10,0.425,BBC,BBC-K+F,True,True,False,MIP_optimal,18.0,18,2471.599,0.0,42118,355606,5656,788,0,5267,86695,15.0,18.0,
L3-6,Laporte3,8,15,10,0.525,BBC,BBC-K+F,True,True,False,MIP_optimal,19.0,19,1107.642,0.0,19061,235017,1749,465,0,1517,60225,15.0,19.0,
L32-10,Laporte3,8,20,5,0.1812,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1480.329,0.0,76262,178163,38316,870,0,37881,22581,20.0,21.0,
L34-8,Laporte3,8,20,15,0.2062,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L32-3,Laporte3,8,20,5,0.2125,BBC,BBC-K+F,True,True,False,MIP_optimal,24.0,24,381.95,0.0,33826,99469,12625,674,0,12290,16791,20.0,24.0,
L5-8,Laporte3,8,20,10,0.2938,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1864.808,0.0,72311,205019,30454,851,0,30030,36920,20.0,21.0,
L7-8,Laporte3,8,20,15,0.35,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.027,0.0,4,46,9,12,0,2,1,20.0,20.0,
L10-7,Laporte3,8,20,15,0.375,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.7,0.0,344,795,209,120,0,147,130,20.0,20.0,
L5-6,Laporte3,8,20,10,0.3937,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,762.291,0.0,17637,178154,2920,655,0,2595,54124,20.0,26.0,
L9-1,Laporte3,8,20,15,0.45,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.37,0.0,104,393,67,57,0,35,84,20.0,20.0,
L8-3,Laporte3,8,20,15,0.5312,BBC,BBC-K+F,True,True,False,MIP_optimal,22.0,22,2265.927,0.0,32254,308290,3941,683,0,3602,75849,20.0,22.0,
L8-8,Laporte3,8,20,15,0.625,BBC,BBC-K+F,True,True,False,MIP_optimal,27.0,27,758.504,0.0,10465,252989,945,471,0,718,60018,20.0,27.0,
L30-3,Laporte3,8,25,15,0.13,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L29-5,Laporte3,8,25,10,0.155,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L28-10,Laporte3,8,25,5,0.16,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,30.912,0.0,9743,20979,5158,564,0,4877,2180,25.0,25.0,
L28-9,Laporte3,8,25,5,0.165,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,1.216,0.0,442,1105,275,211,0,166,183,25.0,25.0,
L12-3,Laporte3,8,25,10,0.25,BBC,BBC-K+F,True,True,False,MIP_optimal,27.0,27,2218.68,0.0,64252,255809,22771,856,0,22340,62930,25.0,27.0,
L19-6,Laporte3,8,25,20,0.275,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L22-7,Laporte3,8,25,20,0.285,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L13-1,Laporte3,8,25,10,0.29,BBC,BBC-K+F,True,True,False,MIP_optimal,29.000000000000004,29,3313.933,0.0,52651,343301,10053,805,0,9650,90165,25.0,29.000000000000004,
L22-1,Laporte3,8,25,20,0.31,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L16-3,Laporte3,8,25,15,0.32,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,8.284,0.0,3170,7375,1784,610,0,1476,1102,25.0,25.0,
