instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,17.0,17,1246.728,0.0,37330,179723,8868,651,8544,0,39409,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,2165.088,0.0,59641,216320,16060,809,15657,0,41548,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,18.0,18,3559.171,0.0,27944,393975,1959,560,1685,0,78352,15.0,18.0,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,21.0,21,2323.955,0.0,71693,197047,29084,857,28658,0,32992,20.0,21.0,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,30.0,30,113.164,0.0,7250,47643,1624,396,1430,0,11609,26.0,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,2952.553,0.0,43359,308830,6228,691,5887,0,65961,20.0,22.0,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,876.548,0.0,15547,143210,2167,452,1944,0,33583,20.0,25.0,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,26.0,26,2351.361,0.0,77993,161013,40476,844,40055,0,16199,25.0,26.0,
L12-6,Laporte3,8,25,10,0.27,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,26.0,26,3429.339,0.0,69745,200136,29035,838,28618,0,36640,25.0,26.0,
L19-4,Laporte3,8,25,20,0.28,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L16-4,Laporte3,8,25,15,0.29,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L16-7,Laporte3,8,25,15,0.305,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L22-8,Laporte3,8,25,20,0.32,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L20-5,Laporte3,8,25,20,0.33,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L23-2,Laporte3,8,25,20,0.36,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L20-6,Laporte3,8,25,20,0.385,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L21-9,Laporte3,8,25,20,0.415,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L25-5,Laporte3,8,25,20,0.46,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L18-5,Laporte3,8,25,15,0.49,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,35.0,35,1284.858,0.0,20595,161984,4931,695,4588,0,42967,25.999999999999996,35.0,
L25-2,Laporte3,8,25,20,0.505,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,26.0,26,2708.436,0.0,75683,173923,34460,801,34062,0,23072,25.0,26.0,
