instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-1,Laporte3,8,15,10,0.2333,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,49.8797,,,,,,,,,,,
L2-7,Laporte3,8,15,10,0.2667,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,40.4162,,,,,,,,,,,
L3-10,Laporte3,8,15,10,0.425,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,2.0717,,,,,,,,,,,
L3-6,Laporte3,8,15,10,0.525,CATZ,CATZ-F4,,,,MIP_optimal,19.0,19,0.5642,,,,,,,,,,,
L32-10,Laporte3,8,20,5,0.1812,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,2.08,,,,,,,,,,,
L34-8,Laporte3,8,20,15,0.2062,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,78.3288,,,,,,,,,,,
L32-3,Laporte3,8,20,5,0.2125,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,0.2531,,,,,,,,,,,
L5-8,Laporte3,8,20,10,0.2938,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,21.7246,,,,,,,,,,,
L7-8,Laporte3,8,20,15,0.35,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,56.3395,,,,,,,,,,,
L10-7,Laporte3,8,20,15,0.375,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,39.4547,,,,,,,,,,,
L5-6,Laporte3,8,20,10,0.3937,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,0.5626,,,,,,,,,,,
L9-1,Laporte3,8,20,15,0.45,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,27.462,,,,,,,,,,,
L8-3,Laporte3,8,20,15,0.5312,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,3.2003,,,,,,,,,,,
L8-8,Laporte3,8,20,15,0.625,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,0.4668,,,,,,,,,,,
L30-3,Laporte3,8,25,15,0.13,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,105.851,,,,,,,,,,,
L29-5,Laporte3,8,25,10,0.155,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,111.303,,,,,,,,,,,
L28-10,Laporte3,8,25,5,0.16,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,0.351,,,,,,,,,,,
L28-9,Laporte3,8,25,5,0.165,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,0.3396,,,,,,,,,,,
L12-3,Laporte3,8,25,10,0.25,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,3.1134,,,,,,,,,,,
L19-6,Laporte3,8,25,20,0.275,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,77.7272,,,,,,,,,,,
L22-7,Laporte3,8,25,20,0.285,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,76.4328,,,,,,,,,,,
L13-1,Laporte3,8,25,10,0.29,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,2.0938,,,,,,,,,,,
L22-1,Laporte3,8,25,20,0.31,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,103.3219,,,,,,,,,,,
L16-3,Laporte3,8,25,15,0.32,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,56.9335,,,,,,,,,,,
L17-8,Laporte3,8,25,15,0.33,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,53.9326,,,,,,,,,,,
L23-8,Laporte3,8,25,20,0.36,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,76.2473,,,,,,,,,,,
L23-4,Laporte3,8,25,20,0.39,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,63.5954,,,,,,,,,,,
L24-5,Laporte3,8,25,20,0.415,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,43.0366,,,,,,,,,,,
L21-10,Laporte3,8,25,20,0.465,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,28.5806,,,,,,,,,,,
L25-1,Laporte3,8,25,20,0.495,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,35.2646,,,,,,,,,,,
L18-6,Laporte3,8,25,15,0.505,CATZ,CATZ-F4,,,,MIP_optimal,36.0,36,0.7359,,,,,,,,,,,
L24-9,Laporte3,8,25,20,0.53,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,19.4842,,,,,,,,,,,
L26-7,Laporte3,8,25,20,0.59,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,9.8252,,,,,,,,,,,
L27-8,Laporte3,8,25,20,0.695,CATZ,CATZ-F4,,,,MIP_optimal,33.0,33,0.5847,,,,,,,,,,,
L2-9,Laporte4,9,15,10,0.2296,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,578.3025,,,,,,,,,,,
L2-5,Laporte4,9,15,10,0.2667,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,748.1042,,,,,,,,,,,
L3-5,Laporte4,9,15,10,0.3852,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,49.1146,,,,,,,,,,,
L4-8,Laporte4,9,15,10,0.5333,CATZ,CATZ-F4,,,,MIP_optimal,19.0,19,0.5717,,,,,,,,,,,
L29-4,Laporte4,9,20,15,0.1778,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,737.4506,,,,,,,,,,,
L29-3,Laporte4,9,20,15,0.1944,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,709.0453,,,,,,,,,,,
L27-5,Laporte4,9,20,5,0.2056,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,0.5277,,,,,,,,,,,
L5-6,Laporte4,9,20,10,0.2889,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,80.3846,,,,,,,,,,,
L9-9,Laporte4,9,20,15,0.3444,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,884.7109,,,,,,,,,,,
L6-3,Laporte4,9,20,10,0.3722,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,13.5914,,,,,,,,,,,
L6-1,Laporte4,9,20,10,0.4111,CATZ,CATZ-F4,,,,MIP_optimal,30.0,30,0.5952,,,,,,,,,,,
L8-7,Laporte4,9,20,15,0.4556,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,55.752,,,,,,,,,,,
L10-8,Laporte4,9,20,15,0.5333,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,20.429,,,,,,,,,,,
L11-3,Laporte4,9,20,15,0.6333,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,1.1624,,,,,,,,,,,
L32-2,Laporte4,9,25,15,0.1422,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,1080.6814,,,,,,,,,,,
L32-10,Laporte4,9,25,15,0.1511,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,898.9444,,,,,,,,,,,
L31-9,Laporte4,9,25,10,0.1556,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,1370.4696,,,,,,,,,,,
L32-8,Laporte4,9,25,15,0.1644,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,1196.475,,,,,,,,,,,
L12-10,Laporte4,9,25,10,0.24,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,57.376,,,,,,,,,,,
L18-9,Laporte4,9,25,20,0.2711,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,1768.7146,,,,,,,,,,,
L12-8,Laporte4,9,25,10,0.2844,CATZ,CATZ-F4,,,,MIP_optimal,32.0,32,2.416,,,,,,,,,,,
L21-7,Laporte4,9,25,20,0.3022,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,794.8628,,,,,,,,,,,
L21-3,Laporte4,9,25,20,0.3156,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,775.7605,,,,,,,,,,,
L19-3,Laporte4,9,25,20,0.3289,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,880.2755,,,,,,,,,,,
L15-1,Laporte4,9,25,15,0.36,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,82.1562,,,,,,,,,,,
L19-2,Laporte4,9,25,20,0.3822,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,517.1973,,,,,,,,,,,
L16-8,Laporte4,9,25,15,0.4,CATZ,CATZ-F4,,,,MIP_optimal,32.0,32,51.8792,,,,,,,,,,,
L22-5,Laporte4,9,25,20,0.4533,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,308.8603,,,,,,,,,,,
L16-6,Laporte4,9,25,15,0.48,CATZ,CATZ-F4,,,,MIP_optimal,37.0,37,2.6782,,,,,,,,,,,
L23-7,Laporte4,9,25,20,0.5067,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,98.6588,,,,,,,,,,,
L24-6,Laporte4,9,25,20,0.5289,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,130.4525,,,,,,,,,,,
L25-1,Laporte4,9,25,20,0.6356,CATZ,CATZ-F4,,,,MIP_optimal,33.0,33,8.3651,,,,,,,,,,,
L26-8,Laporte4,9,25,20,0.6933,CATZ,CATZ-F4,,,,MIP_optimal,35.0,35,1.6101,,,,,,,,,,,
A3-2,Catanzaro,10,10,6,0.26,CATZ,CATZ-F4,,,,MIP_optimal,10.0,10,1003.4828,,,,,,,,,,,
A1-7C,Catanzaro,10,10,5,0.27,CATZ,CATZ-F4,,,,MIP_optimal,11.0,11,199.5791,,,,,,,,,,,
