instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.286,0.0,69,205,51,44,27,0,36,15.0,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.999999999999998,16,1136.689,0.0,44816,165031,14272,799,13875,0,31470,15.0,15.999999999999998,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,16.0,16,2178.622,0.0,60158,215378,16362,832,15945,0,41439,15.0,16.0,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,18.000000000000004,18,3600.108,5.555555555555614,31597,362589,2928,661,2602,0,77435,15.0,16.999999999999993,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,21.0,21,1441.142,0.0,56106,167050,21142,788,20748,0,25739,20.0,21.0,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,21.0,21,2442.512,0.0,75106,180705,34021,865,33589,0,23564,20.0,21.0,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.073,0.0,9,62,16,22,5,0,6,20.0,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,24.0,24,3600.065,16.666666666666664,36540,313007,4914,700,4563,0,78011,20.0,20.0,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,23.999999999999996,24,1937.268,0.0,24103,231984,2971,573,2684,0,54051,20.0,23.999999999999996,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,31.0,31,57.886,0.0,6212,28215,1668,388,1474,0,6345,27.0,31.0,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,24.0,24,3600.018,16.666666666666664,28039,361802,2913,668,2580,0,80781,20.0,20.0,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,28.0,28,1469.205,0.0,18085,174191,2647,529,2382,0,42767,22.02619047619048,28.0,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-9,Laporte3,8,25,15,0.165,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L19-7,Laporte3,8,25,20,0.225,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L12-1,Laporte3,8,25,10,0.27,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,29.0,29,3600.066,13.793103448275861,42324,298676,7861,765,7475,0,75043,25.0,25.0,
L13-10,Laporte3,8,25,10,0.275,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,28.0,28,3600.055,10.714285714285714,44763,286274,8792,768,8407,0,72801,25.0,25.0,
L14-9,Laporte3,8,25,15,0.29,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.098,0.0,13,75,18,24,7,0,5,25.0,25.0,
L15-3,Laporte3,8,25,15,0.3,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,9.005,0.0,1564,3921,794,366,609,0,735,25.0,25.0,
L13-5,Laporte3,8,25,10,0.315,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,30.999999999999996,31,2000.156,0.0,29340,201499,5763,611,5455,0,49984,25.0,30.999999999999996,
L13-2,Laporte3,8,25,10,0.325,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,34.00000000000001,34,455.199,0.0,17033,83592,4668,562,4387,0,19670,28.0,34.00000000000001,
L15-2,Laporte3,8,25,15,0.35,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.999999999999993,26,2962.648,0.0,69911,195989,27936,863,27506,0,34842,25.0,25.999999999999993,
L20-1,Laporte3,8,25,20,0.375,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.015,0.0,0,1,1,0,0,0,0,,25.0,
L17-3,Laporte3,8,25,15,0.405,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,27.99999999999999,28,3600.088,10.71428571428568,60712,224953,21390,857,20964,0,49459,25.0,25.0,
L24-4,Laporte3,8,25,20,0.45,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,26.000000000000007,26,2765.404,0.0,61236,204481,20519,800,20120,0,39765,25.0,26.000000000000007,
L21-6,Laporte3,8,25,20,0.49,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,11.776,0.0,2408,5468,1332,544,1059,0,867,25.0,25.0,
L15-8,Laporte3,8,25,15,0.5,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,38.00000000000001,38,1476.479,0.0,16690,177219,2990,481,2749,0,42721,28.0,38.00000000000001,
L25-7,Laporte3,8,25,20,0.52,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,26.999999999999996,27,3600.017,7.407407407407396,67521,221467,24620,779,24231,0,43684,25.0,25.0,
L21-7,Laporte3,8,25,20,0.565,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,30.0,30,3600.052,9.722222222222227,28832,338782,2887,659,2559,0,73309,25.0,27.083333333333332,
L27-4,Laporte3,8,25,20,0.68,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,31.0,31,1194.253,0.0,13193,179860,1055,344,885,0,40300,25.0,31.0,
L2-10,Laporte4,9,15,10,0.1926,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.019,0.0,0,50,8,26,0,0,0,15.0,15.0,
L2-1,Laporte4,9,15,10,0.2519,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.019,0.0,0,50,8,26,0,0,0,15.0,15.0,
L3-1,Laporte4,9,15,10,0.3185,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.796,0.0,181,549,123,118,70,0,97,15.0,15.0,
L3-2,Laporte4,9,15,10,0.4963,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,20.999999999999993,21,3600.072,28.571428571428548,13230,410331,910,629,606,0,75916,15.0,15.0,
L29-8,Laporte4,9,20,15,0.1667,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.022,0.0,0,50,8,26,0,0,0,20.0,20.0,
L29-7,Laporte4,9,20,15,0.1889,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L28-8,Laporte4,9,20,10,0.2,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.06,0.0,8,76,12,28,2,0,1,20.0,20.0,
L7-10,Laporte4,9,20,15,0.2722,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L9-1,Laporte4,9,20,15,0.3389,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.177,0.0,36,129,29,44,11,0,11,20.0,20.0,
L7-5,Laporte4,9,20,15,0.3722,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.077,0.0,10,78,17,32,5,0,4,20.0,20.0,
L6-9,Laporte4,9,20,10,0.3833,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,26.000000000000004,26,3600.066,23.076923076923087,16817,321719,1425,678,1092,0,74369,20.0,20.0,
L8-9,Laporte4,9,20,15,0.4333,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,21.999999999999993,22,3600.045,9.090909090909062,63128,246343,21338,1321,20682,0,50242,20.0,20.0,
L8-4,Laporte4,9,20,15,0.5111,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,23.0,23,3600.043,13.043478260869565,33150,331960,4908,1050,4385,0,73308,20.0,20.0,
L11-5,Laporte4,9,20,15,0.6056,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,23.999999999999996,24,3600.088,16.666666666666654,16357,406469,892,518,645,0,77943,20.0,20.0,
L30-1,Laporte4,9,25,5,0.1333,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,1.47,0.0,310,707,178,141,106,0,76,25.0,25.0,
L32-4,Laporte4,9,25,15,0.1467,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.027,0.0,0,50,8,26,0,0,0,25.0,25.0,
L33-10,Laporte4,9,25,20,0.1556,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.027,0.0,0,50,8,26,0,0,0,25.0,25.0,
L31-7,Laporte4,9,25,10,0.16,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.027,0.0,0,50,8,26,0,0,0,25.0,25.0,
L12-7,Laporte4,9,25,10,0.2089,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.055,0.0,0,40,9,19,0,0,2,25.0,25.0,
L18-6,Laporte4,9,25,20,0.2667,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.026,0.0,0,50,8,26,0,0,0,25.0,25.0,
