instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,2137.218,0.0,70321,186626,29722,791,29328,0,29726,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,18.0,18,271.874,0.0,15324,85429,3228,450,3003,0,18961,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,19.0,19,3600.059,17.76315789473685,23737,396885,1729,585,1444,0,83553,15.0,15.624999999999998,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,1062.364,0.0,19254,171973,2876,493,2631,0,40939,16.0,20.0,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,24.0,24,3600.092,16.666666666666664,38402,312924,7029,729,6668,0,77425,20.0,20.0,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,21.0,21,2444.86,0.0,69343,184551,28562,809,28160,0,29683,20.0,21.0,
L10-8,Laporte3,8,20,15,0.4688,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,2935.319,0.0,65090,227355,20952,691,20607,0,44616,20.0,22.0,
L10-9,Laporte3,8,20,15,0.5687,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,1803.052,0.0,17041,264852,952,393,761,0,47796,20.0,25.0,
L11-8,Laporte3,8,20,15,0.6625,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,30.0,30,371.622,0.0,10168,98174,1797,568,1516,0,24275,25.000000000000007,30.0,
L31-1,Laporte3,8,25,20,0.155,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L31-10,Laporte3,8,25,20,0.16,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L31-8,Laporte3,8,25,20,0.165,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-4,Laporte3,8,25,10,0.17,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L19-2,Laporte3,8,25,20,0.27,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L14-1,Laporte3,8,25,15,0.275,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L13-9,Laporte3,8,25,10,0.285,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,30.0,30,3600.087,16.666666666666664,39354,306909,7276,684,6935,0,78279,25.0,25.0,
L14-5,Laporte3,8,25,15,0.295,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L22-2,Laporte3,8,25,20,0.315,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
