instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,0.01,0.0,0,1,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,17.0,17,941.266,0.0,37265,196159,8403,728,8039,0,48613,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,16.0,16,1527.826,0.0,57178,205562,17350,812,16945,0,42655,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,17.999999999999996,18,3370.617,0.0,27165,434715,1728,578,1444,0,103485,15.0,17.999999999999996,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.999999999999993,21,1819.642,0.0,70335,193446,29410,884,28968,0,34689,20.0,20.999999999999993,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.054,0.0,7,74,16,20,5,0,4,20.0,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.019,0.0,0,40,7,16,0,0,0,20.0,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,30.0,30,70.353,0.0,7425,44501,1766,426,1553,0,11876,26.0,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.999999999999986,22,2273.227,0.0,35230,324920,5140,766,4761,0,79469,20.0,21.999999999999986,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.000000000000004,25,700.063,0.0,16712,166501,2335,488,2093,0,44003,20.0,25.000000000000004,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,26.000000000000004,26,1821.89,0.0,78555,162389,41019,853,40595,0,16607,25.0,26.000000000000004,
L12-6,Laporte3,8,25,10,0.27,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,26.0,26,2125.818,0.0,59557,213013,23024,787,22627,0,50284,25.0,26.0,
L19-4,Laporte3,8,25,20,0.28,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L16-4,Laporte3,8,25,15,0.29,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.219,0.0,46,180,35,34,18,0,19,25.0,25.0,
L16-7,Laporte3,8,25,15,0.305,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.406,0.0,103,287,61,56,33,0,39,25.0,25.0,
L22-8,Laporte3,8,25,20,0.32,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L20-5,Laporte3,8,25,20,0.33,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L23-2,Laporte3,8,25,20,0.36,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L20-6,Laporte3,8,25,20,0.385,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L21-9,Laporte3,8,25,20,0.415,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.073,0.0,5,60,13,18,4,0,7,25.0,25.0,
L25-5,Laporte3,8,25,20,0.46,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.034,0.0,0,47,8,8,3,0,2,25.0,25.0,
L18-5,Laporte3,8,25,15,0.49,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,35.0,35,678.78,0.0,22775,123656,5941,555,5662,0,32305,26.333333333333336,35.0,
L25-2,Laporte3,8,25,20,0.505,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,26.0,26,2047.225,0.0,74260,168638,34527,771,34142,0,23691,25.0,26.0,
L21-4,Laporte3,8,25,20,0.525,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,29.0,29,3600.034,7.758620689655173,48731,388171,7852,792,7456,0,100450,25.0,26.75,
L26-8,Laporte3,8,25,20,0.575,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,29.0,29,3600.013,10.344827586206945,42695,386140,6820,840,6400,0,98899,25.0,25.999999999999986,
L27-3,Laporte3,8,25,20,0.695,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,32.0,32,185.871,0.0,8433,96016,1330,458,1104,0,27909,27.0,32.0,
L2-8,Laporte4,9,15,10,0.2148,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,0.02,0.0,0,50,8,26,0,0,0,15.0,15.0,
L1-4,Laporte4,9,15,5,0.2519,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,18.0,18,3600.056,16.666666666666664,36341,374835,5360,1051,4840,0,111867,15.0,15.0,
L3-10,Laporte4,9,15,10,0.3556,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,16.999999999999993,17,3600.042,11.764705882352905,76064,323932,24467,1363,23791,0,74877,15.0,15.0,
