instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-K,True,False,False,MIP_optimal,15.0,15,0.002,0.0,0,0,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-K,True,False,False,MIP_optimal,17.0,17,165.877,0.0,46474,104268,19402,804,0,19001,0,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-K,True,False,False,MIP_optimal,16.0,16,791.755,0.0,78113,154075,40501,796,0,40101,0,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-K,True,False,False,MIP_optimal,18.0,18,332.594,0.0,60008,132523,27161,826,0,26750,0,15.0,18.0,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-K,True,False,False,MIP_optimal,21.0,21,766.075,0.0,79981,153655,41829,767,0,41444,0,20.0,21.0,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.009,0.0,13,61,18,20,0,7,0,20.0,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.006,0.0,0,40,7,16,0,0,0,20.0,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-K,True,False,False,MIP_optimal,30.0,30,2.554,0.0,6770,14691,1887,442,0,1664,0,26.0,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-K,True,False,False,MIP_optimal,22.0,22,595.309,0.0,71910,149982,35099,801,0,34699,0,20.0,22.0,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,31.865,0.0,21338,47187,8254,703,0,7901,0,20.0,25.0,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-K,True,False,False,MIP_optimal,26.0,26,779.839,0.0,79473,154361,41818,829,0,41403,0,25.0,26.0,
L12-6,Laporte3,8,25,10,0.27,BBC,BBC-K,True,False,False,MIP_optimal,26.0,26,780.36,0.0,78977,156329,41013,818,0,40601,0,25.0,26.0,
L19-4,Laporte3,8,25,20,0.28,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L16-4,Laporte3,8,25,15,0.29,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.007,0.0,3,52,9,10,0,4,0,25.0,25.0,
L16-7,Laporte3,8,25,15,0.305,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.007,0.0,6,60,11,10,0,6,0,25.0,25.0,
L22-8,Laporte3,8,25,20,0.32,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L20-5,Laporte3,8,25,20,0.33,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L23-2,Laporte3,8,25,20,0.36,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L20-6,Laporte3,8,25,20,0.385,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L21-9,Laporte3,8,25,20,0.415,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L25-5,Laporte3,8,25,20,0.46,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.005,0.0,0,37,7,8,0,3,0,25.0,25.0,
L18-5,Laporte3,8,25,15,0.49,BBC,BBC-K,True,False,False,MIP_optimal,35.0,35,39.787,0.0,23991,50164,8913,649,0,8588,0,26.0,35.0,
L25-2,Laporte3,8,25,20,0.505,BBC,BBC-K,True,False,False,MIP_optimal,26.0,26,788.635,0.0,78645,152738,41522,810,0,41116,0,25.0,26.0,
L21-4,Laporte3,8,25,20,0.525,BBC,BBC-K,True,False,False,MIP_optimal,29.0,29,722.896,0.0,78723,162138,40100,762,0,39715,0,25.0,29.0,
L26-8,Laporte3,8,25,20,0.575,BBC,BBC-K,True,False,False,MIP_optimal,29.0,29,822.275,0.0,80037,158926,41770,849,0,41344,0,25.0,29.0,
L27-3,Laporte3,8,25,20,0.695,BBC,BBC-K,True,False,False,MIP_optimal,32.0,32,4.176,0.0,8842,18810,2725,485,0,2485,0,26.0,32.0,
L2-8,Laporte4,9,15,10,0.2148,BBC,BBC-K,True,False,False,MIP_optimal,15.0,15,0.002,0.0,0,0,2,5,0,0,0,,15.0,
L1-4,Laporte4,9,15,5,0.2519,BBC,BBC-K,True,False,False,MIP_time_limit_feasible,18.0,18,3600.042,16.14583333333362,203923,491031,80560,1330,0,79894,0,15.0,15.093749999999948,
L3-10,Laporte4,9,15,10,0.3556,BBC,BBC-K,True,False,False,MIP_time_limit_feasible,17.0,17,3600.016,11.76470588235294,161227,325743,83795,1386,0,83104,0,15.0,15.0,
