instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-LP+T,False,False,True,MIP_optimal,16.0,16,815.468,0.0,78183,148156,36818,758,36438,0,0,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-LP+T,False,False,True,MIP_optimal,18.0,18,26.259,0.0,16903,38610,5834,581,5543,0,0,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-LP+T,False,False,True,MIP_optimal,19.0,19,524.108,0.0,68912,189696,27152,782,26759,0,0,15.0,19.0,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,57.203,0.0,23265,49367,8556,611,8250,0,0,15.0,20.0,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.516,0.0,482,818,277,177,186,0,0,20.0,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.047,0.0,18,76,23,22,11,0,0,20.0,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.022,0.0,0,40,7,10,3,0,0,20.0,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-LP+T,False,False,True,MIP_optimal,24.000000000000004,24,798.887,0.0,77978,192016,35927,818,35516,0,0,20.0,24.000000000000004,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.064,0.0,48,110,36,34,19,0,0,20.0,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-LP+T,False,False,True,MIP_optimal,21.0,21,936.551,0.0,78819,144428,37610,805,37209,0,0,20.0,21.0,
L10-8,Laporte3,8,20,15,0.4688,BBC,BBC-LP+T,False,False,True,MIP_optimal,22.0,22,943.013,0.0,80025,161052,35929,746,35557,0,0,20.0,22.0,
L10-9,Laporte3,8,20,15,0.5687,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,203.409,0.0,52649,162343,13703,783,13312,0,0,20.0,25.0,
L11-8,Laporte3,8,20,15,0.6625,BBC,BBC-LP+T,False,False,True,MIP_optimal,30.000000000000004,30,17.025,0.0,12664,26694,4056,617,3749,0,0,25.0,30.000000000000004,
L31-1,Laporte3,8,25,20,0.155,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L31-10,Laporte3,8,25,20,0.16,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L31-8,Laporte3,8,25,20,0.165,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L29-4,Laporte3,8,25,10,0.17,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L19-2,Laporte3,8,25,20,0.27,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L14-1,Laporte3,8,25,15,0.275,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L13-9,Laporte3,8,25,10,0.285,BBC,BBC-LP+T,False,False,True,MIP_optimal,30.0,30,925.653,0.0,79600,186124,38046,785,37653,0,0,25.0,30.0,
L14-5,Laporte3,8,25,15,0.295,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.034,0.0,6,57,12,14,5,0,0,25.0,25.0,
L22-2,Laporte3,8,25,20,0.315,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L13-3,Laporte3,8,25,10,0.32,BBC,BBC-LP+T,False,False,True,MIP_optimal,31.0,31,41.0,0.0,17828,39440,7012,824,6599,0,0,25.0,31.0,
L17-2,Laporte3,8,25,15,0.335,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.999999999999996,26,722.474,0.0,77374,156140,31810,817,31397,0,0,25.0,25.999999999999996,
L23-10,Laporte3,8,25,20,0.365,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L17-10,Laporte3,8,25,15,0.4,BBC,BBC-LP+T,False,False,True,MIP_optimal,28.999999999999996,29,1114.99,0.0,80946,176511,39476,862,39044,0,0,25.0,28.999999999999996,
L20-7,Laporte3,8,25,20,0.435,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,5.638,0.0,3736,6700,1956,594,1657,0,0,25.0,25.0,
L24-2,Laporte3,8,25,20,0.485,BBC,BBC-LP+T,False,False,True,MIP_optimal,26.999999999999996,27,944.04,0.0,79574,166689,33144,843,32720,0,0,25.0,26.999999999999996,
L18-10,Laporte3,8,25,15,0.495,BBC,BBC-LP+T,False,False,True,MIP_optimal,33.0,33,12.603,0.0,8648,19867,2853,410,2647,0,0,25.0,33.0,
L18-4,Laporte3,8,25,15,0.51,BBC,BBC-LP+T,False,False,True,MIP_optimal,36.00000000000001,36,9.184,0.0,7463,15542,2470,472,2234,0,0,30.0,36.00000000000001,
L26-1,Laporte3,8,25,20,0.55,BBC,BBC-LP+T,False,False,True,MIP_optimal,28.999999999999996,29,974.012,0.0,80251,181165,36911,786,36518,0,0,25.0,28.999999999999996,
L26-10,Laporte3,8,25,20,0.63,BBC,BBC-LP+T,False,False,True,MIP_optimal,31.0,31,208.829,0.0,45157,128429,15807,835,15386,0,0,25.0,31.0,
L27-1,Laporte3,8,25,20,0.715,BBC,BBC-LP+T,False,False,True,MIP_optimal,35.0,35,6.366,0.0,6006,12603,1913,398,1714,0,0,30.0,35.0,
L1-9,Laporte4,9,15,5,0.237,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,16.000000000000004,16,3600.027,6.25000000000002,204686,488951,68851,1388,68160,0,0,15.0,15.0,
L1-3,Laporte4,9,15,5,0.2667,BBC,BBC-LP+T,False,False,True,MIP_optimal,18.0,18,1950.123,0.0,159224,386019,47992,1153,47417,0,0,15.0,18.0,
L3-7,Laporte4,9,15,10,0.4593,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,18.0,18,3600.048,16.666666666666664,223836,660777,63368,1311,62713,0,0,15.0,15.0,
L4-2,Laporte4,9,15,10,0.5481,BBC,BBC-LP+T,False,False,True,MIP_optimal,21.0,21,919.804,0.0,116762,289191,28306,1129,27744,0,0,15.0,21.0,
L28-10,Laporte4,9,20,10,0.1833,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.016,0.0,0,0,2,5,0,0,0,,20.0,
L28-2,Laporte4,9,20,10,0.2,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.016,0.0,0,0,2,5,0,0,0,,20.0,
L28-5,Laporte4,9,20,10,0.2167,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.058,0.0,24,106,22,29,10,0,0,20.0,20.0,
L7-7,Laporte4,9,20,15,0.3111,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.034,0.0,6,64,12,19,5,0,0,20.0,20.0,
L6-7,Laporte4,9,20,10,0.3556,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,25.0,25,3600.01,20.0,171622,490509,70210,1392,69518,0,0,20.0,20.0,
L5-7,Laporte4,9,20,10,0.3778,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,28.0,28,3600.03,7.142857142857244,258826,719499,69176,2206,68076,0,0,20.0,25.99999999999997,
L9-8,Laporte4,9,20,15,0.4222,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,21.000000000000004,21,3600.022,4.761904761904779,156406,308496,67764,1374,67078,0,0,20.0,20.0,
L8-6,Laporte4,9,20,15,0.4944,BBC,BBC-LP+T,False,False,True,MIP_time_limit_feasible,24.0,24,3600.021,16.666666666666664,207696,639000,64909,1534,64143,0,0,20.0,20.0,
