instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,8.5297,,,,,,,,,,,
L1-8,Laporte3,8,15,5,0.25,CATZ,CATZ-F4,,,,MIP_optimal,16.0,16,0.4976,,,,,,,,,,,
L3-2,Laporte3,8,15,10,0.3667,CATZ,CATZ-F4,,,,MIP_optimal,16.0,16,15.5984,,,,,,,,,,,
L4-3,Laporte3,8,15,10,0.475,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,2.0476,,,,,,,,,,,
L33-1,Laporte3,8,20,10,0.1688,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,92.4278,,,,,,,,,,,
L32-5,Laporte3,8,20,5,0.1938,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,0.4117,,,,,,,,,,,
L34-3,Laporte3,8,20,15,0.2125,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,60.8437,,,,,,,,,,,
L5-2,Laporte3,8,20,10,0.275,CATZ,CATZ-F4,,,,MIP_optimal,21.0,21,21.908,,,,,,,,,,,
L7-10,Laporte3,8,20,15,0.3312,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,55.4503,,,,,,,,,,,
L6-3,Laporte3,8,20,10,0.3563,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,1.456,,,,,,,,,,,
L6-5,Laporte3,8,20,10,0.3875,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,0.8032,,,,,,,,,,,
L6-9,Laporte3,8,20,10,0.4313,CATZ,CATZ-F4,,,,MIP_optimal,31.0,31,0.2329,,,,,,,,,,,
L10-1,Laporte3,8,20,15,0.525,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,9.3138,,,,,,,,,,,
L11-7,Laporte3,8,20,15,0.6062,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,0.7848,,,,,,,,,,,
L30-2,Laporte3,8,25,15,0.125,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,94.5841,,,,,,,,,,,
L30-1,Laporte3,8,25,15,0.155,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,82.8387,,,,,,,,,,,
L30-6,Laporte3,8,25,15,0.16,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,101.103,,,,,,,,,,,
L30-9,Laporte3,8,25,15,0.165,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,108.7696,,,,,,,,,,,
L19-7,Laporte3,8,25,20,0.225,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,117.3824,,,,,,,,,,,
L12-1,Laporte3,8,25,10,0.27,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,2.5961,,,,,,,,,,,
L13-10,Laporte3,8,25,10,0.275,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,2.9352,,,,,,,,,,,
L14-9,Laporte3,8,25,15,0.29,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,72.4793,,,,,,,,,,,
L15-3,Laporte3,8,25,15,0.3,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,50.1861,,,,,,,,,,,
