instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,SSPMF,SSPMF,,,,MIP_optimal,10.0,15,0.0901,,,,,,,,,,,
L1-8,Laporte3,8,15,5,0.25,SSPMF,SSPMF,,,,MIP_optimal,11.0,16,0.4582,,,,,,,,,,,
L3-2,Laporte3,8,15,10,0.3667,SSPMF,SSPMF,,,,MIP_optimal,6.0,16,0.4761,,,,,,,,,,,
L4-3,Laporte3,8,15,10,0.475,SSPMF,SSPMF,,,,MIP_optimal,8.0,18,1.7637,,,,,,,,,,,
L33-1,Laporte3,8,20,10,0.1688,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0676,,,,,,,,,,,
L32-5,Laporte3,8,20,5,0.1938,SSPMF,SSPMF,,,,MIP_optimal,16.0,21,0.5207,,,,,,,,,,,
L34-3,Laporte3,8,20,15,0.2125,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0475,,,,,,,,,,,
L5-2,Laporte3,8,20,10,0.275,SSPMF,SSPMF,,,,MIP_optimal,11.0,21,0.5703,,,,,,,,,,,
L7-10,Laporte3,8,20,15,0.3312,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.095,,,,,,,,,,,
L6-3,Laporte3,8,20,10,0.3563,SSPMF,SSPMF,,,,MIP_optimal,14.0,24,5.5748,,,,,,,,,,,
L6-5,Laporte3,8,20,10,0.3875,SSPMF,SSPMF,,,,MIP_optimal,14.0,24,6.4242,,,,,,,,,,,
L6-9,Laporte3,8,20,10,0.4313,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,13.5144,,,,,,,,,,,
L10-1,Laporte3,8,20,15,0.525,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,6.8863,,,,,,,,,,,
L11-7,Laporte3,8,20,15,0.6062,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,9.3508,,,,,,,,,,,
L30-2,Laporte3,8,25,15,0.125,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0904,,,,,,,,,,,
L30-1,Laporte3,8,25,15,0.155,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0651,,,,,,,,,,,
L30-6,Laporte3,8,25,15,0.16,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0649,,,,,,,,,,,
L30-9,Laporte3,8,25,15,0.165,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0523,,,,,,,,,,,
L19-7,Laporte3,8,25,20,0.225,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.05,,,,,,,,,,,
L12-1,Laporte3,8,25,10,0.27,SSPMF,SSPMF,,,,MIP_optimal,19.0,29,11.7824,,,,,,,,,,,
L13-10,Laporte3,8,25,10,0.275,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,10.5444,,,,,,,,,,,
L14-9,Laporte3,8,25,15,0.29,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1809,,,,,,,,,,,
L15-3,Laporte3,8,25,15,0.3,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.227,,,,,,,,,,,
L13-5,Laporte3,8,25,10,0.315,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,9.9594,,,,,,,,,,,
L13-2,Laporte3,8,25,10,0.325,SSPMF,SSPMF,,,,MIP_optimal,24.0,34,13.6545,,,,,,,,,,,
L15-2,Laporte3,8,25,15,0.35,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,3.3475,,,,,,,,,,,
L20-1,Laporte3,8,25,20,0.375,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1338,,,,,,,,,,,
L17-3,Laporte3,8,25,15,0.405,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,16.2876,,,,,,,,,,,
L24-4,Laporte3,8,25,20,0.45,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,2.2375,,,,,,,,,,,
L21-6,Laporte3,8,25,20,0.49,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,1.6829,,,,,,,,,,,
L15-8,Laporte3,8,25,15,0.5,SSPMF,SSPMF,,,,MIP_optimal,23.0,38,25.197,,,,,,,,,,,
L25-7,Laporte3,8,25,20,0.52,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,6.8035,,,,,,,,,,,
L21-7,Laporte3,8,25,20,0.565,SSPMF,SSPMF,,,,MIP_optimal,10.0,30,10.8921,,,,,,,,,,,
L27-4,Laporte3,8,25,20,0.68,SSPMF,SSPMF,,,,MIP_optimal,11.0,31,4.7677,,,,,,,,,,,
L2-10,Laporte4,9,15,10,0.1926,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0562,,,,,,,,,,,
L2-1,Laporte4,9,15,10,0.2519,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0449,,,,,,,,,,,
L3-1,Laporte4,9,15,10,0.3185,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.1123,,,,,,,,,,,
L3-2,Laporte4,9,15,10,0.4963,SSPMF,SSPMF,,,,MIP_optimal,11.0,21,13.9182,,,,,,,,,,,
L29-8,Laporte4,9,20,15,0.1667,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0375,,,,,,,,,,,
L29-7,Laporte4,9,20,15,0.1889,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0705,,,,,,,,,,,
L28-8,Laporte4,9,20,10,0.2,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.159,,,,,,,,,,,
L7-10,Laporte4,9,20,15,0.2722,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1067,,,,,,,,,,,
L9-1,Laporte4,9,20,15,0.3389,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0669,,,,,,,,,,,
L7-5,Laporte4,9,20,15,0.3722,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1047,,,,,,,,,,,
L6-9,Laporte4,9,20,10,0.3833,SSPMF,SSPMF,,,,MIP_optimal,16.0,26,14.4957,,,,,,,,,,,
L8-9,Laporte4,9,20,15,0.4333,SSPMF,SSPMF,,,,MIP_optimal,7.0,22,22.1811,,,,,,,,,,,
L8-4,Laporte4,9,20,15,0.5111,SSPMF,SSPMF,,,,MIP_optimal,8.0,23,6.1642,,,,,,,,,,,
L11-5,Laporte4,9,20,15,0.6056,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,9.8805,,,,,,,,,,,
L30-1,Laporte4,9,25,5,0.1333,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.1381,,,,,,,,,,,
L32-4,Laporte4,9,25,15,0.1467,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0809,,,,,,,,,,,
L33-10,Laporte4,9,25,20,0.1556,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0519,,,,,,,,,,,
L31-7,Laporte4,9,25,10,0.16,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.1012,,,,,,,,,,,
L12-7,Laporte4,9,25,10,0.2089,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.9926,,,,,,,,,,,
L18-6,Laporte4,9,25,20,0.2667,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1153,,,,,,,,,,,
L18-2,Laporte4,9,25,20,0.28,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.06,,,,,,,,,,,
L12-6,Laporte4,9,25,10,0.2889,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,27.4117,,,,,,,,,,,
L13-9,Laporte4,9,25,10,0.3067,SSPMF,SSPMF,,,,MIP_optimal,24.0,34,29.9366,,,,,,,,,,,
L14-1,Laporte4,9,25,15,0.32,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,6.1889,,,,,,,,,,,
L15-7,Laporte4,9,25,15,0.3556,SSPMF,SSPMF,,,,MIP_optimal,16.0,31,27.4794,,,,,,,,,,,
L19-1,Laporte4,9,25,20,0.3733,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,1.7342,,,,,,,,,,,
L20-7,Laporte4,9,25,20,0.3956,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.2017,,,,,,,,,,,
L23-4,Laporte4,9,25,20,0.4222,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.7624,,,,,,,,,,,
L23-6,Laporte4,9,25,20,0.4711,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.4977,,,,,,,,,,,
L17-8,Laporte4,9,25,15,0.4933,SSPMF,SSPMF,,,,MIP_optimal,24.0,39,49.5977,,,,,,,,,,,
