instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0493,,,,,,,,,,,
L1-6,Laporte3,8,15,5,0.2667,SSPMF,SSPMF,,,,MIP_optimal,14.0,19,7.7143,,,,,,,,,,,
L4-1,Laporte3,8,15,10,0.45,SSPMF,SSPMF,,,,MIP_optimal,7.0,17,4.183,,,,,,,,,,,
L4-4,Laporte3,8,15,10,0.5333,SSPMF,SSPMF,,,,MIP_optimal,9.0,19,6.2293,,,,,,,,,,,
L33-4,Laporte3,8,20,10,0.1875,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0518,,,,,,,,,,,
L33-8,Laporte3,8,20,10,0.2062,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0758,,,,,,,,,,,
L34-7,Laporte3,8,20,15,0.2188,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0548,,,,,,,,,,,
L7-9,Laporte3,8,20,15,0.3,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1056,,,,,,,,,,,
L6-10,Laporte3,8,20,10,0.35,SSPMF,SSPMF,,,,MIP_optimal,13.0,23,7.8032,,,,,,,,,,,
L6-6,Laporte3,8,20,10,0.375,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,9.8327,,,,,,,,,,,
L9-5,Laporte3,8,20,15,0.4062,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0714,,,,,,,,,,,
L8-6,Laporte3,8,20,15,0.4625,SSPMF,SSPMF,,,,MIP_optimal,6.0,21,0.9118,,,,,,,,,,,
L10-10,Laporte3,8,20,15,0.55,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,2.5549,,,,,,,,,,,
L11-9,Laporte3,8,20,15,0.6562,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,0.9693,,,,,,,,,,,
L28-3,Laporte3,8,25,5,0.13,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.1124,,,,,,,,,,,
L28-5,Laporte3,8,25,5,0.155,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.3118,,,,,,,,,,,
L28-7,Laporte3,8,25,5,0.16,SSPMF,SSPMF,,,,MIP_optimal,20.0,24,0.3472,,,,,,,,,,,
L30-4,Laporte3,8,25,15,0.17,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0622,,,,,,,,,,,
L14-10,Laporte3,8,25,15,0.265,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1522,,,,,,,,,,,
L22-9,Laporte3,8,25,20,0.275,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0559,,,,,,,,,,,
L12-8,Laporte3,8,25,10,0.285,SSPMF,SSPMF,,,,MIP_optimal,19.0,29,13.639,,,,,,,,,,,
L22-4,Laporte3,8,25,20,0.295,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0748,,,,,,,,,,,
L16-8,Laporte3,8,25,15,0.31,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1063,,,,,,,,,,,
L17-5,Laporte3,8,25,15,0.32,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,2.283,,,,,,,,,,,
L20-9,Laporte3,8,25,20,0.335,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0836,,,,,,,,,,,
L20-10,Laporte3,8,25,20,0.365,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0816,,,,,,,,,,,
L15-4,Laporte3,8,25,15,0.4,SSPMF,SSPMF,,,,MIP_optimal,14.0,29,9.9563,,,,,,,,,,,
L17-1,Laporte3,8,25,15,0.43,SSPMF,SSPMF,,,,MIP_optimal,16.0,31,11.7154,,,,,,,,,,,
L23-1,Laporte3,8,25,20,0.47,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,3.2234,,,,,,,,,,,
L25-8,Laporte3,8,25,20,0.495,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,2.4381,,,,,,,,,,,
L21-2,Laporte3,8,25,20,0.51,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,8.3001,,,,,,,,,,,
L21-8,Laporte3,8,25,20,0.545,SSPMF,SSPMF,,,,MIP_optimal,8.0,28,6.534,,,,,,,,,,,
L26-9,Laporte3,8,25,20,0.62,SSPMF,SSPMF,,,,MIP_optimal,10.0,30,9.3022,,,,,,,,,,,
L27-6,Laporte3,8,25,20,0.705,SSPMF,SSPMF,,,,MIP_optimal,12.0,32,6.5333,,,,,,,,,,,
L1-7,Laporte4,9,15,5,0.237,SSPMF,SSPMF,,,,MIP_optimal,12.0,17,6.4522,,,,,,,,,,,
L1-2,Laporte4,9,15,5,0.2667,SSPMF,SSPMF,,,,MIP_optimal,13.0,18,8.9553,,,,,,,,,,,
L4-1,Laporte4,9,15,10,0.437,SSPMF,SSPMF,,,,MIP_optimal,7.0,17,7.4028,,,,,,,,,,,
L4-6,Laporte4,9,15,10,0.5407,SSPMF,SSPMF,,,,MIP_optimal,14.0,24,15.2636,,,,,,,,,,,
L29-10,Laporte4,9,20,15,0.1833,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0524,,,,,,,,,,,
L27-8,Laporte4,9,20,5,0.1944,SSPMF,SSPMF,,,,MIP_optimal,16.0,21,1.7491,,,,,,,,,,,
L28-9,Laporte4,9,20,10,0.2111,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.1945,,,,,,,,,,,
L7-8,Laporte4,9,20,15,0.3,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0672,,,,,,,,,,,
L9-6,Laporte4,9,20,15,0.3556,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1395,,,,,,,,,,,
L9-4,Laporte4,9,20,15,0.3778,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.2338,,,,,,,,,,,
L9-7,Laporte4,9,20,15,0.4222,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.8513,,,,,,,,,,,
L8-5,Laporte4,9,20,15,0.4889,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,17.0328,,,,,,,,,,,
L10-5,Laporte4,9,20,15,0.5667,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,21.1324,,,,,,,,,,,
L11-9,Laporte4,9,20,15,0.6444,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,10.0726,,,,,,,,,,,
L33-5,Laporte4,9,25,20,0.1467,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0439,,,,,,,,,,,
L30-10,Laporte4,9,25,5,0.1511,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.974,,,,,,,,,,,
L32-5,Laporte4,9,25,15,0.16,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.1178,,,,,,,,,,,
L33-3,Laporte4,9,25,20,0.1689,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0676,,,,,,,,,,,
L14-3,Laporte4,9,25,15,0.2489,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.2827,,,,,,,,,,,
L12-2,Laporte4,9,25,10,0.2711,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,9.6717,,,,,,,,,,,
L13-7,Laporte4,9,25,10,0.2844,SSPMF,SSPMF,,,,MIP_optimal,22.0,32,19.6929,,,,,,,,,,,
L13-6,Laporte4,9,25,10,0.3022,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,19.0397,,,,,,,,,,,
L14-7,Laporte4,9,25,15,0.3156,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,58.5423,,,,,,,,,,,
L14-2,Laporte4,9,25,15,0.3289,SSPMF,SSPMF,,,,MIP_optimal,11.0,26,21.0313,,,,,,,,,,,
L16-7,Laporte4,9,25,15,0.3644,SSPMF,SSPMF,,,,MIP_optimal,14.0,29,16.8564,,,,,,,,,,,
L19-4,Laporte4,9,25,20,0.3867,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.6629,,,,,,,,,,,
L22-2,Laporte4,9,25,20,0.4133,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.8685,,,,,,,,,,,
L22-1,Laporte4,9,25,20,0.4667,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,7.2363,,,,,,,,,,,
L17-10,Laporte4,9,25,15,0.4844,SSPMF,SSPMF,,,,MIP_optimal,20.0,35,27.4148,,,,,,,,,,,
L17-2,Laporte4,9,25,15,0.5067,SSPMF,SSPMF,,,,MIP_optimal,25.0,40,35.5476,,,,,,,,,,,
L25-3,Laporte4,9,25,20,0.56,SSPMF,SSPMF,,,,MIP_optimal,8.0,28,15.6308,,,,,,,,,,,
L25-5,Laporte4,9,25,20,0.6578,SSPMF,SSPMF,,,,MIP_optimal,12.0,32,25.9973,,,,,,,,,,,
L26-1,Laporte4,9,25,20,0.7067,SSPMF,SSPMF,,,,MIP_optimal,17.0,37,28.2907,,,,,,,,,,,
A1-2C,Catanzaro,10,10,5,0.26,SSPMF,SSPMF,,,,MIP_optimal,5.0,10,0.0636,,,,,,,,,,,
A2-7,Catanzaro,10,10,5,0.27,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,0.6685,,,,,,,,,,,
A1-3,Catanzaro,10,10,4,0.28,SSPMF,SSPMF,,,,MIP_optimal,8.0,12,3.1625,,,,,,,,,,,
L2-9,Laporte7,10,10,5,0.29,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,0.4882,,,,,,,,,,,
A1-10,Catanzaro,10,10,4,0.3,SSPMF,SSPMF,,,,MIP_optimal,8.0,12,6.9297,,,,,,,,,,,
L1-4,Laporte7,10,10,4,0.31,SSPMF,SSPMF,,,,MIP_optimal,9.0,13,10.4703,,,,,,,,,,,
A1-1C,Catanzaro,10,10,5,0.32,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,0.3096,,,,,,,,,,,
A2-9,Catanzaro,10,10,5,0.33,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,2.2718,,,,,,,,,,,
L1-10,Laporte7,10,10,4,0.34,SSPMF,SSPMF,,,,MIP_optimal,10.0,14,9.9972,,,,,,,,,,,
L1-1,Laporte5,15,15,5,0.2267,SSPMF,SSPMF,,,,MIP_optimal,15.0,20,655.254,,,,,,,,,,,
L2-6,Laporte5,15,15,10,0.2622,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.7812,,,,,,,,,,,
L3-6,Laporte5,15,15,10,0.44,SSPMF,SSPMF,,,,MIP_optimal,12.0,22,1897.0689,,,,,,,,,,,
L4-8,Laporte5,15,15,10,0.5422,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,1426.5644,,,,,,,,,,,
B1-4,Catanzaro,15,18,6,0.2111,SSPMF,SSPMF,,,,MIP_time_limit_feasible,19.0,25,3602.1979,,,,,,,,,,,
B4-6,Catanzaro,15,19,12,0.2351,SSPMF,SSPMF,,,,MIP_optimal,7.0,19,1.6412,,,,,,,,,,,
L9-4,Laporte5,15,20,15,0.1633,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1461,,,,,,,,,,,
L5-7,Laporte5,15,20,5,0.1733,SSPMF,SSPMF,,,,MIP_time_limit_feasible,22.0,27,3600.8746,,,,,,,,,,,
B3-1,Catanzaro,15,20,10,0.18,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,2.2233,,,,,,,,,,,
L5-9,Laporte5,15,20,5,0.1833,SSPMF,SSPMF,,,,MIP_time_limit_feasible,22.0,27,3601.5904,,,,,,,,,,,
L5-4,Laporte7,15,20,6,0.19,SSPMF,SSPMF,,,,MIP_optimal,19.0,25,1124.4243,,,,,,,,,,,
L7-3,Laporte7,15,20,10,0.1967,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,121.307,,,,,,,,,,,
L5-9,Laporte7,15,20,6,0.21,SSPMF,SSPMF,,,,MIP_time_limit_feasible,22.0,28,3601.3473,,,,,,,,,,,
L5-7,Laporte7,15,20,6,0.22,SSPMF,SSPMF,,,,MIP_time_limit_feasible,25.0,31,3603.4911,,,,,,,,,,,
