instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-10,Laporte3,8,15,10,0.2,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.011,0.0,0,1,1,0,0,0,0,,15.0,
L2-8,Laporte3,8,15,10,0.2417,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.011,0.0,0,1,1,0,0,0,0,,15.0,
L1-7,Laporte3,8,15,5,0.2833,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,19.0,19,93.266,0.0,9057,45614,2061,359,1882,0,10124,15.0,19.0,
L3-1,Laporte3,8,15,10,0.475,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,17.0,17,2728.187,0.0,25272,349258,1979,570,1695,0,71715,15.0,17.0,
L34-1,Laporte3,8,20,15,0.1688,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L33-5,Laporte3,8,20,10,0.1938,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L32-9,Laporte3,8,20,5,0.2062,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,21.0,21,146.222,0.0,16172,54924,4171,531,3906,0,9628,20.0,21.0,
L7-2,Laporte3,8,20,15,0.275,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L5-7,Laporte3,8,20,10,0.325,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,22.0,22,3511.919,0.0,50613,285028,11810,834,11393,0,66724,20.0,22.0,
L6-8,Laporte3,8,20,10,0.35,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,23.0,23,3600.058,13.043478260869565,39592,311268,7154,726,6794,0,75001,20.0,20.0,
L6-4,Laporte3,8,20,10,0.3875,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,26.0,26,855.433,0.0,15569,132909,2625,474,2388,0,34007,20.0,26.0,
L6-1,Laporte3,8,20,10,0.4125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,28.999999999999996,29,903.847,0.0,20382,125131,4912,602,4612,0,31229,23.0,28.999999999999996,
L10-2,Laporte3,8,20,15,0.5125,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,24.0,24,3600.017,16.666666666666664,35275,340018,4025,710,3674,0,74215,20.0,20.0,
L11-1,Laporte3,8,20,15,0.6062,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,809.649,0.0,15161,151144,1818,397,1621,0,33625,20.0,25.0,
L31-2,Laporte3,8,25,20,0.125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L31-7,Laporte3,8,25,20,0.155,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-10,Laporte3,8,25,15,0.16,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-8,Laporte3,8,25,15,0.165,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L19-5,Laporte3,8,25,20,0.215,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L20-2,Laporte3,8,25,20,0.27,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L12-5,Laporte3,8,25,10,0.275,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,31.000000000000004,31,3600.053,19.35483870967743,32507,319543,4010,638,3689,0,82232,25.0,25.0,
L14-2,Laporte3,8,25,15,0.29,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.332,0.0,54,176,45,46,19,0,22,25.0,25.0,
L19-3,Laporte3,8,25,20,0.3,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L16-6,Laporte3,8,25,15,0.315,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.542,0.0,85,279,53,50,27,0,52,25.0,25.0,
L16-2,Laporte3,8,25,15,0.325,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L15-1,Laporte3,8,25,15,0.345,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,28.000000000000007,28,3600.057,10.714285714285737,66070,227160,24598,798,24200,0,44946,25.0,25.0,
L17-7,Laporte3,8,25,15,0.365,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,27.000000000000007,27,3561.679,0.0,63153,237661,20320,767,19936,0,53083,25.0,27.000000000000007,
L21-1,Laporte3,8,25,20,0.405,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,26.000000000000004,26,2280.773,0.0,72119,175550,29490,718,29130,0,23817,25.0,26.000000000000004,
L23-7,Laporte3,8,25,20,0.435,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,2.654,0.0,585,1281,333,181,241,0,191,25.0,25.0,
L21-3,Laporte3,8,25,20,0.49,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,27.000000000000004,27,3112.927,0.0,74001,212727,28759,820,28348,0,35955,25.0,27.000000000000004,
L25-4,Laporte3,8,25,20,0.5,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,25.0,25,0.064,0.0,0,53,10,10,4,0,3,25.0,25.0,
L25-6,Laporte3,8,25,20,0.52,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,26.0,26,2286.891,0.0,47881,225164,10020,767,9637,0,49486,25.0,26.0,
L26-2,Laporte3,8,25,20,0.56,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,28.0,28,3600.046,7.142857142857155,45067,319472,6890,761,6514,0,71125,25.0,25.999999999999996,
L26-6,Laporte3,8,25,20,0.675,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,30.999999999999996,31,737.93,0.0,8483,187478,573,252,446,0,31025,25.0,30.999999999999996,
L2-2,Laporte4,9,15,10,0.1852,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.019,0.0,0,50,8,26,0,0,0,15.0,15.0,
L1-10,Laporte4,9,15,5,0.2444,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,16.999999999999996,17,3600.023,11.764705882352922,40092,318209,7245,1196,6654,0,80144,15.0,15.0,
L2-3,Laporte4,9,15,10,0.2889,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,15.0,15,0.037,0.0,6,65,13,28,3,0,1,15.0,15.0,
L4-7,Laporte4,9,15,10,0.4889,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,18.0,18,3600.078,16.666666666666664,22462,382367,1845,824,1441,0,74862,15.0,15.0,
L29-5,Laporte4,9,20,15,0.1667,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L27-6,Laporte4,9,20,5,0.1833,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,20.999999999999996,21,3600.058,4.761904761904746,64807,270870,20019,1146,19446,0,57301,20.0,20.0,
L28-7,Laporte4,9,20,10,0.2,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.023,0.0,0,50,8,26,0,0,0,20.0,20.0,
L5-8,Laporte4,9,20,10,0.2667,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,21.0,21,3600.037,4.761904761904762,81735,223763,34815,1462,34085,0,35590,20.0,20.0,
L7-3,Laporte4,9,20,15,0.3333,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.049,0.0,5,64,11,26,2,0,1,20.0,20.0,
L6-2,Laporte4,9,20,10,0.3667,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,25.999999999999996,26,3600.082,23.076923076923066,15007,384977,947,506,701,0,78651,20.0,20.0,
L6-5,Laporte4,9,20,10,0.3833,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,26.000000000000004,26,3600.016,23.076923076923087,21089,310323,2339,863,1916,0,75479,20.0,20.0,
L9-5,Laporte4,9,20,15,0.4278,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,21.000000000000007,21,3600.05,4.761904761904794,72598,236448,26183,1368,25505,0,44191,20.0,20.0,
