instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-10,Laporte3,8,15,10,0.2,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0563,,,,,,,,,,,
L2-8,Laporte3,8,15,10,0.2417,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0871,,,,,,,,,,,
L1-7,Laporte3,8,15,5,0.2833,SSPMF,SSPMF,,,,MIP_optimal,14.0,19,1.3474,,,,,,,,,,,
L3-1,Laporte3,8,15,10,0.475,SSPMF,SSPMF,,,,MIP_optimal,7.0,17,1.2536,,,,,,,,,,,
L34-1,Laporte3,8,20,15,0.1688,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0731,,,,,,,,,,,
L33-5,Laporte3,8,20,10,0.1938,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0726,,,,,,,,,,,
L32-9,Laporte3,8,20,5,0.2062,SSPMF,SSPMF,,,,MIP_optimal,16.0,21,1.791,,,,,,,,,,,
L7-2,Laporte3,8,20,15,0.275,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0856,,,,,,,,,,,
L5-7,Laporte3,8,20,10,0.325,SSPMF,SSPMF,,,,MIP_optimal,12.0,22,5.0523,,,,,,,,,,,
L6-8,Laporte3,8,20,10,0.35,SSPMF,SSPMF,,,,MIP_optimal,13.0,23,6.8439,,,,,,,,,,,
L6-4,Laporte3,8,20,10,0.3875,SSPMF,SSPMF,,,,MIP_optimal,16.0,26,8.4766,,,,,,,,,,,
L6-1,Laporte3,8,20,10,0.4125,SSPMF,SSPMF,,,,MIP_optimal,19.0,29,24.5558,,,,,,,,,,,
L10-2,Laporte3,8,20,15,0.5125,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,8.2993,,,,,,,,,,,
L11-1,Laporte3,8,20,15,0.6062,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,7.7802,,,,,,,,,,,
L31-2,Laporte3,8,25,20,0.125,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0581,,,,,,,,,,,
L31-7,Laporte3,8,25,20,0.155,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0654,,,,,,,,,,,
L30-10,Laporte3,8,25,15,0.16,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0726,,,,,,,,,,,
L30-8,Laporte3,8,25,15,0.165,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0662,,,,,,,,,,,
L19-5,Laporte3,8,25,20,0.215,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0688,,,,,,,,,,,
L20-2,Laporte3,8,25,20,0.27,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0695,,,,,,,,,,,
L12-5,Laporte3,8,25,10,0.275,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,10.7455,,,,,,,,,,,
L14-2,Laporte3,8,25,15,0.29,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0874,,,,,,,,,,,
L19-3,Laporte3,8,25,20,0.3,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.106,,,,,,,,,,,
L16-6,Laporte3,8,25,15,0.315,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,1.6252,,,,,,,,,,,
L16-2,Laporte3,8,25,15,0.325,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.2484,,,,,,,,,,,
L15-1,Laporte3,8,25,15,0.345,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,7.9227,,,,,,,,,,,
L17-7,Laporte3,8,25,15,0.365,SSPMF,SSPMF,,,,MIP_optimal,12.0,27,5.0458,,,,,,,,,,,
L21-1,Laporte3,8,25,20,0.405,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,2.6203,,,,,,,,,,,
L23-7,Laporte3,8,25,20,0.435,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.4733,,,,,,,,,,,
L21-3,Laporte3,8,25,20,0.49,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,9.6564,,,,,,,,,,,
L25-4,Laporte3,8,25,20,0.5,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.3623,,,,,,,,,,,
L25-6,Laporte3,8,25,20,0.52,SSPMF,SSPMF,,,,MIP_optimal,6.0,26,2.6896,,,,,,,,,,,
L26-2,Laporte3,8,25,20,0.56,SSPMF,SSPMF,,,,MIP_optimal,8.0,28,5.3088,,,,,,,,,,,
L26-6,Laporte3,8,25,20,0.675,SSPMF,SSPMF,,,,MIP_optimal,11.0,31,2.5406,,,,,,,,,,,
L2-2,Laporte4,9,15,10,0.1852,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.0503,,,,,,,,,,,
L1-10,Laporte4,9,15,5,0.2444,SSPMF,SSPMF,,,,MIP_optimal,12.0,17,3.1719,,,,,,,,,,,
