instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-4,Laporte3,8,15,10,0.2083,LSS,LSS,,,,MIP_optimal,15.0,15,10.6201,,,,,,,,,,,
L2-3,Laporte3,8,15,10,0.2583,LSS,LSS,,,,MIP_optimal,15.0,15,10.9164,,,,,,,,,,,
L3-9,Laporte3,8,15,10,0.3667,LSS,LSS,,,,MIP_optimal,15.0,15,7.7896,,,,,,,,,,,
L4-6,Laporte3,8,15,10,0.5,LSS,LSS,,,,MIP_optimal,18.0,18,1.0845,,,,,,,,,,,
L32-1,Laporte3,8,20,5,0.1688,LSS,LSS,,,,MIP_optimal,20.0,20,8.0631,,,,,,,,,,,
L34-2,Laporte3,8,20,15,0.2,LSS,LSS,,,,MIP_optimal,20.0,20,25.6819,,,,,,,,,,,
L34-6,Laporte3,8,20,15,0.2125,LSS,LSS,,,,MIP_optimal,20.0,20,13.9847,,,,,,,,,,,
L7-6,Laporte3,8,20,15,0.2812,LSS,LSS,,,,MIP_optimal,20.0,20,14.921,,,,,,,,,,,
L9-8,Laporte3,8,20,15,0.3312,LSS,LSS,,,,MIP_optimal,20.0,20,13.7919,,,,,,,,,,,
L9-10,Laporte3,8,20,15,0.3625,LSS,LSS,,,,MIP_optimal,20.0,20,13.764,,,,,,,,,,,
L9-2,Laporte3,8,20,15,0.3937,LSS,LSS,,,,MIP_optimal,20.0,20,13.5215,,,,,,,,,,,
L10-4,Laporte3,8,20,15,0.4375,LSS,LSS,,,,MIP_optimal,21.0,21,11.357,,,,,,,,,,,
L10-6,Laporte3,8,20,15,0.525,LSS,LSS,,,,MIP_optimal,24.0,24,6.5878,,,,,,,,,,,
L11-10,Laporte3,8,20,15,0.6188,LSS,LSS,,,,MIP_optimal,26.0,26,0.5369,,,,,,,,,,,
L29-2,Laporte3,8,25,10,0.125,LSS,LSS,,,,MIP_optimal,25.0,25,28.5755,,,,,,,,,,,
L30-5,Laporte3,8,25,15,0.155,LSS,LSS,,,,MIP_optimal,25.0,25,39.9187,,,,,,,,,,,
L29-10,Laporte3,8,25,10,0.16,LSS,LSS,,,,MIP_optimal,25.0,25,21.1495,,,,,,,,,,,
L29-8,Laporte3,8,25,10,0.165,LSS,LSS,,,,MIP_optimal,25.0,25,22.0295,,,,,,,,,,,
L14-6,Laporte3,8,25,15,0.225,LSS,LSS,,,,MIP_optimal,25.0,25,21.9342,,,,,,,,,,,
L12-10,Laporte3,8,25,10,0.27,LSS,LSS,,,,MIP_optimal,29.0,29,13.3536,,,,,,,,,,,
L13-6,Laporte3,8,25,10,0.275,LSS,LSS,,,,MIP_optimal,28.0,28,10.4009,,,,,,,,,,,
L15-6,Laporte3,8,25,15,0.29,LSS,LSS,,,,MIP_optimal,25.0,25,21.4687,,,,,,,,,,,
L22-10,Laporte3,8,25,20,0.305,LSS,LSS,,,,MIP_optimal,25.0,25,48.3422,,,,,,,,,,,
L19-10,Laporte3,8,25,20,0.32,LSS,LSS,,,,MIP_optimal,25.0,25,16.5979,,,,,,,,,,,
L13-7,Laporte3,8,25,10,0.325,LSS,LSS,,,,MIP_optimal,32.0,32,1.5827,,,,,,,,,,,
L23-5,Laporte3,8,25,20,0.355,LSS,LSS,,,,MIP_optimal,25.0,25,16.5119,,,,,,,,,,,
L21-5,Laporte3,8,25,20,0.375,LSS,LSS,,,,MIP_optimal,25.0,25,16.2168,,,,,,,,,,,
L17-6,Laporte3,8,25,15,0.405,LSS,LSS,,,,MIP_optimal,30.0,30,11.3676,,,,,,,,,,,
L17-4,Laporte3,8,25,15,0.455,LSS,LSS,,,,MIP_optimal,32.0,32,2.2023,,,,,,,,,,,
L24-7,Laporte3,8,25,20,0.49,LSS,LSS,,,,MIP_optimal,27.0,27,13.719,,,,,,,,,,,
L18-1,Laporte3,8,25,15,0.5,LSS,LSS,,,,MIP_optimal,35.0,35,1.2518,,,,,,,,,,,
L26-4,Laporte3,8,25,20,0.52,LSS,LSS,,,,MIP_optimal,27.0,27,11.5895,,,,,,,,,,,
L24-1,Laporte3,8,25,20,0.565,LSS,LSS,,,,MIP_optimal,28.0,28,8.5469,,,,,,,,,,,
L27-5,Laporte3,8,25,20,0.68,LSS,LSS,,,,MIP_optimal,30.0,30,0.6741,,,,,,,,,,,
L1-5,Laporte4,9,15,5,0.1926,LSS,LSS,,,,MIP_optimal,15.0,15,48.4167,,,,,,,,,,,
L2-4,Laporte4,9,15,10,0.2519,LSS,LSS,,,,MIP_optimal,15.0,15,138.6588,,,,,,,,,,,
L3-9,Laporte4,9,15,10,0.3481,LSS,LSS,,,,MIP_optimal,15.0,15,61.7022,,,,,,,,,,,
L4-3,Laporte4,9,15,10,0.5111,LSS,LSS,,,,MIP_optimal,19.0,19,6.3636,,,,,,,,,,,
L28-4,Laporte4,9,20,10,0.1722,LSS,LSS,,,,MIP_optimal,20.0,20,172.4837,,,,,,,,,,,
L27-3,Laporte4,9,20,5,0.1889,LSS,LSS,,,,MIP_optimal,22.0,22,6.9146,,,,,,,,,,,
L27-10,Laporte4,9,20,5,0.2,LSS,LSS,,,,MIP_optimal,22.0,22,2.7321,,,,,,,,,,,
L7-2,Laporte4,9,20,15,0.2778,LSS,LSS,,,,MIP_optimal,20.0,20,127.9226,,,,,,,,,,,
L5-2,Laporte4,9,20,10,0.3389,LSS,LSS,,,,MIP_optimal,22.0,22,30.5543,,,,,,,,,,,
L9-10,Laporte4,9,20,15,0.3722,LSS,LSS,,,,MIP_optimal,21.0,21,119.1067,,,,,,,,,,,
