instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,1269.342,0.0,41828,166064,12940,790,12547,0,34224,15.0,16.0,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,2055.873,0.0,57790,214326,15131,756,14756,0,42006,15.0,16.0,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,18.0,18,3464.878,0.0,36513,353992,3986,693,3643,0,76698,15.0,18.0,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,21.0,21,1439.004,0.0,55218,162191,21118,775,20732,0,26115,20.0,21.0,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,21.0,21,2174.619,0.0,76194,179890,34837,836,34421,0,21799,20.0,21.0,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,24.0,24,3600.11,16.666666666666664,35958,317652,4746,594,4452,0,78172,20.0,20.0,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,24.0,24,1909.447,0.0,26314,228097,3597,596,3301,0,53977,20.0,24.0,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,31.0,31,63.033,0.0,6132,29400,1619,379,1430,0,6881,27.000000000000004,31.0,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,24.0,24,3600.049,15.277777777778034,26731,361639,2541,686,2203,0,78679,20.0,20.33333333333327,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,28.0,28,1424.873,0.0,19761,166275,3439,526,3180,0,40827,22.026190476190475,28.0,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L30-9,Laporte3,8,25,15,0.165,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L19-7,Laporte3,8,25,20,0.225,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L12-1,Laporte3,8,25,10,0.27,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,29.0,29,3600.044,13.793103448275861,48790,295608,9960,773,9578,0,71457,25.0,25.0,
L13-10,Laporte3,8,25,10,0.275,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,28.0,28,3600.04,10.714285714285714,45030,288460,9641,768,9262,0,72243,25.0,25.0,
L14-9,Laporte3,8,25,15,0.29,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L15-3,Laporte3,8,25,15,0.3,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L13-5,Laporte3,8,25,10,0.315,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,31.0,31,2328.592,0.0,28504,219642,4977,562,4697,0,53668,25.0,31.0,
L13-2,Laporte3,8,25,10,0.325,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,34.0,34,452.152,0.0,15421,79010,4142,498,3893,0,19278,28.000000000000004,34.0,
L15-2,Laporte3,8,25,15,0.35,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,26.0,26,2842.919,0.0,70438,196655,28636,809,28234,0,34555,25.0,26.0,
