instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,17.0,17,941.798,0.0,38186,183238,9433,689,9091,0,43357,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,16.0,16,1495.645,0.0,59466,211170,17337,825,16927,0,42206,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,18.0,18,2748.536,0.0,28510,399130,2220,613,1919,0,96379,15.0,18.0,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,21.0,21,1787.964,0.0,70774,189416,30679,806,30278,0,31043,20.0,21.0,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,30.0,30,59.945,0.0,6192,38475,1367,371,1184,0,10647,26.0,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,22.0,22,2190.155,0.0,38811,321044,6158,748,5789,0,77210,20.0,22.0,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,530.05,0.0,13712,143208,1957,392,1765,0,37980,20.0,25.0,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,1836.473,0.0,78296,163034,41164,836,40746,0,16367,25.0,26.0,
