instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,BBC,BBC-LP+T,False,False,True,MIP_optimal,15.0,15,0.01,0.0,0,0,1,0,0,0,0,,15.0,
L1-6,Laporte3,8,15,5,0.2667,BBC,BBC-LP+T,False,False,True,MIP_optimal,19.0,19,104.262,0.0,30920,63398,12566,718,12207,0,0,15.0,19.0,
L4-1,Laporte3,8,15,10,0.45,BBC,BBC-LP+T,False,False,True,MIP_optimal,17.0,17,601.627,0.0,75617,173464,29532,807,29127,0,0,15.0,17.0,
L4-4,Laporte3,8,15,10,0.5333,BBC,BBC-LP+T,False,False,True,MIP_optimal,19.0,19,101.505,0.0,35423,91654,11153,736,10785,0,0,15.0,19.0,
L33-4,Laporte3,8,20,10,0.1875,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.023,0.0,0,40,7,10,3,0,0,20.0,20.0,
L33-8,Laporte3,8,20,10,0.2062,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.014,0.0,0,0,1,0,0,0,0,,20.0,
L34-7,Laporte3,8,20,15,0.2188,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L7-9,Laporte3,8,20,15,0.3,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.017,0.0,0,39,7,16,0,0,0,20.0,20.0,
L6-10,Laporte3,8,20,10,0.35,BBC,BBC-LP+T,False,False,True,MIP_optimal,23.0,23,642.814,0.0,75233,177171,30960,750,30584,0,0,20.0,23.0,
L6-6,Laporte3,8,20,10,0.375,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.000000000000004,25,288.106,0.0,47438,103502,20450,745,20078,0,0,20.0,25.000000000000004,
L9-5,Laporte3,8,20,15,0.4062,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L8-6,Laporte3,8,20,15,0.4625,BBC,BBC-LP+T,False,False,True,MIP_optimal,21.000000000000004,21,671.517,0.0,77973,159003,29299,817,28888,0,0,20.0,21.000000000000004,
L10-10,Laporte3,8,20,15,0.55,BBC,BBC-LP+T,False,False,True,MIP_optimal,24.0,24,212.294,0.0,55561,163664,15945,831,15531,0,0,20.0,24.0,
L11-9,Laporte3,8,20,15,0.6562,BBC,BBC-LP+T,False,False,True,MIP_optimal,28.000000000000004,28,6.492,0.0,7496,18605,2037,478,1797,0,0,22.0,28.000000000000004,
L28-3,Laporte3,8,25,5,0.13,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L28-5,Laporte3,8,25,5,0.155,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.401,0.0,340,593,197,125,132,0,0,25.0,25.0,
L28-7,Laporte3,8,25,5,0.16,BBC,BBC-LP+T,False,False,True,MIP_optimal,24.0,24,0.519,0.0,417,714,256,167,171,0,0,24.0,24.0,
