instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-K+F,True,True,False,MIP_optimal,16.0,16,1574.727,0.0,71025,190450,32341,849,0,31916,32742,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-K+F,True,True,False,MIP_optimal,18.0,18,173.938,0.0,16538,80588,3879,527,0,3617,18498,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,19.0,19,3600.016,11.323763955342907,35426,460621,3569,718,0,3218,114602,15.0,16.848484848484848,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-K+F,True,True,False,MIP_optimal,19.999999999999996,20,754.646,0.0,17866,168012,2894,462,0,2663,46570,15.0,19.999999999999996,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.498,0.0,147,462,91,78,0,48,127,20.0,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.024,0.0,4,56,10,10,0,5,1,20.0,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.017,0.0,0,40,7,10,0,3,0,20.0,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,24.0,24,3600.059,16.666666666666664,40140,380017,7212,736,0,6845,102787,20.0,20.0,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.108,0.0,42,111,35,38,0,16,10,20.0,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1689.617,0.0,69450,188206,31614,882,0,31173,31446,20.0,21.0,
L10-8,Laporte3,8,20,15,0.4688,BBC,BBC-K+F,True,True,False,MIP_optimal,22.000000000000004,22,2037.578,0.0,69462,224657,27346,845,0,26924,44809,20.0,22.000000000000004,
L10-9,Laporte3,8,20,15,0.5687,BBC,BBC-K+F,True,True,False,MIP_optimal,24.999999999999996,25,1790.547,0.0,17121,338587,1091,450,0,868,68216,20.0,24.999999999999996,
L11-8,Laporte3,8,20,15,0.6625,BBC,BBC-K+F,True,True,False,MIP_optimal,30.0,30,251.235,0.0,11066,100426,2016,639,0,1701,28308,24.999999999999996,30.0,
L31-1,Laporte3,8,25,20,0.155,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L31-10,Laporte3,8,25,20,0.16,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L31-8,Laporte3,8,25,20,0.165,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L29-4,Laporte3,8,25,10,0.17,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L19-2,Laporte3,8,25,20,0.27,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L14-1,Laporte3,8,25,15,0.275,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L13-9,Laporte3,8,25,10,0.285,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,30.0,30,3600.048,10.0,62310,346566,16395,767,0,16013,92902,25.0,27.0,
L14-5,Laporte3,8,25,15,0.295,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.073,0.0,13,78,20,18,0,10,9,25.0,25.0,
L22-2,Laporte3,8,25,20,0.315,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L13-3,Laporte3,8,25,10,0.32,BBC,BBC-K+F,True,True,False,MIP_optimal,30.999999999999996,31,259.128,0.0,17552,82429,5051,516,0,4793,19773,25.0,30.999999999999996,
L17-2,Laporte3,8,25,15,0.335,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,2033.148,0.0,66762,221993,23918,833,0,23502,46097,25.0,26.0,
L23-10,Laporte3,8,25,20,0.365,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L17-10,Laporte3,8,25,15,0.4,BBC,BBC-K+F,True,True,False,MIP_optimal,29.000000000000004,29,3495.821,0.0,65888,324340,19765,777,0,19376,80964,25.0,29.000000000000004,
L20-7,Laporte3,8,25,20,0.435,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,2.125,0.0,759,1850,431,221,0,318,329,25.0,25.0,
L24-2,Laporte3,8,25,20,0.485,BBC,BBC-K+F,True,True,False,MIP_optimal,27.0,27,2040.941,0.0,61582,242175,19555,819,0,19147,51872,25.0,27.0,
L18-10,Laporte3,8,25,15,0.495,BBC,BBC-K+F,True,True,False,MIP_optimal,33.0,33,309.223,0.0,8851,117686,1323,343,0,1152,34109,25.0,33.0,
L18-4,Laporte3,8,25,15,0.51,BBC,BBC-K+F,True,True,False,MIP_optimal,36.00000000000001,36,131.714,0.0,8158,70251,1673,537,0,1403,20894,30.0,36.00000000000001,
L26-1,Laporte3,8,25,20,0.55,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,28.999999999999996,29,3600.042,3.4482758620690883,59863,363213,13543,803,0,13147,90663,25.0,27.99999999999996,
L26-10,Laporte3,8,25,20,0.63,BBC,BBC-K+F,True,True,False,MIP_optimal,31.0,31,3427.896,0.0,20630,459491,1479,460,0,1253,107169,25.0,31.0,
L27-1,Laporte3,8,25,20,0.715,BBC,BBC-K+F,True,True,False,MIP_optimal,35.0,35,58.257,0.0,6709,39855,1427,362,0,1245,9666,30.0,35.0,
L1-9,Laporte4,9,15,5,0.237,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,16.0,16,3600.086,6.25,54291,369926,12817,1227,0,12208,97782,15.0,15.0,
L1-3,Laporte4,9,15,5,0.2667,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,18.0,18,3600.018,16.402582159624412,42835,358270,7463,917,0,7009,98736,15.0,15.047535211267606,
L3-7,Laporte4,9,15,10,0.4593,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,18.000000000000007,18,3600.018,16.6666666666667,28343,435227,2691,1042,0,2181,107093,15.0,15.0,
L4-2,Laporte4,9,15,10,0.5481,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.017,12.666018788467797,16687,414936,1216,624,0,913,106099,15.0,18.340136054421762,
L28-10,Laporte4,9,20,10,0.1833,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.021,0.0,0,50,8,26,0,0,0,20.0,20.0,
L28-2,Laporte4,9,20,10,0.2,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.034,0.0,5,71,11,26,0,2,2,20.0,20.0,
L28-5,Laporte4,9,20,10,0.2167,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.034,0.0,5,70,11,26,0,2,2,20.0,20.0,
L7-7,Laporte4,9,20,15,0.3111,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.033,0.0,5,71,11,26,0,2,2,20.0,20.0,
L6-7,Laporte4,9,20,10,0.3556,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,25.000000000000004,25,3600.058,20.00000000000001,19882,414338,2156,879,0,1730,115072,20.0,20.0,
L5-7,Laporte4,9,20,10,0.3778,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,28.000000000000007,28,3600.045,21.73123486682812,15379,393484,806,489,0,567,106661,20.0,21.91525423728813,
L9-8,Laporte4,9,20,15,0.4222,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.04,4.761904761904762,89938,279222,37166,1507,0,36419,51536,20.0,20.0,
L8-6,Laporte4,9,20,15,0.4944,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,24.0,24,3600.092,16.666666666666664,25191,476180,2408,983,0,1923,108357,20.0,20.0,
L10-7,Laporte4,9,20,15,0.5778,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,29.0,29,3600.022,31.03448275862069,12987,497472,1034,598,0,743,101079,20.0,20.0,
L11-2,Laporte4,9,20,15,0.6556,BBC,BBC-K+F,True,True,False,MIP_optimal,29.0,29,1744.343,0.0,15625,304812,1331,493,0,1090,72329,23.000000000000004,29.0,
L33-7,Laporte4,9,25,20,0.1467,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.025,0.0,0,50,8,26,0,0,0,25.0,25.0,
L30-2,Laporte4,9,25,5,0.1511,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,106.255,0.0,15820,40629,7820,1238,0,7203,7374,25.0,25.0,
L31-1,Laporte4,9,25,10,0.16,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.067,0.0,11,86,13,28,0,3,4,25.0,25.0,
L32-1,Laporte4,9,25,15,0.1689,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.024,0.0,0,50,8,26,0,0,0,25.0,25.0,
L14-10,Laporte4,9,25,15,0.2578,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.117,0.0,32,127,32,46,0,12,11,25.0,25.0,
L20-6,Laporte4,9,25,20,0.2756,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.024,0.0,0,50,8,26,0,0,0,25.0,25.0,
L21-10,Laporte4,9,25,20,0.2889,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.024,0.0,0,50,8,26,0,0,0,25.0,25.0,
L21-9,Laporte4,9,25,20,0.3067,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.024,0.0,0,50,8,26,0,0,0,25.0,25.0,
L13-4,Laporte4,9,25,10,0.3156,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,36.0,36,3600.043,16.46464646464646,36771,305830,9753,1144,0,9186,95506,27.0,30.072727272727274,
L15-6,Laporte4,9,25,15,0.3289,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,27.0,27,3600.035,7.4074074074074066,78939,298068,28888,1466,0,28162,65940,25.0,25.0,
L19-6,Laporte4,9,25,20,0.3689,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.222,0.0,53,195,43,62,0,15,27,25.0,25.0,
L22-8,Laporte4,9,25,20,0.3867,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,1.319,0.0,398,1023,228,168,0,147,181,25.0,25.0,
L23-10,Laporte4,9,25,20,0.4133,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,27.0,27,3600.039,7.4074074074074066,89424,317217,31085,1353,0,30411,60510,25.0,25.0,
L24-5,Laporte4,9,25,20,0.4667,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,26.0,26,3600.029,3.8461538461538463,99079,252181,47266,1313,0,46611,38148,25.0,25.0,
L23-1,Laporte4,9,25,20,0.4889,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,28.999999999999996,29,3600.013,13.79310344827585,56622,371954,12926,1230,0,12320,91016,25.0,25.0,
L24-10,Laporte4,9,25,20,0.5156,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,28.0,28,3600.038,10.714285714285714,63561,340800,18013,1259,0,17389,79927,25.0,25.0,
L23-8,Laporte4,9,25,20,0.5778,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,30.0,30,3600.036,16.666666666666664,23695,496726,2105,962,0,1639,113291,25.0,25.0,
L26-4,Laporte4,9,25,20,0.6711,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,32.00000000000001,32,3600.017,14.732142857142891,23554,351603,2104,699,0,1765,100580,25.0,27.28571428571428,
L25-6,Laporte4,9,25,20,0.7111,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,37.0,37,3600.074,13.330228124154978,11271,447795,831,379,0,644,90761,25.0,32.06781559406266,
A2-2,Catanzaro,10,10,5,0.26,BBC,BBC-K+F,True,True,False,MIP_optimal,10.0,10,0.876,0.0,351,1057,178,143,0,107,228,10.0,10.0,
A2-8,Catanzaro,10,10,5,0.27,BBC,BBC-K+F,True,True,False,MIP_optimal,10.0,10,0.23,0.0,60,335,60,59,0,31,84,10.0,10.0,
L1-2,Laporte7,10,10,4,0.28,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,13.0,13,3600.044,23.076923076923077,19181,482784,1662,1115,0,1122,118584,10.0,10.0,
A1-4,Catanzaro,10,10,4,0.29,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,13.0,13,3600.043,23.076923076923077,19106,491173,1426,853,0,1009,114321,10.0,10.0,
L1-3,Laporte7,10,10,4,0.3,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,12.000000000000002,12,3600.031,16.66666666666668,24814,467847,2065,881,0,1636,114184,10.0,10.0,
A4-1,Catanzaro,10,10,7,0.32,BBC,BBC-K+F,True,True,False,MIP_optimal,10.0,10,0.04,0.0,6,81,18,24,0,5,8,10.0,10.0,
A1-5C,Catanzaro,10,10,5,0.32,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,11.0,11,3600.059,9.090909090909092,43464,397448,8859,1592,0,8072,104988,10.0,10.0,
L2-2,Laporte7,10,10,5,0.33,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,12.0,12,3600.052,16.666666666666664,33721,444443,5195,1612,0,4403,111777,10.0,10.0,
L2-10,Laporte7,10,10,5,0.35,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,11.000000000000002,11,3600.061,9.090909090909104,21113,566123,1836,987,0,1351,112263,10.0,10.0,
L2-5,Laporte5,15,15,10,0.2311,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,1.436,0.0,163,660,103,98,0,57,147,15.0,15.0,
L1-5,Laporte5,15,15,5,0.2622,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,23.0,23,3600.095,34.78260869565217,5750,533158,343,452,0,141,94741,15.0,15.0,
L4-1,Laporte5,15,15,10,0.4622,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,23.0,23,3600.022,34.78260869565217,1631,2572627,396,564,0,163,73815,15.0,15.0,
L4-9,Laporte5,15,15,10,0.5467,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,29.000000000000004,29,3600.073,37.93103448275863,5764,508681,379,513,0,157,85954,17.22,18.0,
B4-9,Catanzaro,15,19,12,0.2105,BBC,BBC-K+F,True,True,False,MIP_optimal,19.0,19,14.039,0.0,1695,4514,867,599,0,573,876,19.0,19.0,
B3-3,Catanzaro,15,19,10,0.2351,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.054,9.523809523809524,40430,267861,14076,5544,0,11362,75870,19.0,19.0,
L7-7,Laporte7,15,20,10,0.1633,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,2.099,0.0,247,702,160,170,0,80,114,20.0,20.0,
L9-1,Laporte5,15,20,15,0.1767,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.005,0.0,0,61,7,23,0,0,0,,20.0,
L6-5,Laporte5,15,20,10,0.18,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,18.862,0.0,2340,5998,1374,965,0,906,1072,20.0,20.0,
L7-10,Laporte7,15,20,10,0.1867,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,3.342,0.0,363,1082,206,189,0,115,226,20.0,20.0,
