instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,0.06,0.0,8,59,18,16,8,0,5,15.0,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,16.0,16,793.759,0.0,42130,159537,13877,786,13486,0,33372,15.0,16.0,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,16.000000000000004,16,1258.427,0.0,55874,206936,16115,857,15687,0,42757,15.0,16.000000000000004,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,18.0,18,2359.399,0.0,36923,360739,4282,712,3927,0,87230,15.0,18.0,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.0,21,919.868,0.0,56516,158533,22329,867,21896,0,24667,20.0,21.0,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.999999999999996,21,1731.444,0.0,73554,173651,35011,870,34577,0,23598,20.0,20.999999999999996,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.214,0.0,58,203,43,50,16,0,29,20.0,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,24.0,24,3600.064,8.333333333333364,46747,362000,7273,753,6897,0,96585,20.0,21.999999999999993,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,24.0,24,1197.649,0.0,27963,201777,4771,650,4443,0,53988,20.0,24.0,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,31.0,31,38.484,0.0,6308,28737,1642,408,1437,0,6983,27.0,31.0,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,23.999999999999996,24,3600.045,8.333333333333423,35018,437013,3883,699,3535,0,105611,20.0,21.999999999999975,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,28.000000000000004,28,1004.419,0.0,18093,172980,3058,538,2789,0,49055,22.02619047619048,28.000000000000004,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L30-9,Laporte3,8,25,15,0.165,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L19-7,Laporte3,8,25,20,0.225,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L12-1,Laporte3,8,25,10,0.27,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,29.0,29,3181.595,0.0,55839,337397,11482,715,11124,0,89915,25.0,29.0,
L13-10,Laporte3,8,25,10,0.275,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,27.999999999999996,28,2799.575,0.0,52230,315851,11640,760,11262,0,85973,25.0,27.999999999999996,
L14-9,Laporte3,8,25,15,0.29,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.051,0.0,6,48,13,22,3,0,2,25.0,25.0,
L15-3,Laporte3,8,25,15,0.3,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,1.226,0.0,310,796,179,114,119,0,150,25.0,25.0,
L13-5,Laporte3,8,25,10,0.315,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,30.999999999999996,31,1461.142,0.0,28861,211323,5757,641,5438,0,59895,25.0,30.999999999999996,
L13-2,Laporte3,8,25,10,0.325,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,34.0,34,282.279,0.0,15995,81073,4302,562,4022,0,21237,28.0,34.0,
L15-2,Laporte3,8,25,15,0.35,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,26.0,26,1864.591,0.0,69978,187957,29434,835,29017,0,33844,25.0,26.0,
L20-1,Laporte3,8,25,20,0.375,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L17-3,Laporte3,8,25,15,0.405,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,28.0,28,3332.032,0.0,64963,280930,20976,776,20591,0,69099,25.0,28.0,
L24-4,Laporte3,8,25,20,0.45,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,26.000000000000007,26,1754.181,0.0,62397,208732,20659,856,20230,0,43248,25.0,26.000000000000007,
L21-6,Laporte3,8,25,20,0.49,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.695,0.0,188,471,118,104,64,0,85,25.0,25.0,
L15-8,Laporte3,8,25,15,0.5,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,38.0,38,990.696,0.0,16420,172241,2986,585,2694,0,52500,28.0,38.0,
L25-7,Laporte3,8,25,20,0.52,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,27.000000000000007,27,2186.89,0.0,71295,200338,30216,810,29810,0,35047,25.0,27.000000000000007,
L21-7,Laporte3,8,25,20,0.565,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,30.000000000000007,30,3600.064,9.166666666666725,32347,408239,2782,691,2439,0,103425,25.0,27.24999999999999,
L27-4,Laporte3,8,25,20,0.68,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,30.999999999999996,31,983.358,0.0,13714,190349,1286,399,1085,0,51907,26.0,30.999999999999996,
