instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-1,Laporte3,8,15,10,0.2333,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L2-7,Laporte3,8,15,10,0.2667,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L3-10,Laporte3,8,15,10,0.425,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,18.0,18,2411.504,0.0,35741,353697,4439,753,4065,0,86998,15.0,18.0,
L3-6,Laporte3,8,15,10,0.525,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,19.0,19,1390.088,0.0,17150,245639,1525,422,1315,0,63074,15.0,19.0,
L32-10,Laporte3,8,20,5,0.1812,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,21.0,21,1623.215,0.0,75999,167881,38016,800,37617,0,20632,20.0,21.0,
L34-8,Laporte3,8,20,15,0.2062,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L32-3,Laporte3,8,20,5,0.2125,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,24.0,24,337.476,0.0,31674,87714,12873,683,12533,0,13836,20.0,24.0,
L5-8,Laporte3,8,20,10,0.2938,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,21.0,21,1799.098,0.0,69986,198855,27125,811,26720,0,36281,20.0,21.0,
L7-8,Laporte3,8,20,15,0.35,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L10-7,Laporte3,8,20,15,0.375,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-6,Laporte3,8,20,10,0.3937,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,637.538,0.0,17396,147285,3044,452,2820,0,41191,20.0,26.0,
L9-1,Laporte3,8,20,15,0.45,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L8-3,Laporte3,8,20,15,0.5312,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,22.0,22,1701.081,0.0,28612,284326,3328,648,3007,0,69456,20.0,22.0,
L8-8,Laporte3,8,20,15,0.625,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,27.0,27,669.302,0.0,9468,194662,955,422,752,0,46312,20.0,27.0,
L30-3,Laporte3,8,25,15,0.13,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L29-5,Laporte3,8,25,10,0.155,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L28-10,Laporte3,8,25,5,0.16,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L28-9,Laporte3,8,25,5,0.165,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L12-3,Laporte3,8,25,10,0.25,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,27.0,27,2069.577,0.0,66487,230262,24705,851,24281,0,51127,25.0,27.0,
L19-6,Laporte3,8,25,20,0.275,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L22-7,Laporte3,8,25,20,0.285,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L13-1,Laporte3,8,25,10,0.29,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,29.0,29,3260.288,0.0,48854,355525,8375,762,7996,0,94852,25.0,29.0,
L22-1,Laporte3,8,25,20,0.31,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L16-3,Laporte3,8,25,15,0.32,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L17-8,Laporte3,8,25,15,0.33,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L23-8,Laporte3,8,25,20,0.36,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L23-4,Laporte3,8,25,20,0.39,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L24-5,Laporte3,8,25,20,0.415,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,1924.821,0.0,72532,183089,30975,779,30587,0,28302,25.0,26.0,
L21-10,Laporte3,8,25,20,0.465,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,27.0,27,2249.668,0.0,54952,260195,14391,785,14002,0,61486,25.0,27.0,
L25-1,Laporte3,8,25,20,0.495,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,26.0,26,2024.68,0.0,69646,193837,26902,816,26496,0,35210,25.0,26.0,
L18-6,Laporte3,8,25,15,0.505,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,36.0,36,176.059,0.0,10432,66906,2223,371,2038,0,18261,30.0,36.0,
L24-9,Laporte3,8,25,20,0.53,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,27.0,27,2381.172,0.0,49672,263857,12698,792,12308,0,64435,25.0,27.0,
L26-7,Laporte3,8,25,20,0.59,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,29.0,29,3418.343,0.0,37200,406174,3566,632,3255,0,96433,25.0,29.0,
L27-8,Laporte3,8,25,20,0.695,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,33.0,33,290.666,0.0,7665,96937,1020,335,855,0,27859,27.066666666666666,33.0,
L2-9,Laporte4,9,15,10,0.2296,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L2-5,Laporte4,9,15,10,0.2667,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L3-5,Laporte4,9,15,10,0.3852,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L4-8,Laporte4,9,15,10,0.5333,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,19.0,19,3600.063,21.052631578947366,13194,489143,600,401,406,0,102081,15.0,15.0,
L29-4,Laporte4,9,20,15,0.1778,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L29-3,Laporte4,9,20,15,0.1944,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L27-5,Laporte4,9,20,5,0.2056,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,24.0,24,3600.043,8.333333333333409,72659,296241,22503,1048,21980,0,71385,20.0,21.999999999999982,
L5-6,Laporte4,9,20,10,0.2889,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,22.0,22,3600.045,9.090909090909092,67605,319735,21004,1375,20320,0,82791,20.0,20.0,
L9-9,Laporte4,9,20,15,0.3444,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L6-3,Laporte4,9,20,10,0.3722,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,28.0,28,3600.048,28.57142857142857,22605,373076,2316,805,1921,0,108201,20.0,20.0,
L6-1,Laporte4,9,20,10,0.4111,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,30.0,30,3600.065,10.000000000000048,24320,302843,3385,650,3064,0,94879,24.0,26.999999999999986,
L8-7,Laporte4,9,20,15,0.4556,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,24.0,24,3600.056,16.666666666666664,33338,410489,4008,1075,3481,0,107996,20.0,20.0,
L10-8,Laporte4,9,20,15,0.5333,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,22.0,22,3600.038,9.090909090909092,32596,398225,5378,1122,4824,0,102694,20.0,20.0,
L11-3,Laporte4,9,20,15,0.6333,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,28.0,28,3600.052,15.525923162998861,15309,350431,1259,608,964,0,102485,20.0,23.65274151436032,
L32-2,Laporte4,9,25,15,0.1422,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
L32-10,Laporte4,9,25,15,0.1511,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L31-9,Laporte4,9,25,10,0.1556,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L32-8,Laporte4,9,25,15,0.1644,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L12-10,Laporte4,9,25,10,0.24,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,27.0,27,3600.042,7.4074074074074066,62221,312867,16916,1333,16253,0,83364,25.0,25.0,
L18-9,Laporte4,9,25,20,0.2711,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L12-8,Laporte4,9,25,10,0.2844,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,32.0,32,3600.05,21.875,17022,428980,1031,679,703,0,117731,25.0,25.0,
L21-7,Laporte4,9,25,20,0.3022,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L21-3,Laporte4,9,25,20,0.3156,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L19-3,Laporte4,9,25,20,0.3289,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L15-1,Laporte4,9,25,15,0.36,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,29.0,29,3600.035,13.793103448275861,39007,351937,7236,1157,6667,0,98639,25.0,25.0,
L19-2,Laporte4,9,25,20,0.3822,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,25.0,25,0.004,0.0,0,1,1,0,0,0,0,,25.0,
L16-8,Laporte4,9,25,15,0.4,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,32.0,32,3600.047,21.875,17938,461890,1638,803,1250,0,113998,25.0,25.0,
L22-5,Laporte4,9,25,20,0.4533,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,26.0,26,3600.028,3.8461538461538463,93504,261198,38581,1228,37971,0,44243,25.0,25.0,
L16-6,Laporte4,9,25,15,0.48,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,37.0,37,3600.04,21.247150765223058,10009,416216,772,484,536,0,113093,25.0,29.13855421686747,
L23-7,Laporte4,9,25,20,0.5067,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,28.0,28,3600.055,10.714285714285714,59734,337970,15550,1354,14885,0,83915,25.0,25.0,
L24-6,Laporte4,9,25,20,0.5289,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,28.0,28,3600.045,10.714285714285714,51289,370694,10519,1280,9887,0,93130,25.0,25.0,
L25-1,Laporte4,9,25,20,0.6356,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,33.0,33,3600.059,24.242424242424242,12083,472389,908,581,626,0,96171,25.0,25.0,
L26-8,Laporte4,9,25,20,0.6933,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,35.0,35,3600.078,10.66666666666669,25504,308178,2999,664,2669,0,91164,28.0,31.26666666666666,
A3-2,Catanzaro,10,10,6,0.26,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,10.0,10,0.003,0.0,0,1,1,0,0,0,0,,10.0,
A1-7C,Catanzaro,10,10,5,0.27,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,11.0,11,3600.014,9.090909090909092,81774,316884,29043,2175,27967,0,71273,10.0,10.0,
A1-3C,Catanzaro,10,10,5,0.28,BBC,BBC-LP+F+H,False,True,False,MIP_optimal,10.0,10,0.003,0.0,0,1,1,0,0,0,0,,10.0,
A2-4,Catanzaro,10,10,5,0.29,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,11.0,11,3600.047,9.090909090909092,68305,322013,23291,2280,22159,0,81115,10.0,10.0,
A2-10,Catanzaro,10,10,5,0.3,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,11.0,11,3600.062,9.090909090909092,46984,402019,9411,1924,8461,0,104419,10.0,10.0,
L2-6,Laporte7,10,10,5,0.31,BBC,BBC-LP+F+H,False,True,False,MIP_time_limit_feasible,12.0,12,3600.066,16.666666666666664,46648,385369,10748,2005,9762,0,101537,10.0,10.0,
