instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-2,Laporte3,8,15,10,0.2333,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,64.4308,,,,,,,,,,,
L1-4,Laporte3,8,15,5,0.2667,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,0.4342,,,,,,,,,,,
L3-4,Laporte3,8,15,10,0.4333,CATZ,CATZ-F4,,,,MIP_optimal,16.0,16,10.0865,,,,,,,,,,,
L4-5,Laporte3,8,15,10,0.525,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,0.5528,,,,,,,,,,,
L34-4,Laporte3,8,20,15,0.1875,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,108.188,,,,,,,,,,,
L34-9,Laporte3,8,20,15,0.2062,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,58.389,,,,,,,,,,,
L32-6,Laporte3,8,20,5,0.2125,CATZ,CATZ-F4,,,,MIP_optimal,22.0,22,0.1209,,,,,,,,,,,
L7-5,Laporte3,8,20,15,0.3,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,59.0647,,,,,,,,,,,
L5-4,Laporte3,8,20,10,0.35,CATZ,CATZ-F4,,,,MIP_optimal,23.0,23,1.4922,,,,,,,,,,,
L9-4,Laporte3,8,20,15,0.375,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,43.8931,,,,,,,,,,,
L5-9,Laporte3,8,20,10,0.3937,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,0.5562,,,,,,,,,,,
L9-7,Laporte3,8,20,15,0.4562,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,29.6639,,,,,,,,,,,
L10-5,Laporte3,8,20,15,0.5437,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,2.401,,,,,,,,,,,
L11-3,Laporte3,8,20,15,0.65,CATZ,CATZ-F4,,,,MIP_optimal,30.0,30,0.8246,,,,,,,,,,,
L29-3,Laporte3,8,25,10,0.13,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,108.8219,,,,,,,,,,,
L28-1,Laporte3,8,25,5,0.155,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,1.3804,,,,,,,,,,,
L28-6,Laporte3,8,25,5,0.16,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,0.6414,,,,,,,,,,,
L31-4,Laporte3,8,25,20,0.17,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,78.0339,,,,,,,,,,,
L12-9,Laporte3,8,25,10,0.26,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,18.8236,,,,,,,,,,,
L22-5,Laporte3,8,25,20,0.275,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,88.6927,,,,,,,,,,,
L12-2,Laporte3,8,25,10,0.285,CATZ,CATZ-F4,,,,MIP_optimal,29.0,29,2.65,,,,,,,,,,,
L22-3,Laporte3,8,25,20,0.295,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,70.4702,,,,,,,,,,,
L16-5,Laporte3,8,25,15,0.31,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,79.0757,,,,,,,,,,,
L16-9,Laporte3,8,25,15,0.32,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,57.1744,,,,,,,,,,,
L20-4,Laporte3,8,25,20,0.335,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,70.1644,,,,,,,,,,,
L15-9,Laporte3,8,25,15,0.36,CATZ,CATZ-F4,,,,MIP_optimal,28.0,28,23.8018,,,,,,,,,,,
L15-7,Laporte3,8,25,15,0.39,CATZ,CATZ-F4,,,,MIP_optimal,30.0,30,27.821,,,,,,,,,,,
L24-6,Laporte3,8,25,20,0.42,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,62.1724,,,,,,,,,,,
L25-9,Laporte3,8,25,20,0.465,CATZ,CATZ-F4,,,,MIP_optimal,25.0,25,47.3206,,,,,,,,,,,
L25-3,Laporte3,8,25,20,0.495,CATZ,CATZ-F4,,,,MIP_optimal,26.0,26,43.7261,,,,,,,,,,,
L18-9,Laporte3,8,25,15,0.505,CATZ,CATZ-F4,,,,MIP_optimal,36.0,36,0.6484,,,,,,,,,,,
L25-10,Laporte3,8,25,20,0.53,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,34.669,,,,,,,,,,,
L26-5,Laporte3,8,25,20,0.595,CATZ,CATZ-F4,,,,MIP_optimal,27.0,27,10.9555,,,,,,,,,,,
L27-2,Laporte3,8,25,20,0.705,CATZ,CATZ-F4,,,,MIP_optimal,35.0,35,0.6025,,,,,,,,,,,
L1-8,Laporte4,9,15,5,0.2296,CATZ,CATZ-F4,,,,MIP_optimal,17.0,17,9.7265,,,,,,,,,,,
L2-7,Laporte4,9,15,10,0.2667,CATZ,CATZ-F4,,,,MIP_optimal,15.0,15,387.7654,,,,,,,,,,,
L3-6,Laporte4,9,15,10,0.4222,CATZ,CATZ-F4,,,,MIP_optimal,18.0,18,22.6923,,,,,,,,,,,
L3-8,Laporte4,9,15,10,0.5407,CATZ,CATZ-F4,,,,MIP_optimal,24.0,24,0.6334,,,,,,,,,,,
L29-9,Laporte4,9,20,15,0.1778,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,601.1801,,,,,,,,,,,
L29-6,Laporte4,9,20,15,0.1944,CATZ,CATZ-F4,,,,MIP_optimal,20.0,20,767.9498,,,,,,,,,,,
