instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
A0-0,Catanzaro,8,5,3,0.45,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,6.0,6,244.42,0.0,19993,130735,3227,576,2941,0,27843,5.0,6.0,
L2-6,Laporte3,8,15,10,0.2417,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,0.011,0.0,0,1,1,0,0,0,0,,15.0,
L3-5,Laporte3,8,15,10,0.2833,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,0.011,0.0,0,1,1,0,0,0,0,,15.0,
L4-10,Laporte3,8,15,10,0.4667,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,17.999999999999996,18,2660.636,0.0,31953,387260,2955,642,2638,0,95964,15.0,17.999999999999996,
L4-8,Laporte3,8,15,10,0.5583,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,19.999999999999996,20,182.75,0.0,6627,100078,854,277,714,0,24959,16.0,19.999999999999996,
L34-5,Laporte3,8,20,15,0.1938,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L32-8,Laporte3,8,20,5,0.2062,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,23.000000000000004,23,805.385,0.0,42304,133863,16882,689,16535,0,24872,20.0,23.000000000000004,
L32-7,Laporte3,8,20,5,0.2188,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,24.0,24,72.8,0.0,12008,44219,3574,556,3298,0,8934,20.0,24.0,
L7-3,Laporte3,8,20,15,0.325,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.039,0.0,3,52,9,10,4,0,4,20.0,20.0,
L6-7,Laporte3,8,20,10,0.35,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,23.0,23,3600.037,12.681159420289845,43537,366416,8133,700,7786,0,103367,20.0,20.083333333333336,
L8-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.000000000000007,21,1651.124,0.0,70417,187115,27681,843,27263,0,30401,20.0,21.000000000000007,
L8-2,Laporte3,8,20,15,0.4125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.999999999999996,22,2010.63,0.0,75773,197459,32559,860,32131,0,31494,20.0,21.999999999999996,
L8-9,Laporte3,8,20,15,0.4813,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.0,21,1966.609,0.0,60157,221563,17733,841,17311,0,49320,20.0,21.0,
L11-2,Laporte3,8,20,15,0.5938,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,23.999999999999993,24,1673.456,0.0,16438,299918,1102,481,864,0,64723,20.0,23.999999999999993,
