instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,LSS,LSS,,,,MIP_optimal,15.0,15,13.7012,,,,,,,,,,,
L1-6,Laporte3,8,15,5,0.2667,LSS,LSS,,,,MIP_optimal,19.0,19,0.484,,,,,,,,,,,
L4-1,Laporte3,8,15,10,0.45,LSS,LSS,,,,MIP_optimal,17.0,17,6.0072,,,,,,,,,,,
L4-4,Laporte3,8,15,10,0.5333,LSS,LSS,,,,MIP_optimal,19.0,19,0.7241,,,,,,,,,,,
L33-4,Laporte3,8,20,10,0.1875,LSS,LSS,,,,MIP_optimal,20.0,20,18.7725,,,,,,,,,,,
L33-8,Laporte3,8,20,10,0.2062,LSS,LSS,,,,MIP_optimal,20.0,20,18.5009,,,,,,,,,,,
L34-7,Laporte3,8,20,15,0.2188,LSS,LSS,,,,MIP_optimal,20.0,20,13.8039,,,,,,,,,,,
L7-9,Laporte3,8,20,15,0.3,LSS,LSS,,,,MIP_optimal,20.0,20,14.5529,,,,,,,,,,,
L6-10,Laporte3,8,20,10,0.35,LSS,LSS,,,,MIP_optimal,23.0,23,6.7592,,,,,,,,,,,
L6-6,Laporte3,8,20,10,0.375,LSS,LSS,,,,MIP_optimal,25.0,25,6.6813,,,,,,,,,,,
L9-5,Laporte3,8,20,15,0.4062,LSS,LSS,,,,MIP_optimal,20.0,20,13.0413,,,,,,,,,,,
L8-6,Laporte3,8,20,15,0.4625,LSS,LSS,,,,MIP_optimal,21.0,21,7.006,,,,,,,,,,,
L10-10,Laporte3,8,20,15,0.55,LSS,LSS,,,,MIP_optimal,24.0,24,1.4912,,,,,,,,,,,
L11-9,Laporte3,8,20,15,0.6562,LSS,LSS,,,,MIP_optimal,28.0,28,0.1806,,,,,,,,,,,
