instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-2,Laporte3,8,15,10,0.2333,BBC,BBC-K,True,False,False,MIP_optimal,15.0,15,0.002,0.0,0,0,1,0,0,0,0,,15.0,
L1-4,Laporte3,8,15,5,0.2667,BBC,BBC-K,True,False,False,MIP_optimal,18.0,18,171.802,0.0,45548,97173,19100,822,0,18689,0,15.0,18.0,
L3-4,Laporte3,8,15,10,0.4333,BBC,BBC-K,True,False,False,MIP_optimal,16.0,16,751.62,0.0,78391,155193,40940,736,0,40571,0,15.0,16.0,
L4-5,Laporte3,8,15,10,0.525,BBC,BBC-K,True,False,False,MIP_optimal,22.0,22,131.34,0.0,41226,83592,16698,754,0,16321,0,15.0,22.0,
L34-4,Laporte3,8,20,15,0.1875,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L34-9,Laporte3,8,20,15,0.2062,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L32-6,Laporte3,8,20,5,0.2125,BBC,BBC-K,True,False,False,MIP_optimal,22.0,22,9.442,0.0,12624,27171,4442,559,0,4161,0,20.0,22.0,
L7-5,Laporte3,8,20,15,0.3,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L5-4,Laporte3,8,20,10,0.35,BBC,BBC-K,True,False,False,MIP_optimal,23.0,23,542.973,0.0,71327,154756,34659,730,0,34289,0,20.0,23.0,
L9-4,Laporte3,8,20,15,0.375,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,4.663,0.0,7003,13141,3685,640,0,3362,0,20.0,20.0,
L5-9,Laporte3,8,20,10,0.3937,BBC,BBC-K,True,False,False,MIP_optimal,28.0,28,88.843,0.0,33394,71387,13454,732,0,13087,0,20.0,28.0,
L9-7,Laporte3,8,20,15,0.4562,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.1,0.0,412,796,216,155,0,136,0,20.0,20.0,
