instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-10,Laporte3,8,15,5,0.2167,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,15.0,15,154.104,0.0,19721,61849,7722,844,7299,0,13005,15.0,15.0,
L1-9,Laporte3,8,15,5,0.2583,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,17.0,17,764.609,0.0,35792,163066,9529,763,9146,0,38110,15.0,17.0,
L3-8,Laporte3,8,15,10,0.4083,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,16.0,16,1519.589,0.0,46005,221166,13177,761,12796,0,52934,15.0,16.0,
L4-7,Laporte3,8,15,10,0.5167,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,18.0,18,2216.725,0.0,25030,343426,2035,641,1716,0,80819,15.0,18.0,
L33-10,Laporte3,8,20,10,0.1812,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L32-2,Laporte3,8,20,5,0.2,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,22.0,22,1461.415,0.0,65374,183624,28085,734,27721,0,28308,20.0,22.0,
L33-6,Laporte3,8,20,10,0.2125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L8-1,Laporte3,8,20,15,0.2938,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L5-3,Laporte3,8,20,10,0.3438,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,23.0,23,3216.418,0.0,45687,351818,8263,765,7881,0,92046,20.0,23.0,
L5-10,Laporte3,8,20,10,0.3688,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,25.0,25,3600.017,11.555555555555529,41498,365682,5837,618,5531,0,99880,20.0,22.111111111111118,
L9-6,Laporte3,8,20,15,0.3937,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.029,0.0,0,42,8,8,3,0,2,20.0,20.0,
L8-7,Laporte3,8,20,15,0.45,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,22.0,22,2197.176,0.0,70752,212859,28370,817,27961,0,39586,20.0,22.0,
L10-3,Laporte3,8,20,15,0.5312,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,24.0,24,3600.044,3.90625,28490,446983,1769,544,1503,0,103934,20.0,23.0625,
L11-6,Laporte3,8,20,15,0.6188,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,27.0,27,1355.662,0.0,21976,197844,3895,664,3562,0,55606,22.0,27.0,
L31-3,Laporte3,8,25,20,0.13,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L29-1,Laporte3,8,25,10,0.155,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L29-7,Laporte3,8,25,10,0.16,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L28-8,Laporte3,8,25,5,0.165,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,9.888,0.0,2822,6680,1321,576,1030,0,970,25.0,25.0,
L19-9,Laporte3,8,25,20,0.24,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.017,0.0,0,1,1,0,0,0,0,,25.0,
L19-1,Laporte3,8,25,20,0.275,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L14-3,Laporte3,8,25,15,0.28,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,25.0,25,0.016,0.0,0,1,1,0,0,0,0,,25.0,
L12-7,Laporte3,8,25,10,0.29,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,30.999999999999996,31,3600.039,19.35483870967741,45114,346555,9560,758,9181,0,102368,25.0,25.0,
L13-8,Laporte3,8,25,10,0.305,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,32.00000000000001,32,3600.044,7.187500000000023,45184,327350,10016,694,9671,0,94186,25.0,29.7,
