instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-10,Laporte3,8,15,5,0.2167,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,15.0,15,0.003,0.0,0,1,1,0,0,0,0,,15.0,
L1-9,Laporte3,8,15,5,0.2583,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,17.0,17,1189.421,0.0,34885,166606,8853,759,8475,0,37442,15.0,17.0,
L3-8,Laporte3,8,15,10,0.4083,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,16.0,16,2312.998,0.0,51553,233504,12887,822,12478,0,50955,15.0,16.0,
L4-7,Laporte3,8,15,10,0.5167,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,18.0,18,3376.847,0.0,23150,369567,1477,541,1209,0,72980,15.0,18.0,
L33-10,Laporte3,8,20,10,0.1812,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L32-2,Laporte3,8,20,5,0.2,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,1898.596,0.0,64705,181810,27437,849,27014,0,26880,20.0,22.0,
L33-6,Laporte3,8,20,10,0.2125,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L8-1,Laporte3,8,20,15,0.2938,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L5-3,Laporte3,8,20,10,0.3438,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,23.0,23,3600.083,13.043478260869565,42096,307019,7288,760,6910,0,75844,20.0,20.0,
L5-10,Laporte3,8,20,10,0.3688,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,25.0,25,3600.071,17.75999999999999,29685,315727,3623,648,3303,0,78181,20.0,20.560000000000002,
L9-6,Laporte3,8,20,15,0.3937,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,20.0,20,0.003,0.0,0,1,1,0,0,0,0,,20.0,
L8-7,Laporte3,8,20,15,0.45,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,22.0,22,3074.297,0.0,69220,220172,26933,793,26539,0,41667,20.0,22.0,
L10-3,Laporte3,8,20,15,0.5312,BBC,BBC-LP+ACC,False,True,False,MIP_time_limit_feasible,24.0,24,3600.074,12.500000000000075,25251,374428,1866,624,1558,0,78824,20.0,20.999999999999982,
L11-6,Laporte3,8,20,15,0.6188,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,27.0,27,1398.662,0.0,19144,182756,3246,562,2967,0,44149,22.0,27.0,
L31-3,Laporte3,8,25,20,0.13,BBC,BBC-LP+ACC,False,True,False,MIP_optimal,25.0,25,0.003,0.0,0,1,1,0,0,0,0,,25.0,
