instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-10,Laporte3,8,15,10,0.2,BBC,BBC-LP,False,False,False,MIP_optimal,15.0,15,0.011,0.0,0,0,1,0,0,0,0,,15.0,
L2-8,Laporte3,8,15,10,0.2417,BBC,BBC-LP,False,False,False,MIP_optimal,15.0,15,0.011,0.0,0,0,1,0,0,0,0,,15.0,
L1-7,Laporte3,8,15,5,0.2833,BBC,BBC-LP,False,False,False,MIP_optimal,18.999999999999996,19,8.456,0.0,8512,18219,2792,389,2597,0,0,15.0,18.999999999999996,
L3-1,Laporte3,8,15,10,0.475,BBC,BBC-LP,False,False,False,MIP_optimal,17.0,17,261.895,0.0,60134,154734,18645,835,18226,0,0,15.0,17.0,
L34-1,Laporte3,8,20,15,0.1688,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L33-5,Laporte3,8,20,10,0.1938,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.014,0.0,0,0,1,0,0,0,0,,20.0,
L32-9,Laporte3,8,20,5,0.2062,BBC,BBC-LP,False,False,False,MIP_optimal,21.0,21,18.623,0.0,14190,32770,4439,538,4167,0,0,20.0,21.0,
L7-2,Laporte3,8,20,15,0.275,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L5-7,Laporte3,8,20,10,0.325,BBC,BBC-LP,False,False,False,MIP_optimal,21.999999999999996,22,627.144,0.0,74203,162386,30708,737,30337,0,0,20.0,21.999999999999996,
L6-8,Laporte3,8,20,10,0.35,BBC,BBC-LP,False,False,False,MIP_optimal,23.0,23,588.929,0.0,70779,167359,29936,862,29507,0,0,20.0,23.0,
L6-4,Laporte3,8,20,10,0.3875,BBC,BBC-LP,False,False,False,MIP_optimal,25.999999999999993,26,45.729,0.0,20507,44370,7113,724,6751,0,0,20.0,25.999999999999993,
L6-1,Laporte3,8,20,10,0.4125,BBC,BBC-LP,False,False,False,MIP_optimal,29.0,29,72.413,0.0,23448,46903,9276,696,8927,0,0,23.0,29.0,
L10-2,Laporte3,8,20,15,0.5125,BBC,BBC-LP,False,False,False,MIP_optimal,24.0,24,662.802,0.0,77978,212587,29012,722,28651,0,0,20.0,24.0,
L11-1,Laporte3,8,20,15,0.6062,BBC,BBC-LP,False,False,False,MIP_optimal,24.999999999999996,25,47.134,0.0,22094,56148,7022,631,6705,0,0,20.0,24.999999999999996,
L31-2,Laporte3,8,25,20,0.125,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L31-7,Laporte3,8,25,20,0.155,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.017,0.0,0,0,1,0,0,0,0,,25.0,
L30-10,Laporte3,8,25,15,0.16,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L30-8,Laporte3,8,25,15,0.165,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L19-5,Laporte3,8,25,20,0.215,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L20-2,Laporte3,8,25,20,0.27,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
