instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,16.0,16,2079.719,0.0,67459,187029,27971,798,27570,0,32162,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,18.0,18,246.624,0.0,15277,75822,3472,499,3224,0,16507,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,19.0,19,3600.082,20.30075187969927,22626,374002,1759,636,1446,0,80732,15.0,15.142857142857139,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.000000000000004,20,1156.191,0.0,18541,163604,2722,460,2493,0,40470,15.0,20.000000000000004,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,31.345,0.0,5738,16517,2713,584,2417,0,3202,20.0,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.039,0.0,4,49,11,12,5,0,1,20.0,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.025,0.0,0,40,7,10,3,0,0,20.0,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-LP+F+P,False,True,False,MIP_time_limit_feasible,23.999999999999993,24,3600.079,16.66666666666664,32689,322362,4728,695,4385,0,78147,20.0,20.0,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,20.0,20,0.224,0.0,48,142,28,30,13,0,18,20.0,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,21.0,21,2551.091,0.0,72827,180285,31810,811,31404,0,26918,20.0,21.0,
L10-8,Laporte3,8,20,15,0.4688,BBC,BBC-LP+F+P,False,True,False,MIP_optimal,22.000000000000007,22,2975.423,0.0,66625,228423,21824,826,21411,0,43991,20.0,22.000000000000007,
