instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.061,0.0,10,64,15,12,0,7,4,15.0,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-K+F,True,True,False,MIP_optimal,16.0,16,723.865,0.0,47748,158727,16701,781,0,16312,29079,15.0,16.0,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-K+F,True,True,False,MIP_optimal,15.999999999999996,16,1481.145,0.0,61612,217380,19900,823,0,19486,43988,15.0,15.999999999999996,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-K+F,True,True,False,MIP_optimal,18.0,18,2596.648,0.0,40534,351706,5394,713,0,5041,84459,15.0,18.0,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1027.342,0.0,54965,164774,22139,877,0,21699,28533,20.0,21.0,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1559.625,0.0,76512,179855,37764,753,0,37388,23535,20.0,21.0,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.042,0.0,10,80,15,20,0,5,6,20.0,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,24.0,24,3600.043,8.333333333333421,45651,383498,6835,728,0,6473,103855,20.0,21.99999999999998,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-K+F,True,True,False,MIP_optimal,24.0,24,1569.432,0.0,24920,235325,3505,582,0,3213,64851,20.0,24.0,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-K+F,True,True,False,MIP_optimal,31.0,31,32.446,0.0,6123,29070,1676,417,0,1466,6643,27.0,31.0,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,24.0,24,3600.059,8.333333333333364,35320,435189,3637,731,0,3275,106364,20.0,21.999999999999993,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-K+F,True,True,False,MIP_optimal,28.000000000000004,28,893.989,0.0,20799,169069,4054,580,0,3764,45131,22.0,28.000000000000004,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L30-9,Laporte3,8,25,15,0.165,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L19-7,Laporte3,8,25,20,0.225,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L12-1,Laporte3,8,25,10,0.27,BBC,BBC-K+F,True,True,False,MIP_optimal,29.0,29,3146.358,0.0,54972,340345,11844,783,0,11451,90212,25.0,29.0,
L13-10,Laporte3,8,25,10,0.275,BBC,BBC-K+F,True,True,False,MIP_optimal,28.0,28,2877.874,0.0,59547,308042,15236,816,0,14827,81547,25.0,28.0,
L14-9,Laporte3,8,25,15,0.29,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.022,0.0,3,43,11,20,0,2,0,25.0,25.0,
L15-3,Laporte3,8,25,15,0.3,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,5.258,0.0,1677,4443,869,327,0,704,851,25.0,25.0,
L13-5,Laporte3,8,25,10,0.315,BBC,BBC-K+F,True,True,False,MIP_optimal,30.999999999999993,31,1126.385,0.0,32781,177671,8263,692,0,7917,45656,25.0,30.999999999999993,
L13-2,Laporte3,8,25,10,0.325,BBC,BBC-K+F,True,True,False,MIP_optimal,34.0,34,249.589,0.0,18280,90961,5340,806,0,4940,24097,28.000000000000004,34.0,
L15-2,Laporte3,8,25,15,0.35,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,1939.304,0.0,74597,197873,33511,844,0,33090,32543,25.0,26.0,
L20-1,Laporte3,8,25,20,0.375,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L17-3,Laporte3,8,25,15,0.405,BBC,BBC-K+F,True,True,False,MIP_optimal,28.0,28,2822.744,0.0,69459,255470,26606,797,0,26208,58447,25.0,28.0,
L24-4,Laporte3,8,25,20,0.45,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,1863.052,0.0,67337,200769,27454,866,0,27023,35820,25.0,26.0,
L21-6,Laporte3,8,25,20,0.49,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,1.266,0.0,535,1197,298,116,0,238,189,25.0,25.0,
L15-8,Laporte3,8,25,15,0.5,BBC,BBC-K+F,True,True,False,MIP_optimal,38.0,38,1156.008,0.0,16820,198001,2801,599,0,2502,60327,28.0,38.0,
L25-7,Laporte3,8,25,20,0.52,BBC,BBC-K+F,True,True,False,MIP_optimal,27.0,27,2203.773,0.0,72524,219288,30641,814,0,30236,42101,25.0,27.0,
L21-7,Laporte3,8,25,20,0.565,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,30.000000000000004,30,3600.012,3.3333333333334276,35802,424308,3355,705,0,3004,100944,25.0,28.999999999999975,
L27-4,Laporte3,8,25,20,0.68,BBC,BBC-K+F,True,True,False,MIP_optimal,31.0,31,919.412,0.0,11017,198640,1091,456,0,867,54235,25.0,31.0,
L2-10,Laporte4,9,15,10,0.1926,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.018,0.0,0,50,8,26,0,0,0,15.0,15.0,
L2-1,Laporte4,9,15,10,0.2519,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.017,0.0,0,50,8,26,0,0,0,15.0,15.0,
L3-1,Laporte4,9,15,10,0.3185,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.161,0.0,49,174,49,66,0,21,32,15.0,15.0,
L3-2,Laporte4,9,15,10,0.4963,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.016,28.57142857142857,13701,545102,947,616,0,646,107959,15.0,15.0,
L29-8,Laporte4,9,20,15,0.1667,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.021,0.0,0,50,8,26,0,0,0,20.0,20.0,
L29-7,Laporte4,9,20,15,0.1889,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.021,0.0,0,50,8,26,0,0,0,20.0,20.0,
L28-8,Laporte4,9,20,10,0.2,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.034,0.0,6,72,13,28,0,3,2,20.0,20.0,
L7-10,Laporte4,9,20,15,0.2722,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.021,0.0,0,50,8,26,0,0,0,20.0,20.0,
L9-1,Laporte4,9,20,15,0.3389,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.192,0.0,52,176,40,58,0,14,26,20.0,20.0,
L7-5,Laporte4,9,20,15,0.3722,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,4.728,0.0,1647,3891,858,420,0,653,630,20.0,20.0,
