instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,BBC,BBC-LP+F,False,True,False,MIP_optimal,15.0,15,0.011,0.0,0,1,1,0,0,0,0,,15.0,
L1-6,Laporte3,8,15,5,0.2667,BBC,BBC-LP+F,False,True,False,MIP_optimal,19.0,19,614.093,0.0,27544,141982,6364,585,6072,0,36071,15.0,19.0,
L4-1,Laporte3,8,15,10,0.45,BBC,BBC-LP+F,False,True,False,MIP_optimal,17.0,17,2126.143,0.0,46826,293618,9413,821,9003,0,72084,15.0,17.0,
L4-4,Laporte3,8,15,10,0.5333,BBC,BBC-LP+F,False,True,False,MIP_optimal,19.0,19,1185.31,0.0,20272,247497,1920,472,1688,0,62524,15.0,19.0,
L33-4,Laporte3,8,20,10,0.1875,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.025,0.0,0,40,7,10,3,0,0,20.0,20.0,
L33-8,Laporte3,8,20,10,0.2062,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L34-7,Laporte3,8,20,15,0.2188,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L7-9,Laporte3,8,20,15,0.3,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.019,0.0,0,39,7,16,0,0,0,20.0,20.0,
L6-10,Laporte3,8,20,10,0.35,BBC,BBC-LP+F,False,True,False,MIP_optimal,23.0,23,2483.794,0.0,50536,320163,10859,759,10479,0,81260,20.0,23.0,
L6-6,Laporte3,8,20,10,0.375,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,2419.617,0.0,37544,262245,8196,676,7856,0,71874,20.0,25.0,
L9-5,Laporte3,8,20,15,0.4062,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.0,20,0.014,0.0,0,1,1,0,0,0,0,,20.0,
L8-6,Laporte3,8,20,15,0.4625,BBC,BBC-LP+F,False,True,False,MIP_optimal,20.999999999999996,21,1672.168,0.0,54684,217021,15962,712,15605,0,47436,20.0,20.999999999999996,
L10-10,Laporte3,8,20,15,0.55,BBC,BBC-LP+F,False,True,False,optimal_tolerance,24.0,24,2438.998,0.007603406326047353,20628,387528,1266,542,999,0,85092,20.0,23.99817518248175,
L11-9,Laporte3,8,20,15,0.6562,BBC,BBC-LP+F,False,True,False,MIP_optimal,27.999999999999993,28,123.12,0.0,4525,81038,429,226,316,0,20430,22.092436974789916,27.999999999999993,
L28-3,Laporte3,8,25,5,0.13,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.022,0.0,0,25,6,15,0,0,0,25.0,25.0,
L28-5,Laporte3,8,25,5,0.155,BBC,BBC-LP+F,False,True,False,MIP_optimal,25.0,25,0.555,0.0,162,354,116,103,66,0,47,25.0,25.0,
L28-7,Laporte3,8,25,5,0.16,BBC,BBC-LP+F,False,True,False,MIP_optimal,24.0,24,1.509,0.0,436,1029,247,159,165,0,173,24.0,24.0,
