instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-5,Laporte3,8,15,5,0.2333,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,16.0,16,1667.697,0.0,69118,185897,30012,775,29623,0,30672,15.0,16.0,
L1-1,Laporte3,8,15,5,0.275,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,18.0,18,164.106,0.0,15251,72815,3794,516,3539,0,17317,15.0,18.0,
L3-7,Laporte3,8,15,10,0.4667,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,19.0,19,3600.057,14.619883040935658,26987,453402,2099,640,1782,0,112030,15.0,16.222222222222225,
L4-9,Laporte3,8,15,10,0.5333,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,19.999999999999993,20,539.861,0.0,19678,130246,3825,533,3559,0,34411,16.0,19.999999999999993,
L32-4,Laporte3,8,20,5,0.1875,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,19.141,0.0,4769,15656,2085,530,1818,0,3497,20.0,20.0,
L33-9,Laporte3,8,20,10,0.2062,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.013,0.0,0,1,1,0,0,0,0,,20.0,
L33-7,Laporte3,8,20,10,0.2188,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.036,0.0,4,49,11,12,5,0,1,20.0,20.0,
L7-1,Laporte3,8,20,15,0.3063,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.024,0.0,0,40,7,10,3,0,0,20.0,20.0,
L6-2,Laporte3,8,20,10,0.35,BBC,BBC-LP+F+C,False,True,False,MIP_time_limit_feasible,24.0,24,3600.034,16.666666666666664,36203,371498,5898,729,5536,0,105064,20.0,20.0,
L7-4,Laporte3,8,20,15,0.3875,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,20.0,20,0.133,0.0,32,102,23,26,10,0,12,20.0,20.0,
L8-10,Laporte3,8,20,15,0.4125,BBC,BBC-LP+F+C,False,True,False,MIP_optimal,21.0,21,1879.187,0.0,73024,186165,32076,697,31728,0,28359,20.0,21.0,
