instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-5,Laporte3,8,15,10,0.2333,BBC,BBC-K,True,False,False,MIP_optimal,15.0,15,0.002,0.0,0,0,1,0,0,0,0,,15.0,
L1-6,Laporte3,8,15,5,0.2667,BBC,BBC-K,True,False,False,MIP_optimal,19.0,19,81.084,0.0,32957,66929,12856,733,0,12489,0,15.0,19.0,
L4-1,Laporte3,8,15,10,0.45,BBC,BBC-K,True,False,False,MIP_optimal,17.0,17,729.487,0.0,77014,154247,39343,860,0,38913,0,15.0,17.0,
L4-4,Laporte3,8,15,10,0.5333,BBC,BBC-K,True,False,False,MIP_optimal,19.0,19,102.406,0.0,39630,85819,15340,724,0,14975,0,15.0,19.0,
L33-4,Laporte3,8,20,10,0.1875,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.005,0.0,0,40,7,10,0,3,0,20.0,20.0,
L33-8,Laporte3,8,20,10,0.2062,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L34-7,Laporte3,8,20,15,0.2188,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L7-9,Laporte3,8,20,15,0.3,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.005,0.0,0,39,7,16,0,0,0,20.0,20.0,
L6-10,Laporte3,8,20,10,0.35,BBC,BBC-K,True,False,False,MIP_optimal,23.0,23,674.829,0.0,76621,160028,38426,727,0,38062,0,20.0,23.0,
L6-6,Laporte3,8,20,10,0.375,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,210.301,0.0,48228,103652,20949,745,0,20575,0,20.0,25.0,
L9-5,Laporte3,8,20,15,0.4062,BBC,BBC-K,True,False,False,MIP_optimal,20.0,20,0.002,0.0,0,0,1,0,0,0,0,,20.0,
L8-6,Laporte3,8,20,15,0.4625,BBC,BBC-K,True,False,False,MIP_optimal,21.0,21,786.386,0.0,79186,154941,41314,837,0,40893,0,20.0,21.0,
L10-10,Laporte3,8,20,15,0.55,BBC,BBC-K,True,False,False,MIP_optimal,24.0,24,355.644,0.0,61376,138673,28361,731,0,27996,0,20.0,24.0,
L11-9,Laporte3,8,20,15,0.6562,BBC,BBC-K,True,False,False,MIP_optimal,28.0,28,3.622,0.0,8127,16924,2352,484,0,2109,0,22.0,28.0,
L28-3,Laporte3,8,25,5,0.13,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.002,0.0,0,0,1,0,0,0,0,,25.0,
L28-5,Laporte3,8,25,5,0.155,BBC,BBC-K,True,False,False,MIP_optimal,25.0,25,0.034,0.0,91,178,75,59,0,43,0,25.0,25.0,
L28-7,Laporte3,8,25,5,0.16,BBC,BBC-K,True,False,False,MIP_optimal,24.0,24,4.648,0.0,7193,14507,3574,562,0,3292,0,24.0,24.0,
