instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.023,0.0,0,1,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-K+F,True,True,False,MIP_optimal,17.0,17,987.461,0.0,39547,194237,9514,743,0,9141,45656,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-K+F,True,True,False,MIP_optimal,16.0,16,1476.896,0.0,62507,207058,21792,827,0,21377,38577,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-K+F,True,True,False,MIP_optimal,18.0,18,2498.104,0.0,33818,373493,3399,658,0,3073,92669,15.0,18.0,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-K+F,True,True,False,MIP_optimal,21.0,21,1743.469,0.0,72344,196565,32802,811,0,32395,33691,20.0,21.0,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.002,0.0,0,1,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.777,0.0,311,770,180,132,0,112,143,20.0,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.017,0.0,0,40,7,16,0,0,0,20.0,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-K+F,True,True,False,MIP_optimal,30.0,30,54.853,0.0,6507,39692,1564,432,0,1348,10214,26.0,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-K+F,True,True,False,MIP_optimal,21.999999999999996,22,2324.046,0.0,44452,337477,8290,757,0,7913,82189,20.0,21.999999999999996,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,627.11,0.0,16424,153207,2211,489,0,1970,41006,20.0,25.0,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,1644.978,0.0,77641,170660,40857,807,0,40454,19356,25.0,26.0,
L12-6,Laporte3,8,25,10,0.27,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,2205.502,0.0,68993,206113,30722,830,0,30305,41580,25.0,26.0,
L19-4,Laporte3,8,25,20,0.28,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L16-4,Laporte3,8,25,15,0.29,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.028,0.0,3,52,9,10,0,4,1,25.0,25.0,
L16-7,Laporte3,8,25,15,0.305,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.13,0.0,36,136,30,30,0,15,15,25.0,25.0,
L22-8,Laporte3,8,25,20,0.32,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L20-5,Laporte3,8,25,20,0.33,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L23-2,Laporte3,8,25,20,0.36,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L20-6,Laporte3,8,25,20,0.385,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.002,0.0,0,1,1,0,0,0,0,,25.0,
L21-9,Laporte3,8,25,20,0.415,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.267,0.0,70,200,44,47,0,20,37,25.0,25.0,
L25-5,Laporte3,8,25,20,0.46,BBC,BBC-K+F,True,True,False,MIP_optimal,25.0,25,0.529,0.0,167,444,106,78,0,65,87,25.0,25.0,
L18-5,Laporte3,8,25,15,0.49,BBC,BBC-K+F,True,True,False,MIP_optimal,35.0,35,813.988,0.0,22093,156757,5438,780,0,5050,45404,26.0,35.0,
L25-2,Laporte3,8,25,20,0.505,BBC,BBC-K+F,True,True,False,MIP_optimal,26.0,26,1882.132,0.0,75538,176770,37385,761,0,37005,24221,25.0,26.0,
L21-4,Laporte3,8,25,20,0.525,BBC,BBC-K+F,True,True,False,MIP_optimal,29.000000000000004,29,3315.085,0.0,50536,364287,9773,782,0,9385,91275,25.0,29.000000000000004,
L26-8,Laporte3,8,25,20,0.575,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,29.0,29,3600.038,10.344827586206982,46414,414436,8142,811,0,7737,102462,25.0,25.999999999999975,
L27-3,Laporte3,8,25,20,0.695,BBC,BBC-K+F,True,True,False,MIP_optimal,32.0,32,171.936,0.0,7489,82073,1034,327,0,872,22953,26.0752688172043,32.0,
L2-8,Laporte4,9,15,10,0.2148,BBC,BBC-K+F,True,True,False,MIP_optimal,15.0,15,0.017,0.0,0,50,8,26,0,0,0,15.0,15.0,
L1-4,Laporte4,9,15,5,0.2519,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,18.0,18,3600.036,16.666666666666664,41186,398914,7241,1080,0,6707,113094,15.0,15.0,
L3-10,Laporte4,9,15,10,0.3556,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,16.99999999999999,17,3600.037,11.764705882352885,80766,321316,28704,1370,0,28023,72296,15.0,15.0,
L4-5,Laporte4,9,15,10,0.5259,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.067,23.809523809525274,18374,445022,1324,640,0,1012,108078,15.0,15.999999999999693,
L27-1,Laporte4,9,20,5,0.1722,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,21.0,21,3600.038,4.761904761904762,102039,263286,50373,1261,0,49743,44596,20.0,20.0,
L27-7,Laporte4,9,20,5,0.1889,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,23.000000000000004,23,3600.032,13.043478260869579,77539,343675,24213,1026,0,23702,79894,20.0,20.0,
L27-9,Laporte4,9,20,5,0.2,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,22.0,22,3600.031,9.090909090909092,76110,352370,22270,965,0,21786,77379,20.0,20.0,
L7-4,Laporte4,9,20,15,0.2778,BBC,BBC-K+F,True,True,False,MIP_optimal,20.0,20,0.02,0.0,0,50,8,26,0,0,0,20.0,20.0,
L5-4,Laporte4,9,20,10,0.3389,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,26.999999999999993,27,3600.022,25.92592592592591,20530,404181,2066,820,0,1663,111314,20.0,20.0,
L5-1,Laporte4,9,20,10,0.3722,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,28.0,28,3600.044,28.57142857142857,19906,380938,1735,758,0,1366,111453,20.0,20.0,
L6-4,Laporte4,9,20,10,0.3889,BBC,BBC-K+F,True,True,False,MIP_time_limit_feasible,29.0,29,3600.075,16.347381864623255,23565,333645,2862,801,0,2465,106030,21.0,24.259259259259256,
L6-10,Laporte4,9,20,10,0.4389,BBC,BBC-K+F,True,True,False,MIP_optimal,34.0,34,184.521,0.0,16105,71074,3987,630,0,3674,14940,30.0,34.0,
