instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-10,Laporte3,8,15,5,0.2167,SSPMF,SSPMF,,,,MIP_optimal,10.0,15,0.2769,,,,,,,,,,,
L1-9,Laporte3,8,15,5,0.2583,SSPMF,SSPMF,,,,MIP_optimal,12.0,17,2.3092,,,,,,,,,,,
L3-8,Laporte3,8,15,10,0.4083,SSPMF,SSPMF,,,,MIP_optimal,6.0,16,0.8267,,,,,,,,,,,
L4-7,Laporte3,8,15,10,0.5167,SSPMF,SSPMF,,,,MIP_optimal,8.0,18,5.0649,,,,,,,,,,,
L33-10,Laporte3,8,20,10,0.1812,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.0614,,,,,,,,,,,
L32-2,Laporte3,8,20,5,0.2,SSPMF,SSPMF,,,,MIP_optimal,17.0,22,4.1727,,,,,,,,,,,
L33-6,Laporte3,8,20,10,0.2125,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.1081,,,,,,,,,,,
L8-1,Laporte3,8,20,15,0.2938,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0644,,,,,,,,,,,
L5-3,Laporte3,8,20,10,0.3438,SSPMF,SSPMF,,,,MIP_optimal,13.0,23,6.2589,,,,,,,,,,,
L5-10,Laporte3,8,20,10,0.3688,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,9.3334,,,,,,,,,,,
L9-6,Laporte3,8,20,15,0.3937,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0926,,,,,,,,,,,
L8-7,Laporte3,8,20,15,0.45,SSPMF,SSPMF,,,,MIP_optimal,7.0,22,6.5243,,,,,,,,,,,
L10-3,Laporte3,8,20,15,0.5312,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,9.0322,,,,,,,,,,,
L11-6,Laporte3,8,20,15,0.6188,SSPMF,SSPMF,,,,MIP_optimal,12.0,27,7.2128,,,,,,,,,,,
L31-3,Laporte3,8,25,20,0.13,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0464,,,,,,,,,,,
L29-1,Laporte3,8,25,10,0.155,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.0864,,,,,,,,,,,
L29-7,Laporte3,8,25,10,0.16,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.086,,,,,,,,,,,
L28-8,Laporte3,8,25,5,0.165,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,1.0941,,,,,,,,,,,
L19-9,Laporte3,8,25,20,0.24,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0656,,,,,,,,,,,
L19-1,Laporte3,8,25,20,0.275,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0699,,,,,,,,,,,
L14-3,Laporte3,8,25,15,0.28,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.0941,,,,,,,,,,,
L12-7,Laporte3,8,25,10,0.29,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,11.7944,,,,,,,,,,,
L13-8,Laporte3,8,25,10,0.305,SSPMF,SSPMF,,,,MIP_optimal,22.0,32,15.2177,,,,,,,,,,,
L14-7,Laporte3,8,25,15,0.32,SSPMF,SSPMF,,,,MIP_optimal,10.0,25,0.2296,,,,,,,,,,,
L15-10,Laporte3,8,25,15,0.33,SSPMF,SSPMF,,,,MIP_optimal,12.0,27,8.0693,,,,,,,,,,,
L23-3,Laporte3,8,25,20,0.36,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0763,,,,,,,,,,,
L20-3,Laporte3,8,25,20,0.39,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1708,,,,,,,,,,,
L23-9,Laporte3,8,25,20,0.415,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0958,,,,,,,,,,,
L17-9,Laporte3,8,25,15,0.46,SSPMF,SSPMF,,,,MIP_optimal,19.0,34,19.815,,,,,,,,,,,
L18-8,Laporte3,8,25,15,0.49,SSPMF,SSPMF,,,,MIP_optimal,20.0,35,15.4993,,,,,,,,,,,
L18-3,Laporte3,8,25,15,0.505,SSPMF,SSPMF,,,,MIP_optimal,20.0,35,21.8511,,,,,,,,,,,
L24-10,Laporte3,8,25,20,0.525,SSPMF,SSPMF,,,,MIP_optimal,8.0,28,12.3529,,,,,,,,,,,
L26-3,Laporte3,8,25,20,0.585,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,4.0031,,,,,,,,,,,
L27-7,Laporte3,8,25,20,0.695,SSPMF,SSPMF,,,,MIP_optimal,12.0,32,11.9069,,,,,,,,,,,
L1-1,Laporte4,9,15,5,0.2148,SSPMF,SSPMF,,,,MIP_optimal,12.0,17,5.6645,,,,,,,,,,,
L3-3,Laporte4,9,15,10,0.2593,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.1217,,,,,,,,,,,
L3-4,Laporte4,9,15,10,0.3852,SSPMF,SSPMF,,,,MIP_optimal,6.0,16,0.8309,,,,,,,,,,,
L4-10,Laporte4,9,15,10,0.5333,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,8.5509,,,,,,,,,,,
L29-2,Laporte4,9,20,15,0.1778,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0578,,,,,,,,,,,
L29-1,Laporte4,9,20,15,0.1944,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0477,,,,,,,,,,,
L28-1,Laporte4,9,20,10,0.2056,SSPMF,SSPMF,,,,MIP_optimal,10.0,20,0.1444,,,,,,,,,,,
L5-3,Laporte4,9,20,10,0.2778,SSPMF,SSPMF,,,,MIP_optimal,11.0,21,4.6188,,,,,,,,,,,
L10-10,Laporte4,9,20,15,0.3444,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.0897,,,,,,,,,,,
L5-5,Laporte4,9,20,10,0.3722,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,32.8671,,,,,,,,,,,
L6-6,Laporte4,9,20,10,0.3889,SSPMF,SSPMF,,,,MIP_optimal,18.0,28,13.8028,,,,,,,,,,,
L8-1,Laporte4,9,20,15,0.45,SSPMF,SSPMF,,,,MIP_optimal,8.0,23,12.1562,,,,,,,,,,,
L8-10,Laporte4,9,20,15,0.5278,SSPMF,SSPMF,,,,MIP_optimal,9.0,24,16.8785,,,,,,,,,,,
L11-10,Laporte4,9,20,15,0.6333,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,26.7781,,,,,,,,,,,
L33-8,Laporte4,9,25,20,0.1422,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0632,,,,,,,,,,,
L33-1,Laporte4,9,25,20,0.1511,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0429,,,,,,,,,,,
L31-8,Laporte4,9,25,10,0.1556,SSPMF,SSPMF,,,,MIP_optimal,15.0,25,0.0981,,,,,,,,,,,
L30-8,Laporte4,9,25,5,0.16,SSPMF,SSPMF,,,,MIP_optimal,20.0,25,0.4475,,,,,,,,,,,
L18-4,Laporte4,9,25,20,0.24,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0888,,,,,,,,,,,
L18-5,Laporte4,9,25,20,0.2711,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0698,,,,,,,,,,,
L12-3,Laporte4,9,25,10,0.28,SSPMF,SSPMF,,,,MIP_optimal,20.0,30,16.1556,,,,,,,,,,,
L13-8,Laporte4,9,25,10,0.2978,SSPMF,SSPMF,,,,MIP_optimal,21.0,31,30.6034,,,,,,,,,,,
L21-1,Laporte4,9,25,20,0.3156,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.0923,,,,,,,,,,,
L22-3,Laporte4,9,25,20,0.3244,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.7755,,,,,,,,,,,
L22-9,Laporte4,9,25,20,0.36,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.1319,,,,,,,,,,,
L15-10,Laporte4,9,25,15,0.3778,SSPMF,SSPMF,,,,MIP_optimal,13.0,28,16.2877,,,,,,,,,,,
L16-1,Laporte4,9,25,15,0.4,SSPMF,SSPMF,,,,MIP_optimal,15.0,30,18.1502,,,,,,,,,,,
L16-3,Laporte4,9,25,15,0.44,SSPMF,SSPMF,,,,MIP_optimal,16.0,31,15.3145,,,,,,,,,,,
L24-9,Laporte4,9,25,20,0.48,SSPMF,SSPMF,,,,MIP_optimal,7.0,27,58.1067,,,,,,,,,,,
L24-4,Laporte4,9,25,20,0.5022,SSPMF,SSPMF,,,,MIP_optimal,5.0,25,0.7461,,,,,,,,,,,
L17-9,Laporte4,9,25,15,0.5156,SSPMF,SSPMF,,,,MIP_optimal,23.0,38,22.9505,,,,,,,,,,,
L25-2,Laporte4,9,25,20,0.6178,SSPMF,SSPMF,,,,MIP_optimal,12.0,32,29.9563,,,,,,,,,,,
L26-6,Laporte4,9,25,20,0.6933,SSPMF,SSPMF,,,,MIP_optimal,13.0,33,22.5799,,,,,,,,,,,
L4-8,Laporte7,10,10,7,0.26,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.0157,,,,,,,,,,,
A3-8,Catanzaro,10,10,6,0.27,SSPMF,SSPMF,,,,MIP_optimal,4.0,10,0.0726,,,,,,,,,,,
A3-3,Catanzaro,10,10,6,0.28,SSPMF,SSPMF,,,,MIP_optimal,4.0,10,0.0579,,,,,,,,,,,
A1-4C,Catanzaro,10,10,5,0.29,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,0.5252,,,,,,,,,,,
A1-10C,Catanzaro,10,10,5,0.3,SSPMF,SSPMF,,,,MIP_optimal,6.0,11,2.9129,,,,,,,,,,,
A2-6,Catanzaro,10,10,5,0.31,SSPMF,SSPMF,,,,MIP_optimal,7.0,12,10.8964,,,,,,,,,,,
L3-10,Laporte7,10,10,6,0.32,SSPMF,SSPMF,,,,MIP_optimal,5.0,11,0.5459,,,,,,,,,,,
A4-9,Catanzaro,10,10,7,0.33,SSPMF,SSPMF,,,,MIP_optimal,3.0,10,0.1726,,,,,,,,,,,
L1-6,Laporte7,10,10,4,0.33,SSPMF,SSPMF,,,,MIP_optimal,10.0,14,11.0751,,,,,,,,,,,
L2-10,Laporte5,15,15,10,0.2222,SSPMF,SSPMF,,,,MIP_optimal,5.0,15,0.4339,,,,,,,,,,,
L1-8,Laporte5,15,15,5,0.2533,SSPMF,SSPMF,,,,MIP_time_limit_feasible,18.0,23,3600.0124,,,,,,,,,,,
L3-4,Laporte5,15,15,10,0.3644,SSPMF,SSPMF,,,,MIP_time_limit_feasible,8.0,18,3600.0147,,,,,,,,,,,
L4-5,Laporte5,15,15,10,0.5156,SSPMF,SSPMF,,,,MIP_time_limit_feasible,15.0,25,3602.3318,,,,,,,,,,,
B4-4,Catanzaro,15,18,12,0.2111,SSPMF,SSPMF,,,,MIP_optimal,6.0,18,1.2689,,,,,,,,,,,
B2-8,Catanzaro,15,19,8,0.2316,SSPMF,SSPMF,,,,MIP_time_limit_feasible,13.0,21,3600.0101,,,,,,,,,,,
L5-6,Laporte5,15,20,5,0.1567,SSPMF,SSPMF,,,,MIP_optimal,19.0,24,2706.2126,,,,,,,,,,,
L9-6,Laporte5,15,20,15,0.1733,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1385,,,,,,,,,,,
L6-7,Laporte7,15,20,8,0.1767,SSPMF,SSPMF,,,,MIP_optimal,12.0,20,20.6271,,,,,,,,,,,
L5-2,Laporte7,15,20,6,0.1833,SSPMF,SSPMF,,,,MIP_optimal,17.0,23,1107.7031,,,,,,,,,,,
L8-7,Laporte7,15,20,12,0.19,SSPMF,SSPMF,,,,MIP_optimal,8.0,20,0.4081,,,,,,,,,,,
L9-5,Laporte5,15,20,15,0.1967,SSPMF,SSPMF,,,,MIP_optimal,5.0,20,0.1751,,,,,,,,,,,
L6-8,Laporte7,15,20,8,0.2067,SSPMF,SSPMF,,,,MIP_time_limit_feasible,16.0,24,3602.9051,,,,,,,,,,,
L8-3,Laporte7,15,20,12,0.22,SSPMF,SSPMF,,,,MIP_optimal,8.0,20,0.4291,,,,,,,,,,,
B4-2,Catanzaro,15,20,12,0.24,SSPMF,SSPMF,,,,MIP_optimal,8.0,20,27.4968,,,,,,,,,,,
