instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L2-9,Laporte3,8,15,10,0.2167,BBC,BBC-LP,False,False,False,MIP_optimal,15.0,15,0.01,0.0,0,0,1,0,0,0,0,,15.0,
L1-2,Laporte3,8,15,5,0.2583,BBC,BBC-LP,False,False,False,MIP_optimal,17.0,17,190.311,0.0,43152,94052,17808,734,17440,0,0,15.0,17.0,
L3-3,Laporte3,8,15,10,0.4,BBC,BBC-LP,False,False,False,MIP_optimal,16.0,16,578.847,0.0,76031,157245,28507,869,28073,0,0,15.0,16.0,
L4-2,Laporte3,8,15,10,0.5083,BBC,BBC-LP,False,False,False,MIP_optimal,18.0,18,271.514,0.0,56398,151553,19389,815,18983,0,0,15.0,18.0,
L34-10,Laporte3,8,20,15,0.1812,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L33-2,Laporte3,8,20,10,0.2,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L33-3,Laporte3,8,20,10,0.2125,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.014,0.0,0,0,1,0,0,0,0,,20.0,
L5-5,Laporte3,8,20,10,0.2812,BBC,BBC-LP,False,False,False,MIP_optimal,20.999999999999993,21,843.306,0.0,78641,152849,36410,806,36004,0,0,20.0,20.999999999999993,
L7-7,Laporte3,8,20,15,0.3375,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L9-9,Laporte3,8,20,15,0.3625,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.037,0.0,14,62,18,20,7,0,0,20.0,20.0,
L9-3,Laporte3,8,20,15,0.3937,BBC,BBC-LP,False,False,False,MIP_optimal,20.0,20,0.017,0.0,0,40,7,16,0,0,0,20.0,20.0,
L5-1,Laporte3,8,20,10,0.4375,BBC,BBC-LP,False,False,False,MIP_optimal,30.0,30,7.985,0.0,8438,17371,2806,711,2450,0,0,26.000000000000007,30.0,
L8-5,Laporte3,8,20,15,0.525,BBC,BBC-LP,False,False,False,MIP_optimal,21.999999999999993,22,446.099,0.0,67428,159202,24120,795,23722,0,0,20.0,21.999999999999993,
L11-4,Laporte3,8,20,15,0.6188,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,52.76,0.0,20172,46021,7697,632,7381,0,0,20.0,25.0,
L28-2,Laporte3,8,25,5,0.125,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L30-7,Laporte3,8,25,15,0.155,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L29-6,Laporte3,8,25,10,0.16,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L29-9,Laporte3,8,25,10,0.165,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.017,0.0,0,0,1,0,0,0,0,,25.0,
L12-4,Laporte3,8,25,10,0.225,BBC,BBC-LP,False,False,False,MIP_optimal,26.0,26,1079.874,0.0,79642,144764,41592,882,41150,0,0,25.0,26.0,
L12-6,Laporte3,8,25,10,0.27,BBC,BBC-LP,False,False,False,MIP_optimal,26.000000000000004,26,958.87,0.0,78296,147299,37844,811,37435,0,0,25.0,26.000000000000004,
L19-4,Laporte3,8,25,20,0.28,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L16-4,Laporte3,8,25,15,0.29,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.069,0.0,28,95,31,34,12,0,0,25.0,25.0,
L16-7,Laporte3,8,25,15,0.305,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.067,0.0,51,139,27,28,13,0,0,25.0,25.0,
L22-8,Laporte3,8,25,20,0.32,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L20-5,Laporte3,8,25,20,0.33,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L23-2,Laporte3,8,25,20,0.36,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L20-6,Laporte3,8,25,20,0.385,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L21-9,Laporte3,8,25,20,0.415,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L25-5,Laporte3,8,25,20,0.46,BBC,BBC-LP,False,False,False,MIP_optimal,25.0,25,0.027,0.0,0,37,7,8,3,0,0,25.0,25.0,
L18-5,Laporte3,8,25,15,0.49,BBC,BBC-LP,False,False,False,MIP_optimal,35.0,35,79.472,0.0,23244,48423,8887,649,8563,0,0,26.25,35.0,
L25-2,Laporte3,8,25,20,0.505,BBC,BBC-LP,False,False,False,MIP_optimal,25.999999999999996,26,1128.366,0.0,78315,139749,38766,839,38346,0,0,25.0,25.999999999999996,
L21-4,Laporte3,8,25,20,0.525,BBC,BBC-LP,False,False,False,MIP_optimal,28.999999999999993,29,858.833,0.0,78067,185127,34649,694,34299,0,0,25.0,28.999999999999993,
L26-8,Laporte3,8,25,20,0.575,BBC,BBC-LP,False,False,False,MIP_optimal,29.0,29,929.685,0.0,80392,190027,36015,868,35581,0,0,25.0,29.0,
L27-3,Laporte3,8,25,20,0.695,BBC,BBC-LP,False,False,False,MIP_optimal,32.0,32,11.164,0.0,8378,17773,2730,478,2494,0,0,26.044444444444437,32.0,
L2-8,Laporte4,9,15,10,0.2148,BBC,BBC-LP,False,False,False,MIP_optimal,15.0,15,0.013,0.0,0,0,2,5,0,0,0,,15.0,
L1-4,Laporte4,9,15,5,0.2519,BBC,BBC-LP,False,False,False,MIP_time_limit_feasible,18.0,18,3600.058,16.666666666666664,179260,455855,73770,1283,73130,0,0,15.0,15.0,
L3-10,Laporte4,9,15,10,0.3556,BBC,BBC-LP,False,False,False,MIP_time_limit_feasible,16.999999999999996,17,3600.015,11.764705882352922,166852,354605,73050,1452,72329,0,0,15.0,15.0,
L4-5,Laporte4,9,15,10,0.5259,BBC,BBC-LP,False,False,False,MIP_time_limit_feasible,21.000000000000007,21,3600.046,9.523809523811043,212230,594522,61002,1386,60312,0,0,15.0,18.999999999999687,
L27-1,Laporte4,9,20,5,0.1722,BBC,BBC-LP,False,False,False,MIP_time_limit_feasible,21.0,21,3600.052,4.761904761904762,155224,289540,79781,1393,79086,0,0,20.0,20.0,
L27-7,Laporte4,9,20,5,0.1889,BBC,BBC-LP,False,False,False,MIP_time_limit_feasible,22.999999999999996,23,3600.03,13.04347826086955,152314,331746,75841,1367,75157,0,0,20.0,20.0,
