instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp,time_limit,77.0,68,1800.25,,149,2036,15.000000000000004,
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp+HP,time_limit,122.0,75,1800.25,,97,2102,15.000000000000016,
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp+MC,time_limit,77.0,68,1800.53,,148,2036,15.000000000000004,
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp+WS,time_limit,68.0,68,1812.09,,181,1476,15.0,
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp+STAB,time_limit,77.0,68,1800.2,,161,1464,15.000000000000004,
s3n003,Crama,30,40,25,0.2333,PCFp,PCFp+ACC,time_limit,68.0,68,1824.84,,71,1513,15.0,
s3n003,Crama,30,40,25,0.2333,PTF,PTF,time_limit,49.0,72,1843.1,,1,2107,,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp,time_limit,133.0,94,1804.52,,118,1533,20.000000000000004,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp+HP,time_limit,164.0,94,1800.25,,13,4906,19.999999999999982,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp+MC,time_limit,133.0,94,1802.6,,118,1533,20.000000000000004,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp+WS,time_limit,150.0,95,1800.2,,161,1173,19.999999999999993,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp+STAB,time_limit,111.0,84,1801.2,,73,1420,19.999999999999996,
C3-5,Catanzaro,30,40,20,0.24,PCFp,PCFp+ACC,time_limit,142.0,96,1803.4,,107,1142,19.999999999999993,
C3-5,Catanzaro,,,,,PTF,PTF,time_limit,,,1860.1,,,,,OS timeout
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp,time_limit,117.0,88,1800.21,,11,1709,19.999999999999996,
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp+HP,time_limit,177.0,99,1800.33,,3,12220,20.000000000000007,
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp+MC,time_limit,117.0,88,1803.34,,11,1739,19.999999999999996,
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp+WS,time_limit,222.0,104,1800.19,,117,1346,20.000000000000014,
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp+STAB,time_limit,111.0,92,1808.98,,28,1048,19.999999999999996,
s3n009,Crama,30,40,20,0.2442,PCFp,PCFp+ACC,time_limit,168.0,91,1809.25,,87,1082,20.000000000000014,
s3n009,Crama,30,40,20,0.2442,PTF,PTF,time_limit,82.0,100,1838.71,,1,1881,,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp,time_limit,113.0,67,1821.27,,62,1872,15.000000000000007,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp+HP,time_limit,139.0,78,1800.24,,38,3871,14.999999999999998,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp+MC,time_limit,113.0,67,1823.64,,62,1872,15.000000000000007,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp+WS,time_limit,94.0,71,1829.47,,93,1380,14.999999999999995,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp+STAB,time_limit,113.0,67,1800.38,,93,1307,15.000000000000007,
s3n007,Crama,30,40,25,0.2567,PCFp,PCFp+ACC,time_limit,,,1810.61,,96,1310,14.999999999999995,
s3n007,Crama,30,40,25,0.2567,PTF,PTF,time_limit,53.0,74,1857.19,,1,1964,,
s3n005,Crama,30,40,20,0.2617,PCFp,PCFp,time_limit,127.0,104,1800.19,,121,1173,19.999999999999993,
s3n005,Crama,30,40,20,0.2617,PCFp,PCFp+HP,time_limit,181.0,116,1800.61,,3,8832,19.999999999999982,
s3n005,Crama,30,40,20,0.2617,PCFp,PCFp+MC,time_limit,127.0,104,1800.18,,121,1173,19.999999999999993,
s3n005,Crama,30,40,20,0.2617,PCFp,PCFp+WS,time_limit,154.0,102,1801.87,,118,1139,20.000000000000014,
s3n005,Crama,,,,,PCFp,PCFp+STAB,time_limit,,,1860.1,,,,,OS timeout
s3n005,Crama,30,40,20,0.2617,PCFp,PCFp+ACC,time_limit,134.0,104,1808.42,,79,1140,20.000000000000014,
s3n005,Crama,30,40,20,0.2617,PTF,PTF,time_limit,97.0,113,1849.01,,1,1912,,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp,time_limit,345.0,213,1822.38,,8,600,34.99999999999998,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp+HP,time_limit,345.0,213,1800.46,,1,22687,,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp+MC,time_limit,345.0,213,1818.61,,8,600,34.99999999999998,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp+WS,time_limit,261.0,195,1812.0,,26,920,35.00000000000002,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp+STAB,time_limit,345.0,213,1850.99,,8,600,34.99999999999998,
s4n010,Crama,40,60,25,0.2092,PCFp,PCFp+ACC,time_limit,261.0,195,1800.34,,19,762,35.00000000000002,
s4n010,Crama,,,,,PTF,PTF,time_limit,,,1860.1,,,,,OS timeout
