instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L32-6,Laporte3,8,20,5,0.2125,PTF,PTF,time_limit,19.0,24,600.56,,14,1657,14.999999999999998,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp,time_limit,6.0,20,600.31,,323,4779,5.0,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp+HP,optimal,5.000000000000002,20,105.9,0.0,83,2302,5.000000000000002,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp+MC,time_limit,6.0,20,600.72,,692,6940,5.0,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp+WS,time_limit,7.0,20,600.74,,385,4166,5.0,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp+STAB,time_limit,10.0,20,603.57,,60,1350,5.000000000000001,
L9-8,Laporte3,8,20,15,0.3312,PCFp,PCFp+ACC,time_limit,8.0,20,601.87,,97,1815,5.000000000000001,
L9-8,Laporte3,8,20,15,0.3312,PTF,PTF,optimal,5.0,20,2.94,0.0,1,145,5.0,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp,time_limit,7.0,21,600.2,,382,4255,5.0,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+HP,time_limit,7.999999999999997,21,600.55,,755,6398,5.000000000000001,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+MC,time_limit,7.0,20,600.64,,862,6914,5.0,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+WS,time_limit,9.0,21,600.65,,342,4786,5.0,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+STAB,time_limit,13.0,21,602.34,,49,1518,5.0,
L7-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+ACC,time_limit,12.0,23,604.62,,78,3416,5.0,
L7-4,Laporte3,8,20,15,0.3875,PTF,PTF,time_limit,7.0,22,601.85,,39,1602,5.000000000000013,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp,time_limit,9.0,22,600.63,,323,4576,5.0,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp+HP,time_limit,10.0,23,600.65,,552,7427,5.0,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp+MC,time_limit,9.0,23,600.51,,566,10702,5.000000000000001,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp+WS,time_limit,9.0,23,600.58,,383,4054,5.0,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp+STAB,time_limit,11.0,23,600.72,,50,1446,5.0,
L8-7,Laporte3,8,20,15,0.45,PCFp,PCFp+ACC,time_limit,,,602.06,,86,2912,5.0,
L8-7,Laporte3,8,20,15,0.45,PTF,PTF,time_limit,10.0,25,609.09,,21,1214,4.999999999999999,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp,time_limit,13.0,26,600.63,,414,4087,5.0,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp+HP,time_limit,14.0,26,600.22,,789,7495,4.999999999999998,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp+MC,time_limit,13.0,27,600.63,,659,8422,4.9999999999999964,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp+WS,time_limit,13.999999999999998,27,600.43,,328,4758,5.000000000000001,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp+STAB,time_limit,16.0,28,605.72,,62,1445,5.000000000000002,
L11-1,Laporte3,8,20,15,0.6062,PCFp,PCFp+ACC,time_limit,19.0,26,605.39,,66,3012,5.0,
L11-1,Laporte3,8,20,15,0.6062,PTF,PTF,time_limit,19.0,34,601.55,,8,603,5.000000000000003,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp,optimal,15.0,25,0.27,0.0,1,24,15.0,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp+HP,optimal,15.0,25,25.62,0.0,167,2991,15.0,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp+MC,optimal,15.0,25,0.27,0.0,1,24,15.0,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp+WS,optimal,15.0,25,62.35,0.0,288,2598,15.0,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp+STAB,optimal,15.0,25,0.72,0.0,1,24,15.0,
L29-3,Laporte3,8,25,10,0.13,PCFp,PCFp+ACC,optimal,14.999999999999998,25,48.8,0.0,84,365,15.0,
L29-3,Laporte3,8,25,10,0.13,PTF,PTF,optimal,15.0,25,1.98,0.0,1,158,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp,time_limit,16.0,25,601.04,,443,7457,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp+HP,time_limit,16.0,25,600.25,,917,10985,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp+MC,time_limit,16.0,25,600.41,,443,7460,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp+WS,time_limit,17.0,25,600.3,,322,6750,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp+STAB,optimal,15.0,25,117.57,0.0,61,1878,15.0,
L29-10,Laporte3,8,25,10,0.16,PCFp,PCFp+ACC,time_limit,20.0,25,601.28,,143,3507,15.0,
L29-10,Laporte3,8,25,10,0.16,PTF,PTF,optimal,15.0,25,2.72,0.0,1,186,15.0,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp,time_limit,17.0,25,600.77,,430,5159,15.0,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp+HP,time_limit,17.0,25,600.56,,571,9191,15.000000000000002,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp+MC,time_limit,17.0,25,600.72,,430,5159,15.0,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp+WS,time_limit,17.0,25,600.65,,465,5390,15.0,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp+STAB,time_limit,17.0,25,600.82,,455,4170,15.0,
L29-4,Laporte3,8,25,10,0.17,PCFp,PCFp+ACC,time_limit,16.0,25,600.72,,271,4213,15.0,
L29-4,Laporte3,8,25,10,0.17,PTF,PTF,optimal,15.0,25,2.25,0.0,1,170,15.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp,optimal,5.0,25,2.58,0.0,12,164,5.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp+HP,optimal,5.0,25,213.67,0.0,215,6119,5.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp+MC,optimal,5.0,25,2.87,0.0,12,164,5.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp+WS,optimal,4.999999999999989,25,14.88,0.0,32,607,5.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp+STAB,optimal,5.0,25,72.67,0.0,63,1170,5.0,
L19-1,Laporte3,8,25,20,0.275,PCFp,PCFp+ACC,optimal,5.0,25,288.67,0.0,107,2924,5.0,
L19-1,Laporte3,8,25,20,0.275,PTF,PTF,optimal,5.0,25,2.88,0.0,1,191,5.0,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp,time_limit,13.0,25,600.91,,137,2308,10.0,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp+HP,time_limit,18.0,26,601.76,,110,3854,10.0,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp+MC,time_limit,13.0,25,600.72,,137,2312,10.0,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp+WS,time_limit,12.0,25,600.8,,90,1967,10.000000000000002,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp+STAB,time_limit,13.0,25,600.44,,185,2396,10.0,
L14-2,Laporte3,8,25,15,0.29,PCFp,PCFp+ACC,time_limit,20.0,27,629.99,,85,1766,10.000000000000002,
L14-2,Laporte3,8,25,15,0.29,PTF,PTF,time_limit,15.0,28,600.9,,42,2460,10.000000000000002,
L16-5,Laporte3,8,25,15,0.31,PCFp,PCFp,time_limit,13.0,26,600.47,,95,1329,10.0,
L16-5,Laporte3,8,25,15,0.31,PCFp,PCFp+HP,time_limit,19.0,25,603.06,,145,4422,10.0,
L16-5,Laporte3,8,25,15,0.31,PCFp,PCFp+MC,time_limit,13.0,26,601.39,,95,1329,10.0,
L16-5,Laporte3,8,25,15,0.31,PCFp,PCFp+WS,time_limit,21.0,28,601.09,,54,1424,10.0,
L16-5,Laporte3,,,,,PCFp,PCFp+STAB,time_limit,,,660.1,,,,,OS timeout
L16-5,Laporte3,8,25,15,0.31,PCFp,PCFp+ACC,time_limit,21.0,28,643.15,,53,1527,10.0,
L16-5,Laporte3,8,25,15,0.31,PTF,PTF,time_limit,11.0,26,601.49,,29,2168,9.999999999999993,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp,time_limit,30.0,36,602.03,,21,635,14.999999999999996,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp+HP,time_limit,28.0,36,601.42,,38,1959,15.000000000000004,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp+MC,time_limit,30.0,36,605.93,,21,639,14.999999999999996,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp+WS,time_limit,32.0,37,601.89,,23,562,15.0,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp+STAB,time_limit,30.0,36,640.35,,17,445,14.999999999999996,
L13-7,Laporte3,8,25,10,0.325,PCFp,PCFp+ACC,time_limit,32.0,37,600.61,,19,425,15.0,
L13-7,Laporte3,8,25,10,0.325,PTF,PTF,time_limit,28.0,38,605.7,,5,955,14.999999999999998,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp,optimal,5.000000000000002,25,227.5,0.0,188,3156,5.0,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp+HP,time_limit,7.999999999999998,25,600.74,,105,5172,5.000000000000003,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp+MC,optimal,5.000000000000002,25,227.57,0.0,188,3156,5.0,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp+WS,time_limit,6.0,25,600.86,,99,2017,5.0,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp+STAB,time_limit,7.0,25,600.53,,46,1420,5.0,
L23-10,Laporte3,8,25,20,0.365,PCFp,PCFp+ACC,time_limit,9.0,25,608.17,,32,1558,5.0,
L23-10,Laporte3,8,25,20,0.365,PTF,PTF,optimal,5.0,25,2.77,0.0,1,188,5.0,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp,time_limit,6.0,25,601.28,,128,2469,5.0,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp+HP,time_limit,11.0,25,604.07,,79,2548,4.999999999999998,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp+MC,time_limit,6.0,25,601.55,,128,2469,5.0,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp+WS,time_limit,12.0,26,602.4,,46,1462,5.0,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp+STAB,time_limit,8.0,26,604.88,,46,1142,5.0,
L23-9,Laporte3,8,25,20,0.415,PCFp,PCFp+ACC,time_limit,5.999999999999999,25,604.71,,34,1066,5.0,
L23-9,Laporte3,8,25,20,0.415,PTF,PTF,time_limit,6.0,26,607.9,,24,1572,5.000000000000003,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp,time_limit,8.0,28,603.88,,44,868,5.0,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp+HP,time_limit,13.0,28,604.32,,27,1885,5.0,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp+MC,time_limit,8.0,28,605.09,,44,868,5.0,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp+WS,time_limit,9.0,28,602.26,,32,1021,5.0,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp+STAB,time_limit,9.0,29,604.39,,21,709,5.0,
L21-3,Laporte3,8,25,20,0.49,PCFp,PCFp+ACC,time_limit,10.0,27,612.42,,20,665,5.0,
L21-3,Laporte3,8,25,20,0.49,PTF,PTF,time_limit,10.0,28,600.89,,4,680,4.999999999999997,
L18-9,Laporte3,8,25,15,0.505,PCFp,PCFp,time_limit,34.0,41,604.21,,13,520,10.0,
L18-9,Laporte3,8,25,15,0.505,PCFp,PCFp+MC,time_limit,34.0,41,602.42,,13,518,10.0,
L18-9,Laporte3,8,25,15,0.505,PTF,PTF,time_limit,26.0,41,609.26,,1,501,,
L24-1,Laporte3,8,25,20,0.565,PCFp,PCFp,time_limit,18.0,31,601.16,,30,724,5.0,
L24-1,Laporte3,8,25,20,0.565,PCFp,PCFp+MC,time_limit,18.0,31,600.6,,30,724,5.0,
L24-1,Laporte3,8,25,20,0.565,PTF,PTF,time_limit,10.0,30,603.71,,2,519,5.000000000000003,
L27-1,Laporte3,8,25,20,0.715,PCFp,PCFp,time_limit,26.0,39,613.05,,8,248,5.0,
L27-1,Laporte3,8,25,20,0.715,PCFp,PCFp+MC,time_limit,26.0,39,613.2,,8,248,5.0,
L27-1,Laporte3,8,25,20,0.715,PTF,PTF,time_limit,25.0,45,613.69,,1,367,,
L3-3,Laporte4,9,15,10,0.2593,PCFp,PCFp,time_limit,6.000000000000001,15,600.5,,3159,7586,5.0,
L3-3,Laporte4,9,15,10,0.2593,PCFp,PCFp+MC,optimal,5.0,15,2.01,0.0,7,180,5.0,
L3-3,Laporte4,,,,,PTF,PTF,time_limit,,,660.1,,,,,OS timeout
L29-9,Laporte4,9,20,15,0.1778,PCFp,PCFp+MC,optimal,5.0,20,1.76,0.0,1,104,5.0,
L27-10,Laporte4,9,20,5,0.2,PCFp,PCFp+MC,time_limit,18.0,23,600.33,,973,8564,15.0,
L7-7,Laporte4,9,20,15,0.3111,PCFp,PCFp+MC,optimal,5.0,20,34.99,0.0,44,1291,5.000000000000001,
L5-5,Laporte4,9,20,10,0.3722,PCFp,PCFp+MC,time_limit,28.0,32,604.05,,44,805,10.0,
L9-5,Laporte4,9,20,15,0.4278,PCFp,PCFp+MC,time_limit,8.0,23,600.5,,456,9047,5.000000000000001,
L8-8,Laporte4,9,20,15,0.5611,PCFp,PCFp+MC,time_limit,11.0,24,600.69,,429,11747,4.999999999999999,
L31-6,Laporte4,9,25,10,0.1378,PCFp,PCFp+MC,optimal,15.0,25,9.2,0.0,35,541,15.0,
L30-2,Laporte4,9,25,5,0.1511,PCFp,PCFp+MC,time_limit,22.0,27,602.01,,92,1755,20.0,
L30-8,Laporte4,9,25,5,0.16,PCFp,PCFp+MC,time_limit,24.0,28,601.57,,115,1676,20.0,
L18-10,Laporte4,9,25,20,0.2667,PCFp,PCFp+MC,time_limit,5.999999999999999,25,600.69,,252,5581,4.999999999999999,
L13-5,Laporte4,9,25,10,0.2844,PCFp,PCFp+MC,time_limit,32.0,34,603.95,,102,1203,15.000000000000002,
L15-5,Laporte4,9,25,15,0.3111,PCFp,PCFp+MC,time_limit,24.0,28,602.04,,96,1815,10.0,
L15-6,Laporte4,9,25,15,0.3289,PCFp,PCFp+MC,time_limit,27.0,32,601.29,,48,1488,10.0,
