instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L32-2,Laporte3,8,20,5,0.2,PCFp,PCFp+MC,time_limit,19.0,24,600.5,,1175,8109,15.0,
L32-2,Laporte3,8,20,5,0.2,PCFp,PCFp+WS,time_limit,17.0,22,600.51,,804,3536,15.0,
L32-2,Laporte3,8,20,5,0.2,PCFp,PCFp+STAB,time_limit,19.0,23,602.31,,114,1171,14.999999999999998,
L32-2,Laporte3,8,20,5,0.2,PCFp,PCFp+ACC,time_limit,19.0,23,603.51,,124,2305,15.0,
L32-2,Laporte3,8,20,5,0.2,PTF,PTF,time_limit,21.0,26,601.53,,17,2054,15.000000000000004,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp,optimal,5.0,20,6.24,0.0,10,82,5.0,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp+HP,optimal,5.0,20,264.22,0.0,361,3252,5.0,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp+MC,optimal,5.0,20,2.6,0.0,3,133,5.0,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp+WS,optimal,5.0,20,1.34,0.0,1,31,5.0,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp+STAB,time_limit,6.0,20,600.23,,70,889,5.0,
L7-2,Laporte3,8,20,15,0.275,PCFp,PCFp+ACC,optimal,5.0,20,154.27,0.0,26,540,5.0,
L7-2,Laporte3,8,20,15,0.275,PTF,PTF,optimal,5.0,20,1.71,0.0,1,129,5.0,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp,time_limit,23.0,25,600.58,,46,960,10.000000000000002,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp+HP,time_limit,20.0,25,600.33,,159,3152,10.0,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp+MC,time_limit,23.0,25,601.56,,46,954,10.000000000000002,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp+WS,time_limit,25.0,25,602.72,,78,1063,10.0,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp+STAB,time_limit,22.0,26,654.1,,36,495,10.000000000000002,
L5-4,Laporte3,8,20,10,0.35,PCFp,PCFp+ACC,time_limit,20.0,27,611.1,,33,606,10.0,
L5-4,Laporte3,8,20,10,0.35,PTF,PTF,time_limit,16.0,26,602.53,,17,1314,10.000000000000007,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp,time_limit,6.0,20,600.48,,367,4702,5.0,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp+HP,optimal,5.0,20,226.35,0.0,258,3579,4.999999999999987,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp+MC,time_limit,6.0,21,600.21,,773,6939,5.0,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp+WS,time_limit,8.0,20,600.23,,404,4247,4.999999999999999,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp+STAB,time_limit,8.0,20,600.19,,42,921,4.999999999999999,
L9-2,Laporte3,8,20,15,0.3937,PCFp,PCFp+ACC,time_limit,10.0,20,601.12,,63,2829,5.0,
L9-2,Laporte3,8,20,15,0.3937,PTF,PTF,time_limit,7.0,22,601.97,,22,1484,4.999999999999999,
L10-8,Laporte3,8,20,15,0.4688,PCFp,PCFp,time_limit,10.999999999999998,23,600.31,,348,3965,5.0,
L10-8,Laporte3,8,20,15,0.4688,PCFp,PCFp+HP,time_limit,8.0,23,600.51,,573,7268,4.999999999999997,
L10-8,Laporte3,8,20,15,0.4688,PCFp,PCFp+MC,time_limit,9.999999999999998,22,600.72,,603,9391,4.999999999999997,
L10-8,Laporte3,8,20,15,0.4688,PCFp,PCFp+WS,time_limit,11.0,23,600.79,,359,3836,5.0,
L10-8,Laporte3,8,20,15,0.4688,PCFp,PCFp+ACC,time_limit,12.0,23,603.77,,85,2350,5.0,
L10-8,Laporte3,8,20,15,0.4688,PTF,PTF,time_limit,10.0,25,604.87,,13,883,5.0,
L11-6,Laporte3,8,20,15,0.6188,PCFp,PCFp,time_limit,15.0,30,600.79,,410,3584,5.0,
L11-6,Laporte3,8,20,15,0.6188,PCFp,PCFp+HP,time_limit,16.0,28,600.35,,750,7412,5.0,
L11-6,Laporte3,8,20,15,0.6188,PCFp,PCFp+MC,time_limit,13.0,28,600.48,,529,9932,4.999999999999999,
L11-6,Laporte3,8,20,15,0.6188,PCFp,PCFp+WS,time_limit,14.0,29,600.63,,502,3353,5.000000000000001,
L11-6,Laporte3,8,20,15,0.6188,PCFp,PCFp+ACC,time_limit,18.0,29,602.42,,65,2613,5.0,
L11-6,Laporte3,8,20,15,0.6188,PTF,PTF,time_limit,17.0,32,607.12,,2,469,5.999999999999998,
L31-7,Laporte3,8,25,20,0.155,PCFp,PCFp,optimal,5.000000000000001,25,40.13,0.0,131,1985,5.0,
L31-7,Laporte3,8,25,20,0.155,PCFp,PCFp+HP,optimal,5.0,25,0.21,0.0,1,24,5.0,
L31-7,Laporte3,8,25,20,0.155,PCFp,PCFp+MC,optimal,5.000000000000001,25,39.94,0.0,131,1985,5.0,
L31-7,Laporte3,8,25,20,0.155,PCFp,PCFp+WS,optimal,5.0,25,0.3,0.0,1,18,5.0,
L31-7,Laporte3,8,25,20,0.155,PCFp,PCFp+ACC,optimal,5.0,25,0.79,0.0,1,18,5.0,
L31-7,Laporte3,8,25,20,0.155,PTF,PTF,optimal,5.0,25,2.31,0.0,1,179,5.0,
L28-6,Laporte3,8,25,5,0.16,PCFp,PCFp,optimal,20.0,25,490.99,0.0,434,2985,20.0,
L28-6,Laporte3,8,25,5,0.16,PCFp,PCFp+HP,optimal,20.0,25,1.67,0.0,20,404,20.0,
L28-6,Laporte3,8,25,5,0.16,PCFp,PCFp+MC,optimal,20.0,25,489.31,0.0,434,2985,20.0,
L28-6,Laporte3,8,25,5,0.16,PCFp,PCFp+WS,optimal,20.0,25,113.99,0.0,44,1147,20.000000000000004,
L28-6,Laporte3,8,25,5,0.16,PCFp,PCFp+ACC,optimal,20.0,25,19.11,0.0,25,408,20.000000000000004,
L28-6,Laporte3,8,25,5,0.16,PTF,PTF,time_limit,25.0,30,600.72,,16,2864,19.999999999999993,
L14-6,Laporte3,8,25,15,0.225,PCFp,PCFp,time_limit,14.0,25,600.2,,376,7204,10.0,
L14-6,Laporte3,8,25,15,0.225,PCFp,PCFp+HP,time_limit,11.0,25,600.51,,499,9064,10.0,
L14-6,Laporte3,8,25,15,0.225,PCFp,PCFp+MC,time_limit,14.0,25,600.53,,383,7243,10.0,
L14-6,Laporte3,8,25,15,0.225,PCFp,PCFp+WS,time_limit,12.0,25,601.13,,166,2539,10.0,
L14-6,Laporte3,8,25,15,0.225,PCFp,PCFp+ACC,time_limit,12.0,25,602.43,,118,2698,10.0,
L14-6,Laporte3,8,25,15,0.225,PTF,PTF,time_limit,12.0,25,601.12,,42,4579,9.999999999999995,
L14-1,Laporte3,8,25,15,0.275,PCFp,PCFp,time_limit,16.0,25,603.45,,239,2646,10.0,
L14-1,Laporte3,8,25,15,0.275,PCFp,PCFp+HP,time_limit,13.0,25,600.99,,152,5927,10.0,
L14-1,Laporte3,8,25,15,0.275,PCFp,PCFp+MC,time_limit,16.0,25,600.93,,239,2640,10.0,
L14-1,Laporte3,8,25,15,0.275,PCFp,PCFp+WS,time_limit,17.0,26,600.56,,94,2839,10.000000000000002,
L14-1,Laporte3,8,25,15,0.275,PCFp,PCFp+ACC,time_limit,15.0,25,628.34,,100,2199,10.000000000000002,
L14-1,Laporte3,8,25,15,0.275,PTF,PTF,optimal,10.0,25,5.48,0.0,1,186,10.0,
L12-7,Laporte3,8,25,10,0.29,PCFp,PCFp,time_limit,29.0,35,601.47,,29,628,15.0,
L12-7,Laporte3,8,25,10,0.29,PCFp,PCFp+HP,time_limit,26.0,34,603.45,,104,2465,15.0,
L12-7,Laporte3,8,25,10,0.29,PCFp,PCFp+MC,time_limit,29.0,35,604.7,,29,631,15.0,
L12-7,Laporte3,8,25,10,0.29,PCFp,PCFp+WS,time_limit,27.0,33,601.68,,30,781,15.000000000000004,
L12-7,Laporte3,,,,,PCFp,PCFp+ACC,time_limit,,,660.1,,,,,OS timeout
L12-7,Laporte3,8,25,10,0.29,PTF,PTF,time_limit,26.0,36,602.22,,8,1046,14.999999999999998,
L16-6,Laporte3,8,25,15,0.315,PCFp,PCFp,time_limit,20.0,26,603.42,,86,1821,10.000000000000002,
L16-6,Laporte3,8,25,15,0.315,PCFp,PCFp+HP,time_limit,20.0,26,601.66,,72,3147,10.0,
L16-6,Laporte3,8,25,15,0.315,PCFp,PCFp+MC,time_limit,20.0,26,603.47,,86,1819,10.000000000000002,
L16-6,Laporte3,8,25,15,0.315,PCFp,PCFp+WS,time_limit,17.0,27,601.23,,78,1476,10.000000000000005,
L16-6,Laporte3,,,,,PCFp,PCFp+ACC,time_limit,,,660.1,,,,,OS timeout
L16-6,Laporte3,8,25,15,0.315,PTF,PTF,time_limit,14.0,29,600.24,,18,1615,9.999999999999998,
L20-4,Laporte3,8,25,20,0.335,PCFp,PCFp,optimal,4.999999999999998,25,192.34,0.0,145,2082,5.0,
L20-4,Laporte3,8,25,20,0.335,PCFp,PCFp+HP,time_limit,9.0,25,601.14,,106,3372,4.999999999999999,
L20-4,Laporte3,8,25,20,0.335,PCFp,PCFp+MC,optimal,4.999999999999998,25,192.72,0.0,145,2082,5.0,
L20-4,Laporte3,8,25,20,0.335,PCFp,PCFp+WS,time_limit,10.0,25,600.96,,97,3027,5.0,
L20-4,Laporte3,8,25,20,0.335,PCFp,PCFp+ACC,time_limit,6.0,25,601.73,,58,1571,5.0,
L20-4,Laporte3,8,25,20,0.335,PTF,PTF,optimal,5.0,25,2.71,0.0,1,167,5.0,
L21-5,Laporte3,8,25,20,0.375,PCFp,PCFp,time_limit,9.0,26,601.32,,86,2145,5.0,
L21-5,Laporte3,8,25,20,0.375,PCFp,PCFp+HP,time_limit,11.0,28,601.01,,119,4171,5.0,
L21-5,Laporte3,8,25,20,0.375,PCFp,PCFp+MC,time_limit,9.0,26,600.6,,86,2148,5.0,
L21-5,Laporte3,8,25,20,0.375,PCFp,PCFp+WS,time_limit,9.0,27,602.37,,117,1395,5.0,
L21-5,Laporte3,8,25,20,0.375,PCFp,PCFp+ACC,time_limit,9.0,27,612.7,,52,1024,5.0,
L21-5,Laporte3,8,25,20,0.375,PTF,PTF,time_limit,8.0,28,607.87,,25,1348,5.0000000000000036,
L20-7,Laporte3,8,25,20,0.435,PCFp,PCFp,time_limit,12.0,27,600.65,,27,1008,5.0,
L20-7,Laporte3,8,25,20,0.435,PCFp,PCFp+MC,time_limit,12.0,27,600.15,,27,991,5.0,
L20-7,Laporte3,8,25,20,0.435,PTF,PTF,time_limit,9.0,29,603.46,,29,1396,4.999999999999996,
L18-8,Laporte3,8,25,15,0.49,PCFp,PCFp,time_limit,40.0,44,601.02,,20,553,10.000000000000002,
L18-8,Laporte3,8,25,15,0.49,PCFp,PCFp+MC,time_limit,40.0,44,600.48,,20,553,10.000000000000002,
L18-8,Laporte3,8,25,15,0.49,PTF,PTF,time_limit,35.0,50,602.51,,1,494,,
L25-6,Laporte3,8,25,20,0.52,PCFp,PCFp,time_limit,13.0,31,604.78,,18,958,5.0,
L25-6,Laporte3,8,25,20,0.52,PCFp,PCFp+MC,time_limit,13.0,31,600.59,,18,957,5.0,
L25-6,Laporte3,8,25,20,0.52,PTF,PTF,time_limit,8.0,28,612.24,,3,618,5.000000000000001,
L26-5,Laporte3,8,25,20,0.595,PCFp,PCFp,time_limit,14.0,30,604.72,,7,362,5.0,
L26-5,Laporte3,8,25,20,0.595,PCFp,PCFp+MC,time_limit,14.0,30,601.09,,7,362,5.0,
L26-5,Laporte3,8,25,20,0.595,PTF,PTF,time_limit,10.0,30,607.38,,2,543,5.0000000000000036,
L1-5,Laporte4,9,15,5,0.1926,PCFp,PCFp,optimal,10.0,15,520.94,0.0,5162,5600,10.0,
L1-5,Laporte4,9,15,5,0.1926,PCFp,PCFp+MC,time_limit,11.0,16,600.2,,4253,8979,10.000000000000002,
L1-5,Laporte4,,,,,PTF,PTF,time_limit,,,660.1,,,,,OS timeout
L1-3,Laporte4,9,15,5,0.2667,PCFp,PCFp,time_limit,14.0,19,600.19,,4765,7439,10.0,
L4-10,Laporte4,9,15,10,0.5333,PCFp,PCFp,time_limit,13.0,23,600.18,,5218,5997,5.0,
L27-6,Laporte4,9,20,5,0.1833,PCFp,PCFp,time_limit,18.0,22,600.22,,535,3900,15.0,
L28-6,Laporte4,9,20,10,0.2111,PCFp,PCFp,time_limit,12.0,20,600.2,,522,5187,10.0,
L5-2,Laporte4,9,20,10,0.3389,PCFp,PCFp,time_limit,23.0,30,603.79,,77,1029,10.0,
L5-7,Laporte4,9,20,10,0.3778,PCFp,PCFp,time_limit,32.0,32,602.0,,36,992,10.0,
