instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L34-10,Laporte3,8,20,15,0.1812,PCFp,PCFp+WS,optimal,5.0,20,3.56,0.0,8,23,5.0,
L34-10,Laporte3,8,20,15,0.1812,PCFp,PCFp+STAB,optimal,5.0,20,7.36,0.0,1,19,5.0,
L34-10,Laporte3,8,20,15,0.1812,PCFp,PCFp+ACC,optimal,5.0,20,56.03,0.0,9,63,5.0,
L34-10,Laporte3,8,20,15,0.1812,PTF,PTF,optimal,5.0,20,1.85,0.0,1,136,5.0,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp,time_limit,18.0,23,600.24,,509,4330,15.0,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp+HP,time_limit,18.0,23,600.73,,1314,7075,15.0,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp+MC,time_limit,18.0,23,600.41,,879,9747,14.999999999999998,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp+WS,time_limit,19.0,24,600.43,,499,4144,15.0,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp+STAB,time_limit,21.0,23,603.47,,104,1456,15.0,
L32-8,Laporte3,8,20,5,0.2062,PCFp,PCFp+ACC,time_limit,20.0,25,601.84,,118,2645,15.0,
L32-8,Laporte3,8,20,5,0.2062,PTF,PTF,time_limit,23.0,28,602.76,,13,1917,14.999999999999996,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp,time_limit,16.0,23,600.73,,190,1982,10.0,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp+HP,time_limit,20.0,26,600.79,,98,2704,10.0,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp+MC,time_limit,16.0,23,600.81,,190,1986,10.0,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp+WS,time_limit,18.0,23,601.06,,66,1675,10.0,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp+STAB,time_limit,19.0,23,610.84,,34,997,10.0,
L5-8,Laporte3,8,20,10,0.2938,PCFp,PCFp+ACC,time_limit,18.0,23,601.46,,68,973,10.0,
L5-8,Laporte3,8,20,10,0.2938,PTF,PTF,time_limit,17.0,27,600.47,,28,2435,9.999999999999995,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp,time_limit,19.0,28,601.31,,45,984,10.0,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp+HP,time_limit,21.0,27,602.32,,84,2364,10.0,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp+MC,time_limit,19.0,28,600.74,,45,984,10.0,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp+WS,time_limit,24.0,28,602.85,,33,949,10.0,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp+STAB,time_limit,19.0,28,626.22,,38,665,10.0,
L6-3,Laporte3,8,20,10,0.3563,PCFp,PCFp+ACC,time_limit,24.0,28,619.31,,16,344,10.0,
L6-3,Laporte3,8,20,10,0.3563,PTF,PTF,time_limit,20.0,30,601.49,,17,1203,9.999999999999991,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp,optimal,5.0,20,462.03,0.0,266,3013,5.0,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp+HP,time_limit,7.0,21,600.35,,621,7032,5.0,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp+MC,optimal,5.0,20,285.68,0.0,340,4895,5.0,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp+WS,time_limit,7.0,21,600.58,,313,4367,5.0,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp+STAB,time_limit,8.0,21,600.47,,72,858,5.0,
L9-5,Laporte3,8,20,15,0.4062,PCFp,PCFp+ACC,time_limit,7.0,20,600.48,,91,2641,5.000000000000001,
L9-5,Laporte3,8,20,15,0.4062,PTF,PTF,time_limit,6.0,21,601.01,,26,2422,5.000000000000002,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp,time_limit,9.0,22,600.2,,305,4376,5.0,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp+HP,time_limit,7.0,22,600.35,,696,8664,4.999999999999995,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp+MC,time_limit,7.0,22,600.58,,501,11836,5.0,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp+WS,time_limit,9.0,23,600.73,,326,4566,5.0,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp+STAB,time_limit,13.0,26,602.56,,30,1560,5.0,
L8-5,Laporte3,8,20,15,0.525,PCFp,PCFp+ACC,time_limit,10.999999999999998,22,604.85,,77,3034,5.000000000000001,
L8-5,Laporte3,8,20,15,0.525,PTF,PTF,time_limit,12.0,27,602.07,,12,706,5.000000000000001,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp,time_limit,17.0,32,600.32,,536,3165,4.999999999999999,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp+HP,time_limit,18.0,32,600.32,,1124,5279,5.0,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp+MC,time_limit,16.0,31,600.71,,1035,5515,5.000000000000001,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp+WS,time_limit,16.0,31,600.31,,645,3032,5.000000000000002,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp+STAB,time_limit,21.0,31,600.76,,84,1083,4.999999999999999,
L11-5,Laporte3,8,20,15,0.6687,PCFp,PCFp+ACC,time_limit,17.0,32,602.22,,95,1788,5.000000000000001,
L11-5,Laporte3,8,20,15,0.6687,PTF,PTF,time_limit,23.0,38,608.08,,1,499,,
L29-5,Laporte3,8,25,10,0.155,PCFp,PCFp,optimal,15.0,25,7.56,0.0,50,287,15.0,
L29-5,Laporte3,8,25,10,0.155,PCFp,PCFp+MC,optimal,15.0,25,7.53,0.0,50,287,15.0,
L30-9,Laporte3,8,25,15,0.165,PCFp,PCFp,optimal,10.000000000000002,25,542.7,0.0,620,11132,10.0,
L30-9,Laporte3,8,25,15,0.165,PCFp,PCFp+MC,optimal,10.000000000000002,25,548.52,0.0,620,11132,10.0,
L14-10,Laporte3,8,25,15,0.265,PCFp,PCFp,time_limit,18.0,25,600.34,,90,2266,10.0,
L14-10,Laporte3,8,25,15,0.265,PCFp,PCFp+MC,time_limit,18.0,25,600.55,,90,2265,10.0,
L19-4,Laporte3,8,25,20,0.28,PCFp,PCFp,optimal,5.0,25,0.34,0.0,1,26,5.0,
L19-4,Laporte3,8,25,20,0.28,PCFp,PCFp+MC,optimal,5.0,25,0.33,0.0,1,26,5.0,
L14-8,Laporte3,8,25,15,0.295,PCFp,PCFp,time_limit,21.0,28,602.23,,142,1792,10.0,
L14-8,Laporte3,8,25,15,0.295,PCFp,PCFp+MC,time_limit,21.0,28,602.77,,142,1784,10.0,
L16-3,Laporte3,8,25,15,0.32,PCFp,PCFp,time_limit,24.0,29,603.32,,44,1536,10.0,
L16-3,Laporte3,8,25,15,0.32,PCFp,PCFp+MC,time_limit,24.0,29,602.21,,44,1536,10.0,
L15-2,Laporte3,8,25,15,0.35,PCFp,PCFp,time_limit,18.0,28,601.31,,56,1492,10.0,
L15-2,Laporte3,8,25,15,0.35,PCFp,PCFp+MC,time_limit,18.0,28,600.48,,56,1492,10.0,
L15-4,Laporte3,8,25,15,0.4,PCFp,PCFp,time_limit,24.0,34,602.81,,66,832,10.0,
L15-4,Laporte3,8,25,15,0.4,PCFp,PCFp+MC,time_limit,24.0,34,604.67,,66,832,10.0,
L25-5,Laporte3,8,25,20,0.46,PCFp,PCFp,time_limit,7.0,26,605.49,,152,1962,4.999999999999999,
L25-5,Laporte3,8,25,20,0.46,PCFp,PCFp+MC,time_limit,7.0,26,605.47,,152,1962,4.999999999999999,
L18-2,Laporte3,8,25,15,0.495,PCFp,PCFp,time_limit,40.0,41,601.56,,15,518,9.999999999999995,
L18-2,Laporte3,8,25,15,0.495,PCFp,PCFp+MC,time_limit,40.0,41,602.4,,15,518,9.999999999999995,
