instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L7-7,Laporte3,8,20,15,0.3375,PCFp,PCFp+STAB,time_limit,8.0,20,600.84,,50,1151,5.0,
L7-7,Laporte3,8,20,15,0.3375,PCFp,PCFp+ACC,time_limit,8.0,20,600.82,,79,2084,5.0,
L7-7,Laporte3,8,20,15,0.3375,PTF,PTF,time_limit,6.0,21,602.17,,35,2638,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp,time_limit,8.0,22,600.74,,263,3915,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+HP,time_limit,7.0,21,600.32,,773,7579,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+MC,time_limit,9.0,22,600.35,,613,10340,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+WS,time_limit,8.0,21,600.55,,294,4221,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+STAB,time_limit,9.0,21,605.62,,40,1104,5.0,
L8-4,Laporte3,8,20,15,0.3875,PCFp,PCFp+ACC,time_limit,6.999999999999999,21,601.63,,75,2868,5.0,
L8-4,Laporte3,8,20,15,0.3875,PTF,PTF,time_limit,7.0,22,602.97,,10,1233,5.0000000000000036,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp,time_limit,8.0,21,600.4,,393,4181,4.999999999999999,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp+HP,time_limit,6.0,21,600.33,,609,7476,5.0,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp+MC,time_limit,7.0,21,600.43,,615,9626,5.000000000000001,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp+WS,time_limit,8.0,20,600.48,,361,4096,5.0,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp+STAB,time_limit,8.0,21,601.31,,76,907,5.0,
L9-1,Laporte3,8,20,15,0.45,PCFp,PCFp+ACC,time_limit,8.0,21,600.68,,67,1757,5.0,
L9-1,Laporte3,8,20,15,0.45,PTF,PTF,time_limit,10.0,24,601.32,,29,1610,5.000000000000003,
L11-7,Laporte3,8,20,15,0.6062,PCFp,PCFp,time_limit,16.000000000000007,30,600.3,,611,3360,5.0,
L11-7,Laporte3,8,20,15,0.6062,PCFp,PCFp+HP,time_limit,16.0,30,600.41,,675,5958,5.000000000000002,
L11-7,Laporte3,8,20,15,0.6062,PCFp,PCFp+MC,time_limit,16.0,29,600.46,,697,7611,4.999999999999998,
L11-7,Laporte3,8,20,15,0.6062,PCFp,PCFp+WS,time_limit,16.0,30,600.43,,367,3991,5.0,
L11-7,Laporte3,8,20,15,0.6062,PTF,PTF,time_limit,17.0,32,608.56,,2,475,6.0,
L28-3,Laporte3,8,25,5,0.13,PCFp,PCFp,optimal,20.0,25,0.36,0.0,1,38,20.0,
L28-3,Laporte3,8,25,5,0.13,PCFp,PCFp+HP,optimal,20.0,25,37.05,0.0,237,2165,20.0,
L28-3,Laporte3,8,25,5,0.13,PCFp,PCFp+MC,optimal,20.0,25,0.36,0.0,1,38,20.0,
L28-3,Laporte3,8,25,5,0.13,PCFp,PCFp+WS,optimal,20.0,25,0.22,0.0,1,24,20.0,
L28-3,Laporte3,8,25,5,0.13,PTF,PTF,time_limit,21.0,26,603.07,,22,4885,20.000000000000018,
L29-6,Laporte3,8,25,10,0.16,PCFp,PCFp,optimal,15.0,25,66.19,0.0,178,2685,15.0,
L29-6,Laporte3,8,25,10,0.16,PCFp,PCFp+HP,optimal,15.0,25,27.02,0.0,95,2311,15.0,
L29-6,Laporte3,8,25,10,0.16,PCFp,PCFp+MC,optimal,15.0,25,65.83,0.0,178,2685,15.0,
L29-6,Laporte3,8,25,10,0.16,PCFp,PCFp+WS,time_limit,17.0,25,600.21,,1312,8401,15.0,
L29-6,Laporte3,8,25,10,0.16,PTF,PTF,optimal,15.0,25,2.55,0.0,1,186,15.0,
L28-4,Laporte3,8,25,5,0.17,PCFp,PCFp,time_limit,23.0,27,601.68,,110,1194,20.0,
L28-4,Laporte3,8,25,5,0.17,PCFp,PCFp+HP,time_limit,22.0,27,601.73,,254,3087,20.0,
L28-4,Laporte3,8,25,5,0.17,PCFp,PCFp+MC,time_limit,23.0,27,600.32,,110,1194,20.0,
L28-4,Laporte3,8,25,5,0.17,PCFp,PCFp+WS,time_limit,22.0,27,600.26,,116,1482,20.0,
L28-4,Laporte3,8,25,5,0.17,PTF,PTF,time_limit,27.0,32,602.27,,10,2112,20.00000000000001,
L19-6,Laporte3,8,25,20,0.275,PCFp,PCFp,optimal,5.0,25,1.0,0.0,9,77,4.999999999999999,
L19-6,Laporte3,8,25,20,0.275,PCFp,PCFp+HP,optimal,5.0,25,3.98,0.0,49,539,5.0,
L19-6,Laporte3,8,25,20,0.275,PCFp,PCFp+MC,optimal,5.0,25,1.0,0.0,9,77,4.999999999999999,
L19-6,Laporte3,8,25,20,0.275,PCFp,PCFp+WS,time_limit,7.0,25,602.58,,269,5189,5.0,
L19-6,Laporte3,8,25,20,0.275,PTF,PTF,optimal,5.0,25,3.64,0.0,1,172,5.0,
L14-9,Laporte3,8,25,15,0.29,PCFp,PCFp,time_limit,14.0,25,602.38,,94,2560,10.0,
L14-9,Laporte3,8,25,15,0.29,PCFp,PCFp+HP,time_limit,12.0,25,600.19,,118,5428,10.0,
L14-9,Laporte3,8,25,15,0.29,PCFp,PCFp+MC,time_limit,14.0,25,600.82,,94,2560,10.0,
L14-9,Laporte3,8,25,15,0.29,PCFp,PCFp+WS,time_limit,14.0,25,600.92,,80,1793,10.0,
L14-9,Laporte3,8,25,15,0.29,PTF,PTF,time_limit,12.0,26,600.31,,28,2131,10.000000000000002,
L16-8,Laporte3,8,25,15,0.31,PCFp,PCFp,time_limit,19.0,25,600.76,,109,2615,10.0,
L16-8,Laporte3,8,25,15,0.31,PCFp,PCFp+HP,time_limit,16.0,25,601.22,,119,4915,10.0,
L16-8,Laporte3,8,25,15,0.31,PCFp,PCFp+MC,time_limit,19.0,25,601.12,,109,2620,10.0,
L16-8,Laporte3,8,25,15,0.31,PCFp,PCFp+WS,time_limit,14.0,25,600.66,,96,1991,10.0,
L16-8,Laporte3,8,25,15,0.31,PTF,PTF,time_limit,11.0,26,601.39,,36,2098,9.999999999999998,
L20-5,Laporte3,8,25,20,0.33,PCFp,PCFp,optimal,5.0,25,0.64,0.0,3,35,5.0,
L20-5,Laporte3,8,25,20,0.33,PCFp,PCFp+HP,time_limit,6.0,25,600.3,,380,7314,5.000000000000001,
L20-5,Laporte3,8,25,20,0.33,PCFp,PCFp+MC,optimal,5.0,25,0.84,0.0,3,35,5.0,
L20-5,Laporte3,8,25,20,0.33,PCFp,PCFp+WS,time_limit,7.0,25,600.32,,278,4518,5.0,
L20-5,Laporte3,8,25,20,0.33,PTF,PTF,time_limit,8.0,28,602.7,,39,2633,5.0,
L15-5,Laporte3,8,25,15,0.365,PCFp,PCFp,time_limit,23.0,32,601.98,,39,1486,10.0,
L15-5,Laporte3,8,25,15,0.365,PCFp,PCFp+HP,time_limit,18.999999999999996,32,601.23,,90,4040,10.000000000000002,
L15-5,Laporte3,8,25,15,0.365,PCFp,PCFp+MC,time_limit,23.0,32,602.05,,39,1485,10.0,
L15-5,Laporte3,8,25,15,0.365,PTF,PTF,time_limit,18.0,33,602.17,,10,1164,10.0,
L24-5,Laporte3,8,25,20,0.415,PCFp,PCFp,time_limit,8.0,27,600.57,,75,2127,5.000000000000003,
L24-5,Laporte3,8,25,20,0.415,PCFp,PCFp+HP,time_limit,10.0,27,602.04,,94,3287,5.000000000000001,
L24-5,Laporte3,8,25,20,0.415,PCFp,PCFp+MC,time_limit,8.0,27,600.17,,74,2107,5.000000000000003,
L24-5,Laporte3,8,25,20,0.415,PTF,PTF,time_limit,8.0,28,606.5,,25,1485,5.000000000000003,
L21-6,Laporte3,8,25,20,0.49,PCFp,PCFp,time_limit,8.0,26,603.99,,79,920,5.0,
L21-6,Laporte3,8,25,20,0.49,PCFp,PCFp+HP,time_limit,16.0,27,600.86,,50,2940,5.0000000000000036,
L21-6,Laporte3,8,25,20,0.49,PCFp,PCFp+MC,time_limit,8.0,26,601.56,,79,920,5.0,
L21-6,Laporte3,8,25,20,0.49,PTF,PTF,time_limit,9.0,27,601.95,,30,1142,5.000000000000001,
L21-2,Laporte3,8,25,20,0.51,PCFp,PCFp,time_limit,13.0,28,601.18,,44,860,4.999999999999998,
L21-2,Laporte3,8,25,20,0.51,PCFp,PCFp+MC,time_limit,13.0,28,603.61,,44,860,4.999999999999998,
L26-8,Laporte3,8,25,20,0.575,PCFp,PCFp,time_limit,18.0,33,606.03,,8,433,5.0,
L26-8,Laporte3,8,25,20,0.575,PCFp,PCFp+MC,time_limit,18.0,33,606.19,,8,433,5.0,
L27-10,Laporte3,8,25,20,0.725,PCFp,PCFp,time_limit,24.0,40,610.9,,5,268,4.999999999999999,
L27-10,Laporte3,8,25,20,0.725,PCFp,PCFp+MC,time_limit,24.0,40,610.7,,5,268,4.999999999999999,
