instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L10-3,Laporte3,8,20,15,0.5312,PCFp,PCFp+HP,time_limit,11.0,25,600.53,,615,8063,4.999999999999998,
L10-3,Laporte3,8,20,15,0.5312,PCFp,PCFp+MC,time_limit,10.0,25,600.55,,483,11196,5.0,
L10-3,Laporte3,8,20,15,0.5312,PTF,PTF,time_limit,14.0,29,601.1,,6,655,4.999999999999999,
L31-2,Laporte3,8,25,20,0.125,PCFp,PCFp,optimal,5.0,25,0.61,0.0,1,27,5.0,
L31-2,Laporte3,8,25,20,0.125,PCFp,PCFp+HP,optimal,4.999999999999999,25,0.75,0.0,13,73,5.0,
L31-2,Laporte3,8,25,20,0.125,PCFp,PCFp+MC,optimal,5.0,25,0.32,0.0,1,27,5.0,
L31-2,Laporte3,8,25,20,0.125,PTF,PTF,optimal,5.0,25,1.91,0.0,1,142,5.0,
L28-1,Laporte3,8,25,5,0.155,PCFp,PCFp,time_limit,21.0,26,600.59,,228,2882,20.0,
L28-1,Laporte3,8,25,5,0.155,PCFp,PCFp+HP,optimal,20.0,25,90.72,0.0,160,2191,20.0,
L28-1,Laporte3,8,25,5,0.155,PCFp,PCFp+MC,time_limit,21.0,26,600.31,,231,2909,20.0,
L28-1,Laporte3,8,25,5,0.155,PTF,PTF,time_limit,23.0,28,600.21,,18,3484,20.000000000000014,
L29-8,Laporte3,8,25,10,0.165,PCFp,PCFp,time_limit,17.0,25,600.49,,438,6320,15.0,
L29-8,Laporte3,8,25,10,0.165,PCFp,PCFp+HP,optimal,14.999999999999998,25,214.24,0.0,375,5530,15.0,
L29-8,Laporte3,8,25,10,0.165,PCFp,PCFp+MC,time_limit,17.0,25,600.96,,441,6338,15.0,
L29-8,Laporte3,8,25,10,0.165,PTF,PTF,optimal,15.0,25,3.79,0.0,1,184,15.0,
L19-2,Laporte3,8,25,20,0.27,PCFp,PCFp,optimal,5.000000000000001,25,14.53,0.0,72,507,5.0,
L19-2,Laporte3,8,25,20,0.27,PCFp,PCFp+HP,optimal,5.0,25,244.5,0.0,365,6043,5.0,
L19-2,Laporte3,8,25,20,0.27,PCFp,PCFp+MC,optimal,5.000000000000001,25,14.61,0.0,72,507,5.0,
L19-2,Laporte3,8,25,20,0.27,PTF,PTF,optimal,5.0,25,2.06,0.0,1,144,5.0,
L14-3,Laporte3,8,25,15,0.28,PCFp,PCFp,time_limit,12.0,25,600.5,,96,2063,10.0,
L14-3,Laporte3,8,25,15,0.28,PCFp,PCFp+HP,time_limit,12.0,25,601.22,,99,4001,10.0,
L14-3,Laporte3,8,25,15,0.28,PCFp,PCFp+MC,time_limit,12.0,25,600.62,,98,2069,10.0,
L14-3,Laporte3,8,25,15,0.28,PTF,PTF,optimal,10.0,25,3.37,0.0,1,191,10.0,
L19-3,Laporte3,8,25,20,0.3,PCFp,PCFp,optimal,5.0,25,177.33,0.0,187,3362,4.999999999999998,
L19-3,Laporte3,8,25,20,0.3,PCFp,PCFp+HP,time_limit,6.000000000000002,25,600.22,,551,8073,5.0,
L19-3,Laporte3,8,25,20,0.3,PCFp,PCFp+MC,optimal,5.0,25,180.36,0.0,187,3362,4.999999999999998,
L19-3,Laporte3,8,25,20,0.3,PTF,PTF,optimal,5.0,25,2.95,0.0,1,199,5.0,
L16-9,Laporte3,8,25,15,0.32,PCFp,PCFp,time_limit,21.0,27,600.62,,68,1539,10.0,
L16-9,Laporte3,8,25,15,0.32,PCFp,PCFp+HP,time_limit,28.0,29,601.4,,76,2744,9.999999999999998,
L16-9,Laporte3,8,25,15,0.32,PCFp,PCFp+MC,time_limit,21.0,27,601.59,,68,1539,10.0,
L16-9,Laporte3,8,25,15,0.32,PTF,PTF,time_limit,14.0,29,600.91,,29,1813,10.000000000000004,
L23-5,Laporte3,8,25,20,0.355,PCFp,PCFp,time_limit,6.0,25,600.53,,187,4439,5.0,
L23-5,Laporte3,8,25,20,0.355,PCFp,PCFp+HP,optimal,5.0,25,136.82,0.0,278,5099,5.000000000000002,
L23-5,Laporte3,8,25,20,0.355,PCFp,PCFp+MC,time_limit,6.0,25,600.22,,190,4472,5.0,
L23-5,Laporte3,8,25,20,0.355,PTF,PTF,time_limit,8.0,28,600.32,,41,2533,4.999999999999999,
L17-10,Laporte3,8,25,15,0.4,PCFp,PCFp,time_limit,24.0,32,600.64,,43,888,10.000000000000002,
L17-10,Laporte3,8,25,15,0.4,PCFp,PCFp+HP,time_limit,28.0,33,600.47,,60,4358,9.99999999999999,
L17-10,Laporte3,8,25,15,0.4,PCFp,PCFp+MC,time_limit,24.0,32,600.99,,43,888,10.000000000000002,
L17-10,Laporte3,8,25,15,0.4,PTF,PTF,time_limit,18.0,33,601.03,,7,825,10.000000000000016,
L17-9,Laporte3,8,25,15,0.46,PCFp,PCFp,time_limit,32.0,41,606.96,,14,548,10.000000000000004,
L17-9,Laporte3,8,25,15,0.46,PCFp,PCFp+HP,time_limit,34.0,40,603.08,,26,2584,10.0,
L17-9,Laporte3,8,25,15,0.46,PCFp,PCFp+MC,time_limit,32.0,41,606.28,,14,548,10.000000000000004,
L17-9,Laporte3,8,25,15,0.46,PTF,PTF,time_limit,27.0,42,605.7,,2,585,10.000000000000002,
L25-4,Laporte3,8,25,20,0.5,PCFp,PCFp,time_limit,12.0,26,603.22,,17,837,5.0,
L25-4,Laporte3,8,25,20,0.5,PCFp,PCFp+HP,time_limit,11.000000000000005,27,602.42,,80,3674,5.000000000000002,
L25-4,Laporte3,8,25,20,0.5,PCFp,PCFp+MC,time_limit,12.0,26,601.45,,17,830,5.0,
L25-4,Laporte3,8,25,20,0.5,PTF,PTF,time_limit,8.0,27,604.91,,15,1063,5.0,
L25-10,Laporte3,8,25,20,0.53,PCFp,PCFp,time_limit,14.0,30,606.61,,10,441,5.0,
L25-10,Laporte3,8,25,20,0.53,PCFp,PCFp+HP,time_limit,18.00000000000001,29,600.72,,36,2339,4.999999999999999,
L25-10,Laporte3,8,25,20,0.53,PCFp,PCFp+MC,time_limit,14.0,30,602.62,,10,441,5.0,
L25-10,Laporte3,8,25,20,0.53,PTF,PTF,time_limit,9.0,29,604.88,,13,710,5.000000000000005,
L27-5,Laporte3,8,25,20,0.68,PCFp,PCFp+HP,time_limit,15.0,32,603.2,,17,1631,4.9999999999999964,
L1-9,Laporte4,9,15,5,0.237,PCFp,PCFp+HP,time_limit,11.0,16,600.48,,5043,8402,10.000000000000002,
