instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L31-3,Laporte3,8,25,20,0.13,PTF,PTF,optimal,5.0,25,2.3,0.0,1,183,5.0,
L30-10,Laporte3,8,25,15,0.16,PCFp,PCFp,optimal,10.0,25,69.75,0.0,125,3057,10.0,
L30-10,Laporte3,8,25,15,0.16,PCFp,PCFp+MC,optimal,10.0,25,70.03,0.0,125,3057,10.0,
L30-10,Laporte3,8,25,15,0.16,PTF,PTF,optimal,10.0,25,2.35,0.0,1,177,10.0,
L31-4,Laporte3,8,25,20,0.17,PCFp,PCFp,optimal,5.0,25,0.31,0.0,1,26,5.0,
L31-4,Laporte3,8,25,20,0.17,PCFp,PCFp+MC,optimal,5.0,25,0.31,0.0,1,26,5.0,
L31-4,Laporte3,8,25,20,0.17,PTF,PTF,optimal,5.0,25,2.37,0.0,1,182,5.0,
L12-10,Laporte3,8,25,10,0.27,PCFp,PCFp,time_limit,30.0,33,601.29,,65,1201,15.000000000000004,
L12-10,Laporte3,8,25,10,0.27,PCFp,PCFp+MC,time_limit,30.0,33,601.43,,65,1201,15.000000000000004,
L12-10,Laporte3,8,25,10,0.27,PTF,PTF,time_limit,22.0,32,601.84,,13,1368,15.0,
L13-9,Laporte3,8,25,10,0.285,PCFp,PCFp,time_limit,31.0,34,600.22,,55,974,15.0,
L13-9,Laporte3,8,25,10,0.285,PCFp,PCFp+MC,time_limit,31.0,34,601.55,,55,974,15.0,
L13-9,Laporte3,8,25,10,0.285,PTF,PTF,time_limit,26.0,36,600.28,,12,1292,14.999999999999982,
L13-8,Laporte3,8,25,10,0.305,PCFp,PCFp,time_limit,32.0,36,600.28,,37,943,15.0,
L13-8,Laporte3,8,25,10,0.305,PCFp,PCFp+MC,time_limit,32.0,36,601.4,,37,944,15.0,
L13-8,Laporte3,8,25,10,0.305,PTF,PTF,time_limit,26.0,36,603.45,,5,922,15.000000000000023,
L16-2,Laporte3,8,25,15,0.325,PCFp,PCFp,time_limit,13.0,26,601.06,,72,1404,10.0,
L16-2,Laporte3,8,25,15,0.325,PCFp,PCFp+MC,time_limit,13.0,26,603.21,,72,1410,10.0,
L16-2,Laporte3,8,25,15,0.325,PTF,PTF,time_limit,13.0,28,600.33,,25,1968,10.000000000000007,
L15-9,Laporte3,8,25,15,0.36,PCFp,PCFp,time_limit,26.0,29,601.56,,55,1148,10.0,
L15-9,Laporte3,8,25,15,0.36,PCFp,PCFp+MC,time_limit,26.0,29,602.95,,55,1146,10.0,
L15-9,Laporte3,8,25,15,0.36,PTF,PTF,time_limit,14.0,29,603.82,,7,942,10.000000000000002,
L17-6,Laporte3,8,25,15,0.405,PCFp,PCFp,time_limit,27.0,37,604.26,,65,1180,10.0,
L17-6,Laporte3,8,25,15,0.405,PCFp,PCFp+MC,time_limit,27.0,37,604.29,,65,1180,10.0,
L17-6,Laporte3,8,25,15,0.405,PTF,PTF,time_limit,26.0,41,605.33,,7,844,9.999999999999995,
