instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L4-8,Laporte3,8,15,10,0.5583,PCFp,PCFp+ACC,time_limit,10.0,20,600.2,,616,4401,4.999999999999999,
L4-8,Laporte3,,,,,PTF,PTF,time_limit,,,660.1,,,,,OS timeout
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp,optimal,4.999999999999999,20,149.53,0.0,201,1077,5.0,
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp+HP,optimal,5.0,20,0.49,0.0,1,31,5.0,
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp+MC,optimal,5.0,20,167.0,0.0,202,3806,5.0,
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp+WS,optimal,5.0,20,1.31,0.0,1,18,5.0,
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp+STAB,time_limit,7.0,20,605.36,,84,608,5.0,
L34-8,Laporte3,8,20,15,0.2062,PCFp,PCFp+ACC,optimal,5.0,20,6.73,0.0,1,30,5.0,
L34-8,Laporte3,8,20,15,0.2062,PTF,PTF,optimal,5.0,20,1.63,0.0,1,139,5.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp,time_limit,14.0,22,600.51,,146,3127,10.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp+HP,time_limit,12.999999999999996,22,600.61,,333,5346,10.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp+MC,time_limit,14.0,22,600.51,,146,3144,10.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp+WS,time_limit,14.0,21,600.47,,147,2753,10.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp+STAB,time_limit,19.0,24,600.94,,87,1858,10.0,
L5-2,Laporte3,8,20,10,0.275,PCFp,PCFp+ACC,time_limit,17.0,22,635.11,,48,1129,10.0,
L5-2,Laporte3,8,20,10,0.275,PTF,PTF,time_limit,14.0,24,600.26,,27,2251,9.999999999999998,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp,time_limit,21.0,25,600.84,,95,1418,10.0,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp+HP,time_limit,18.0,25,601.85,,100,2557,10.000000000000002,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp+MC,time_limit,21.0,25,602.5,,95,1417,10.0,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp+WS,time_limit,16.0,24,603.24,,31,898,10.0,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp+STAB,time_limit,21.0,25,649.75,,77,945,10.0,
L6-10,Laporte3,8,20,10,0.35,PCFp,PCFp+ACC,time_limit,25.0,25,647.78,,24,619,10.0,
L6-10,Laporte3,8,20,10,0.35,PTF,PTF,time_limit,16.0,26,601.61,,16,1241,10.00000000000005,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp,time_limit,7.0,22,600.68,,376,4852,5.0,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp+HP,time_limit,6.0,20,600.5,,696,6676,5.0,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp+MC,optimal,5.0,20,2.55,0.0,3,133,5.0,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp+WS,time_limit,6.0,20,600.4,,425,4289,5.0,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp+STAB,time_limit,7.0,22,601.96,,49,1380,5.0,
L9-3,Laporte3,8,20,15,0.3937,PCFp,PCFp+ACC,optimal,5.0,20,6.45,0.0,1,66,5.0,
L9-3,Laporte3,8,20,15,0.3937,PTF,PTF,time_limit,7.0,22,602.52,,36,1823,5.0,
L8-9,Laporte3,8,20,15,0.4813,PCFp,PCFp,time_limit,8.0,23,600.55,,361,5027,5.0,
L8-9,Laporte3,8,20,15,0.4813,PCFp,PCFp+HP,time_limit,8.0,23,600.87,,589,7936,5.000000000000002,
L8-9,Laporte3,8,20,15,0.4813,PCFp,PCFp+MC,time_limit,8.0,23,600.54,,564,10104,4.999999999999999,
L8-9,Laporte3,8,20,15,0.4813,PCFp,PCFp+WS,time_limit,10.0,22,600.54,,359,4165,4.999999999999999,
L8-9,Laporte3,8,20,15,0.4813,PCFp,PCFp+ACC,time_limit,8.0,22,601.25,,90,2365,5.0,
L8-9,Laporte3,8,20,15,0.4813,PTF,PTF,time_limit,9.0,24,604.56,,17,773,4.999999999999993,
L8-8,Laporte3,8,20,15,0.625,PCFp,PCFp,time_limit,17.0,30,600.75,,296,4981,4.999999999999999,
L8-8,Laporte3,8,20,15,0.625,PCFp,PCFp+HP,time_limit,13.0,28,600.54,,804,8239,4.999999999999998,
L8-8,Laporte3,8,20,15,0.625,PCFp,PCFp+MC,time_limit,14.0,29,600.64,,580,10952,5.0,
L8-8,Laporte3,8,20,15,0.625,PCFp,PCFp+WS,time_limit,15.0,29,600.3,,296,4171,5.0,
L8-8,Laporte3,8,20,15,0.625,PCFp,PCFp+ACC,time_limit,21.0,33,605.05,,89,3913,5.0,
L8-8,Laporte3,8,20,15,0.625,PTF,PTF,time_limit,16.0,31,606.1,,1,465,,
L30-1,Laporte3,8,25,15,0.155,PCFp,PCFp,optimal,10.0,25,0.58,0.0,1,24,10.0,
L30-1,Laporte3,8,25,15,0.155,PCFp,PCFp+HP,time_limit,11.0,25,600.31,,778,14061,10.0,
L30-1,Laporte3,8,25,15,0.155,PCFp,PCFp+MC,optimal,10.0,25,0.58,0.0,1,24,10.0,
L30-1,Laporte3,8,25,15,0.155,PCFp,PCFp+WS,optimal,10.0,25,6.97,0.0,61,362,10.0,
L30-1,Laporte3,8,25,15,0.155,PCFp,PCFp+ACC,optimal,10.000000000000002,25,137.95,0.0,117,2606,10.0,
L30-1,Laporte3,8,25,15,0.155,PTF,PTF,optimal,10.0,25,2.71,0.0,1,190,10.0,
L28-7,Laporte3,8,25,5,0.16,PCFp,PCFp,optimal,19.0,24,353.77,0.0,240,2769,19.0,
L28-7,Laporte3,8,25,5,0.16,PCFp,PCFp+MC,optimal,19.0,24,352.67,0.0,240,2769,19.0,
L28-7,Laporte3,8,25,5,0.16,PCFp,PCFp+WS,time_limit,20.0,25,600.31,,292,3295,19.0,
L28-7,Laporte3,8,25,5,0.16,PCFp,PCFp+ACC,time_limit,20.0,25,600.87,,99,1309,19.0,
L28-7,Laporte3,8,25,5,0.16,PTF,PTF,time_limit,22.0,27,600.94,,11,2476,18.99999999999999,
L12-4,Laporte3,8,25,10,0.225,PCFp,PCFp,time_limit,26.0,27,601.42,,56,1692,15.0,
L12-4,Laporte3,8,25,10,0.225,PCFp,PCFp+MC,time_limit,26.0,27,602.13,,56,1692,15.0,
L12-4,Laporte3,8,25,10,0.225,PCFp,PCFp+WS,time_limit,24.0,28,601.28,,107,1472,15.000000000000002,
L12-4,Laporte3,8,25,10,0.225,PCFp,PCFp+ACC,time_limit,24.0,28,603.79,,105,1208,15.000000000000002,
L12-4,Laporte3,8,25,10,0.225,PTF,PTF,time_limit,16.0,26,602.53,,19,1996,14.999999999999993,
L16-10,Laporte3,8,25,15,0.275,PCFp,PCFp,time_limit,18.0,27,602.05,,90,1757,9.999999999999998,
L16-10,Laporte3,8,25,15,0.275,PCFp,PCFp+MC,time_limit,18.0,27,601.25,,90,1759,9.999999999999998,
L16-10,Laporte3,8,25,15,0.275,PCFp,PCFp+WS,time_limit,22.0,27,601.12,,119,2265,10.0,
L16-10,Laporte3,8,25,15,0.275,PCFp,PCFp+ACC,time_limit,18.0,26,600.28,,81,1610,10.0,
L16-10,Laporte3,8,25,15,0.275,PTF,PTF,time_limit,11.0,26,600.29,,40,2819,9.999999999999995,
L13-1,Laporte3,8,25,10,0.29,PCFp,PCFp,time_limit,32.0,34,600.8,,76,1267,15.0,
L13-1,Laporte3,8,25,10,0.29,PCFp,PCFp+MC,time_limit,32.0,34,600.81,,76,1267,15.0,
L13-1,Laporte3,8,25,10,0.29,PCFp,PCFp+WS,time_limit,26.0,31,602.41,,32,934,14.999999999999996,
L13-1,Laporte3,8,25,10,0.29,PCFp,PCFp+ACC,time_limit,26.0,31,601.82,,21,631,14.999999999999996,
L13-1,Laporte3,8,25,10,0.29,PTF,PTF,time_limit,24.0,34,600.15,,9,1196,14.999999999999995,
L13-5,Laporte3,8,25,10,0.315,PCFp,PCFp,time_limit,27.0,35,600.28,,21,728,14.999999999999998,
L13-5,Laporte3,8,25,10,0.315,PCFp,PCFp+MC,time_limit,27.0,35,600.82,,21,722,14.999999999999998,
L13-5,Laporte3,8,25,10,0.315,PCFp,PCFp+WS,time_limit,34.0,35,600.6,,30,921,15.0,
L13-5,Laporte3,8,25,10,0.315,PCFp,PCFp+ACC,time_limit,34.0,35,621.34,,22,635,15.0,
L13-5,Laporte3,8,25,10,0.315,PTF,PTF,time_limit,26.0,36,603.51,,5,1001,14.999999999999995,
L20-9,Laporte3,8,25,20,0.335,PCFp,PCFp,time_limit,10.0,25,600.19,,132,3506,5.000000000000001,
L20-9,Laporte3,8,25,20,0.335,PCFp,PCFp+MC,time_limit,10.0,25,600.65,,132,3509,5.000000000000001,
L20-9,Laporte3,8,25,20,0.335,PCFp,PCFp+WS,optimal,5.0,25,520.2,0.0,329,4760,5.0,
L20-9,Laporte3,8,25,20,0.335,PCFp,PCFp+ACC,time_limit,9.0,25,605.63,,43,1608,5.000000000000001,
L20-9,Laporte3,8,25,20,0.335,PTF,PTF,time_limit,7.0,26,602.03,,48,2479,4.9999999999999405,
L20-6,Laporte3,8,25,20,0.385,PCFp,PCFp,time_limit,7.000000000000008,25,603.27,,51,1352,5.0,
L20-6,Laporte3,8,25,20,0.385,PCFp,PCFp+MC,time_limit,7.000000000000008,25,602.76,,51,1352,5.0,
L20-6,Laporte3,8,25,20,0.385,PCFp,PCFp+WS,time_limit,9.0,25,600.21,,116,3126,5.0,
L23-6,Laporte3,8,25,20,0.435,PCFp,PCFp+WS,time_limit,12.0,27,605.25,,36,876,5.000000000000001,
L25-1,Laporte3,8,25,20,0.495,PCFp,PCFp+WS,time_limit,12.0,28,603.53,,37,1452,5.0,
L25-7,Laporte3,8,25,20,0.52,PCFp,PCFp+WS,time_limit,9.0,28,606.35,,34,770,5.0,
L26-9,Laporte3,8,25,20,0.62,PCFp,PCFp+WS,time_limit,15.0,31,608.62,,35,797,5.000000000000004,
L2-8,Laporte4,9,15,10,0.2148,PCFp,PCFp+WS,optimal,5.0,15,101.05,0.0,734,2231,5.0,
L1-6,Laporte4,9,15,5,0.2667,PCFp,PCFp+WS,time_limit,14.0,19,600.2,,5475,7270,10.0,
L4-8,Laporte4,9,15,10,0.5333,PCFp,PCFp+WS,time_limit,11.0,20,600.19,,3054,9304,5.0,
L29-7,Laporte4,9,20,15,0.1889,PCFp,PCFp+WS,optimal,5.0,20,201.15,0.0,84,1498,5.0,
L28-9,Laporte4,9,20,10,0.2111,PCFp,PCFp+WS,time_limit,15.0,20,600.56,,244,2963,10.0,
L5-4,Laporte4,9,20,10,0.3389,PCFp,PCFp+WS,time_limit,32.0,34,604.31,,26,891,10.0,
L10-3,Laporte4,9,20,15,0.3833,PCFp,PCFp+WS,time_limit,9.0,21,600.19,,333,3981,5.000000000000004,
L8-7,Laporte4,9,20,15,0.4556,PCFp,PCFp+WS,time_limit,13.0,26,600.56,,248,4938,5.000000000000002,
L11-5,Laporte4,9,20,15,0.6056,PCFp,PCFp+WS,time_limit,13.0,26,600.39,,311,4892,5.0,
L33-5,Laporte4,9,25,20,0.1467,PCFp,PCFp+WS,optimal,5.0,25,0.29,0.0,1,26,5.0,
L32-9,Laporte4,9,25,15,0.1556,PCFp,PCFp+WS,time_limit,14.0,25,600.22,,414,11593,10.0,
L31-5,Laporte4,9,25,10,0.1689,PCFp,PCFp+WS,time_limit,17.0,25,600.35,,815,6180,14.999999999999998,
L18-9,Laporte4,9,25,20,0.2711,PCFp,PCFp+WS,optimal,5.0,25,0.38,0.0,1,29,5.0,
L12-6,Laporte4,9,25,10,0.2889,PCFp,PCFp+WS,time_limit,32.0,35,600.14,,73,1115,15.0,
L14-7,Laporte4,9,25,15,0.3156,PCFp,PCFp+WS,time_limit,16.0,27,601.13,,119,2199,10.0,
L16-5,Laporte4,9,25,15,0.3556,PCFp,PCFp+WS,time_limit,26.0,33,601.7,,75,1770,10.0,
L19-10,Laporte4,9,25,20,0.3911,PCFp,PCFp+WS,time_limit,12.0,25,603.47,,54,1604,5.0,
L22-5,Laporte4,9,25,20,0.4533,PCFp,PCFp+WS,time_limit,13.0,26,602.74,,89,2054,5.000000000000001,
L17-8,Laporte4,9,25,15,0.4933,PCFp,PCFp+WS,time_limit,47.0,47,602.77,,23,639,9.999999999999996,
