instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L6-2,Laporte3,8,20,10,0.35,PCFp,PCFp+WS,time_limit,20.0,27,600.73,,50,1003,10.0,
L6-2,Laporte3,8,20,10,0.35,PCFp,PCFp+STAB,time_limit,29.0,30,602.43,,22,573,10.0,
L6-2,Laporte3,8,20,10,0.35,PCFp,PCFp+ACC,time_limit,20.0,27,610.58,,29,421,10.0,
L6-2,Laporte3,8,20,10,0.35,PTF,PTF,time_limit,20.0,30,605.67,,15,1193,9.999999999999991,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp,time_limit,7.0,21,600.74,,455,4307,5.0,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp+HP,time_limit,7.0,21,600.61,,813,5586,5.0,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp+MC,time_limit,5.999999999999998,20,600.6,,574,9059,5.0,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp+WS,time_limit,7.0,20,600.48,,393,4318,5.0,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp+STAB,time_limit,8.0,22,605.66,,52,896,5.0,
L9-6,Laporte3,8,20,15,0.3937,PCFp,PCFp+ACC,time_limit,6.999999999999998,21,603.77,,80,2719,5.0000000000000036,
L9-6,Laporte3,8,20,15,0.3937,PTF,PTF,time_limit,6.0,21,602.46,,30,1922,5.0000000000000036,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp,time_limit,11.0,25,600.38,,364,4339,5.000000000000001,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp+HP,time_limit,10.0,24,600.38,,563,9641,5.0,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp+MC,time_limit,10.0,25,600.45,,518,11727,5.000000000000001,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp+WS,time_limit,11.0,24,600.38,,318,4849,5.0,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp+STAB,time_limit,13.0,25,605.09,,78,1798,5.000000000000001,
L10-2,Laporte3,8,20,15,0.5125,PCFp,PCFp+ACC,time_limit,15.0,26,605.71,,68,3070,5.0000000000000036,
L10-2,Laporte3,8,20,15,0.5125,PTF,PTF,time_limit,12.0,27,600.84,,7,677,4.999999999999997,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp,time_limit,17.0,30,600.44,,358,4008,5.0,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp+HP,time_limit,17.0,31,600.38,,888,7366,5.000000000000005,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp+MC,time_limit,15.0,30,600.45,,635,9477,5.0,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp+WS,time_limit,17.0,32,600.31,,367,4209,5.0,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp+STAB,time_limit,19.0,33,600.3,,82,1484,5.0,
L11-3,Laporte3,8,20,15,0.65,PCFp,PCFp+ACC,time_limit,18.0,33,605.82,,66,2481,5.0,
L11-3,Laporte3,8,20,15,0.65,PTF,PTF,time_limit,21.0,36,612.76,,1,443,,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp,optimal,10.0,25,1.44,0.0,14,139,10.0,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp+HP,optimal,10.0,25,23.57,0.0,107,2176,10.0,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp+MC,optimal,10.0,25,1.53,0.0,14,139,10.0,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp+WS,time_limit,12.0,25,600.25,,862,11072,10.0,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp+STAB,optimal,10.0,25,241.29,0.0,201,4867,10.0,
L30-5,Laporte3,8,25,15,0.155,PCFp,PCFp+ACC,time_limit,13.0,25,600.25,,395,7315,10.0,
L30-5,Laporte3,8,25,15,0.155,PTF,PTF,optimal,10.0,25,2.93,0.0,1,175,10.0,
L31-8,Laporte3,8,25,20,0.165,PCFp,PCFp,optimal,5.0,25,0.29,0.0,1,25,5.0,
L31-8,Laporte3,8,25,20,0.165,PCFp,PCFp+HP,optimal,5.0,25,0.2,0.0,1,20,5.0,
L31-8,Laporte3,8,25,20,0.165,PCFp,PCFp+MC,optimal,5.0,25,0.29,0.0,1,25,5.0,
L31-8,Laporte3,8,25,20,0.165,PCFp,PCFp+STAB,optimal,5.0,25,0.84,0.0,1,26,5.0,
L31-8,Laporte3,8,25,20,0.165,PCFp,PCFp+ACC,optimal,5.0,25,11.32,0.0,17,126,5.0,
L31-8,Laporte3,8,25,20,0.165,PTF,PTF,optimal,5.0,25,2.11,0.0,1,172,5.0,
L19-9,Laporte3,8,25,20,0.24,PCFp,PCFp,optimal,5.0,25,2.11,0.0,15,179,5.0,
L19-9,Laporte3,8,25,20,0.24,PCFp,PCFp+HP,optimal,5.0,25,19.67,0.0,112,1963,5.0,
L19-9,Laporte3,8,25,20,0.24,PCFp,PCFp+MC,optimal,5.0,25,2.06,0.0,15,179,5.0,
L19-9,Laporte3,8,25,20,0.24,PCFp,PCFp+STAB,optimal,5.000000000000001,25,109.18,0.0,59,1549,5.0,
L19-9,Laporte3,8,25,20,0.24,PCFp,PCFp+ACC,optimal,5.0,25,26.88,0.0,36,554,5.0,
L19-9,Laporte3,8,25,20,0.24,PTF,PTF,optimal,5.0,25,2.42,0.0,1,177,5.0,
L12-5,Laporte3,8,25,10,0.275,PCFp,PCFp,time_limit,28.0,33,600.37,,41,823,15.0,
L12-5,Laporte3,8,25,10,0.275,PCFp,PCFp+HP,time_limit,26.0,33,601.44,,109,2766,15.000000000000002,
L12-5,Laporte3,8,25,10,0.275,PCFp,PCFp+MC,time_limit,28.0,33,602.17,,41,830,15.0,
L12-5,Laporte3,8,25,10,0.275,PCFp,PCFp+STAB,time_limit,28.0,33,656.9,,22,596,15.0,
L12-5,Laporte3,8,25,10,0.275,PCFp,PCFp+ACC,time_limit,34.0,40,618.29,,39,788,14.999999999999998,
L12-5,Laporte3,8,25,10,0.275,PTF,PTF,time_limit,26.0,36,601.01,,10,1297,14.999999999999988,
L22-3,Laporte3,8,25,20,0.295,PCFp,PCFp,optimal,5.0,25,519.58,0.0,349,5701,5.0,
L22-3,Laporte3,8,25,20,0.295,PCFp,PCFp+HP,optimal,5.0,25,260.72,0.0,381,5850,5.0,
L22-3,Laporte3,8,25,20,0.295,PCFp,PCFp+MC,optimal,5.0,25,517.25,0.0,349,5701,5.0,
L22-3,Laporte3,8,25,20,0.295,PCFp,PCFp+STAB,optimal,5.000000000000001,25,10.6,0.0,16,256,5.0,
L22-3,Laporte3,8,25,20,0.295,PCFp,PCFp+ACC,optimal,5.0,25,14.66,0.0,21,340,5.0,
L22-3,Laporte3,8,25,20,0.295,PTF,PTF,optimal,5.0,25,2.3,0.0,1,178,5.0,
L19-10,Laporte3,8,25,20,0.32,PCFp,PCFp,time_limit,9.0,25,601.33,,232,4747,5.0,
L19-10,Laporte3,8,25,20,0.32,PCFp,PCFp+HP,time_limit,8.0,25,602.89,,113,2905,5.0,
L19-10,Laporte3,8,25,20,0.32,PCFp,PCFp+MC,time_limit,9.0,25,600.47,,233,4754,5.0,
L19-10,Laporte3,8,25,20,0.32,PCFp,PCFp+STAB,time_limit,9.000000000000004,25,601.09,,147,3204,5.0,
L19-10,Laporte3,8,25,20,0.32,PCFp,PCFp+ACC,time_limit,5.999999999999999,25,600.82,,157,3044,5.0,
L19-10,Laporte3,8,25,20,0.32,PTF,PTF,optimal,5.0,25,3.62,0.0,1,196,5.0,
L17-2,Laporte3,8,25,15,0.335,PCFp,PCFp,time_limit,23.0,30,600.28,,52,1184,10.0,
L17-2,Laporte3,8,25,15,0.335,PCFp,PCFp+HP,time_limit,16.0,28,602.41,,67,3373,9.999999999999998,
L17-2,Laporte3,8,25,15,0.335,PCFp,PCFp+MC,time_limit,23.0,30,602.9,,52,1190,10.0,
L17-2,Laporte3,8,25,15,0.335,PCFp,PCFp+STAB,time_limit,23.0,30,600.98,,25,677,10.0,
L17-2,Laporte3,8,25,15,0.335,PCFp,PCFp+ACC,time_limit,25.0,29,603.78,,38,1021,10.0,
L17-2,Laporte3,8,25,15,0.335,PTF,PTF,time_limit,16.0,31,601.14,,18,1215,9.999999999999996,
L20-3,Laporte3,8,25,20,0.39,PCFp,PCFp,time_limit,8.0,26,600.52,,198,4633,5.0,
L20-3,Laporte3,8,25,20,0.39,PCFp,PCFp+HP,time_limit,11.000000000000002,27,605.04,,86,3060,4.999999999999999,
L20-3,Laporte3,8,25,20,0.39,PCFp,PCFp+MC,time_limit,8.0,26,600.68,,198,4655,5.0,
L20-3,Laporte3,8,25,20,0.39,PCFp,PCFp+STAB,time_limit,8.0,26,601.79,,80,2355,5.0,
L20-3,Laporte3,8,25,20,0.39,PCFp,PCFp+ACC,time_limit,7.0,25,601.8,,115,1620,5.000000000000001,
L20-3,Laporte3,8,25,20,0.39,PTF,PTF,time_limit,8.0,28,601.17,,24,2014,5.000000000000001,
L23-7,Laporte3,8,25,20,0.435,PCFp,PCFp,time_limit,7.0,26,602.98,,73,1869,5.000000000000001,
L23-7,Laporte3,8,25,20,0.435,PCFp,PCFp+HP,time_limit,15.0,27,602.7,,76,3766,5.0,
L23-7,Laporte3,8,25,20,0.435,PCFp,PCFp+MC,time_limit,7.0,26,603.41,,73,1869,5.000000000000001,
L23-7,Laporte3,8,25,20,0.435,PCFp,PCFp+STAB,time_limit,6.0,26,600.47,,48,1808,5.000000000000001,
L23-7,Laporte3,8,25,20,0.435,PCFp,PCFp+ACC,time_limit,10.0,28,604.47,,26,737,4.999999999999999,
L23-7,Laporte3,8,25,20,0.435,PTF,PTF,time_limit,8.0,28,601.02,,18,1094,4.999999999999994,
L25-3,Laporte3,8,25,20,0.495,PCFp,PCFp,time_limit,7.0,26,603.87,,81,1062,5.0,
L25-3,Laporte3,8,25,20,0.495,PCFp,PCFp+HP,time_limit,13.0,26,602.38,,72,2605,5.0,
L25-3,Laporte3,8,25,20,0.495,PCFp,PCFp+MC,time_limit,7.0,26,603.94,,81,1062,5.0,
L25-3,Laporte3,8,25,20,0.495,PCFp,PCFp+STAB,time_limit,7.0,26,605.61,,40,782,4.999999999999998,
L25-3,Laporte3,8,25,20,0.495,PCFp,PCFp+ACC,time_limit,13.0,30,609.58,,39,795,5.0,
L25-3,Laporte3,8,25,20,0.495,PTF,PTF,time_limit,9.0,29,600.2,,27,1287,5.0,
L26-4,Laporte3,8,25,20,0.52,PCFp,PCFp,time_limit,9.0,29,606.84,,12,434,5.0,
L26-4,Laporte3,8,25,20,0.52,PCFp,PCFp+HP,time_limit,14.0,31,605.49,,24,1999,4.999999999999998,
L26-4,Laporte3,8,25,20,0.52,PCFp,PCFp+MC,time_limit,9.0,29,606.89,,12,434,5.0,
L26-4,Laporte3,8,25,20,0.52,PCFp,PCFp+STAB,time_limit,9.0,29,605.14,,10,283,5.000000000000002,
L26-4,Laporte3,8,25,20,0.52,PCFp,PCFp+ACC,time_limit,17.0,31,636.47,,9,383,5.000000000000001,
L26-4,Laporte3,8,25,20,0.52,PTF,PTF,time_limit,9.0,29,609.42,,9,682,4.999999999999999,
L26-10,Laporte3,8,25,20,0.63,PTF,PTF,time_limit,18.0,38,617.97,,1,399,,
